Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,56,176,0,18.47,24824,56,120,0,0,0
2,63,239,0,18.56,24761,119,120,0,0,0
3,16,255,0,18.61,24745,135,117,3,0,0
4,23,278,0,18.27,24722,158,113,7,0,0
5,12,290,1,18.06,24709,159,122,9,0,0
6,30,320,1,33.63,24678,137,169,14,0,1
7,34,354,1,33.56,24640,128,207,19,0,5
8,29,383,1,18.51,24606,142,217,23,1,10
9,19,402,1,18.85,24585,141,227,31,2,13
10,20,422,1,18.62,24561,142,241,38,1,16
11,22,444,1,18.71,24537,133,262,46,2,19
12,20,464,1,18.44,24507,134,283,45,2,28
13,28,492,1,33.28,24472,135,305,48,2,37
14,10,502,1,34.06,24437,144,310,46,2,60
15,27,529,1,19.04,24402,161,319,45,4,68
16,6,535,1,18.25,24384,151,326,54,4,80
17,17,552,1,18.72,24352,148,347,51,5,96
18,15,567,1,18.5,24322,149,358,55,5,110
19,34,601,1,18.29,24273,163,377,55,5,126
20,35,636,1,33.61,24227,175,392,63,6,136
21,32,668,1,33.75,24185,196,397,68,7,146
22,12,680,1,18.67,24156,189,408,75,6,165
23,3,683,1,18.63,24134,181,409,84,7,184
24,29,712,1,18.59,24087,179,443,83,7,200
25,24,736,1,18.92,24042,178,475,75,7,222
26,19,755,1,18.89,24001,180,494,70,8,246
27,42,797,1,34.3,23944,212,497,77,9,260
28,21,818,1,34.4,23897,228,502,79,9,284
29,13,831,1,18.82,23859,225,515,80,11,309
30,-3,828,1,18.7,23822,219,515,84,8,351
31,5,833,1,18.74,23783,216,518,93,6,383
32,33,866,1,18.5,23729,215,543,102,6,404
33,19,885,1,18.61,23683,223,545,109,5,434
34,20,905,1,33.87,23639,217,566,116,6,455
35,53,958,1,33.97,23565,251,577,123,7,476
36,19,977,2,18.9,23510,264,590,116,6,512
37,1,978,2,18.44,23478,260,597,116,5,542
38,-9,969,2,18.79,23441,240,611,110,6,590
39,20,989,2,19.51,23378,247,616,118,6,633
40,15,1004,2,19.16,23323,246,631,120,6,672
41,48,1052,2,34.42,23238,278,646,122,5,709
42,30,1082,2,34.32,23162,311,643,120,7,755
43,-5,1077,2,19.52,23128,312,635,120,9,794
44,2,1079,2,19.12,23088,301,649,114,14,832
45,12,1091,2,19.14,23036,281,685,106,17,873
46,34,1125,2,19.27,22966,262,723,119,18,910
47,39,1164,2,19.31,22884,279,748,124,13,950
48,26,1190,2,34.71,22805,311,741,123,15,1003
49,-1,1189,2,34.73,22755,322,734,121,10,1056
50,25,1214,2,19.57,22690,333,743,129,8,1095
51,12,1226,2,19.29,22644,315,769,134,8,1128
52,35,1261,2,19.41,22565,315,790,145,8,1175
53,19,1280,2,19.41,22495,314,801,157,8,1223
54,25,1305,2,19.47,22434,320,822,154,7,1261
55,38,1343,3,34.24,22349,350,824,159,7,1308
56,33,1376,3,34.57,22274,357,852,153,12,1349
57,-4,1372,4,19.29,22216,343,866,148,13,1410
58,-2,1370,4,19.39,22149,351,847,157,13,1479
59,18,1388,4,19.69,22079,341,877,159,10,1530
60,21,1409,4,19.71,21998,347,896,155,11,1589
61,15,1424,4,19.44,21932,351,902,163,7,1641
62,48,1472,4,34.97,21837,368,924,168,10,1689
63,36,1508,4,34.55,21752,388,934,175,10,1737
64,17,1525,4,19.52,21680,395,934,183,13,1791
65,18,1543,4,19.92,21597,399,943,180,17,1860
66,29,1572,4,19.55,21515,398,964,194,15,1910
67,26,1598,4,19.91,21430,389,1008,180,17,1972
68,15,1613,4,19.44,21351,398,1017,181,17,2032
69,49,1662,4,35.35,21247,435,1013,191,22,2088
70,42,1704,5,35.32,21153,447,1037,192,25,2141
71,18,1722,5,19.88,21063,447,1049,202,22,2212
72,9,1731,5,20.21,20991,437,1059,209,22,2277
73,6,1737,7,20.41,20904,428,1087,200,18,2356
74,21,1758,7,20.0,20816,420,1109,212,16,2420
75,30,1788,7,20.35,20718,427,1143,200,18,2487
76,61,1849,7,34.88,20600,462,1161,208,16,2546
77,57,1906,7,35.53,20478,512,1167,208,15,2613
78,-12,1894,7,20.2,20407,491,1170,211,19,2695
79,19,1913,7,20.37,20311,500,1171,223,19,2769
80,20,1933,7,19.63,20222,480,1222,212,19,2838
81,19,1952,7,20.34,20129,457,1250,229,15,2913
82,19,1971,7,20.19,20025,451,1276,229,13,2999
83,27,1998,7,35.59,19918,492,1267,223,14,3079
84,32,2030,7,35.66,19815,506,1275,226,19,3152
85,-19,2011,7,20.51,19747,472,1306,217,15,3236
86,20,2031,7,20.48,19661,462,1324,227,16,3303
87,24,2055,7,20.27,19551,461,1344,232,16,3389
88,43,2098,7,20.3,19432,474,1362,246,14,3465
89,-17,2081,7,20.51,19349,462,1355,249,14,3564
90,55,2136,8,35.46,19219,521,1340,256,18,3638
91,52,2188,9,36.27,19092,562,1340,266,18,3713
92,-2,2186,9,20.64,19008,545,1347,273,17,3801
93,14,2200,9,20.54,18907,533,1363,279,23,3886
94,20,2220,9,20.98,18803,532,1383,275,27,3971
95,15,2235,9,21.33,18706,503,1420,279,28,4055
96,4,2239,9,21.51,18600,487,1453,274,24,4153
97,33,2272,9,36.54,18482,528,1446,274,23,4238
98,15,2287,9,35.98,18359,546,1451,265,24,4346
99,-11,2276,9,20.79,18276,534,1447,266,26,4442
100,4,2280,9,20.54,18167,539,1447,269,25,4544
101,21,2301,9,21.07,18066,525,1472,279,22,4627
102,-7,2294,9,20.8,17973,498,1501,268,25,4726
103,1,2295,9,21.23,17868,488,1510,275,21,4829
104,32,2327,9,36.13,17750,526,1503,274,21,4917
105,33,2360,9,36.35,17622,543,1510,281,23,5012
106,-9,2351,9,20.66,17542,524,1509,292,24,5100
107,-3,2348,9,20.86,17445,517,1521,279,28,5201
108,-18,2330,9,20.84,17356,500,1522,268,36,5309
109,-22,2308,9,20.64,17269,458,1546,269,33,5416
110,3,2311,10,21.06,17162,462,1530,278,36,5522
111,26,2337,10,35.97,17045,493,1524,288,30,5610
112,35,2372,10,36.57,16904,545,1509,287,31,5714
113,-15,2357,10,20.81,16811,541,1512,276,27,5823
114,-24,2333,10,20.86,16731,536,1484,284,27,5928
115,10,2343,10,20.57,16623,525,1506,277,32,6027
116,-21,2322,10,21.0,16533,504,1504,286,28,6135
117,-21,2301,10,20.88,16445,460,1536,275,25,6249
118,3,2304,10,36.15,16324,486,1501,288,27,6364
119,15,2319,10,36.04,16219,509,1495,288,24,6455
120,-18,2301,10,21.08,16127,497,1495,281,27,6563
121,-7,2294,10,20.79,16038,495,1484,289,23,6661
122,-44,2250,10,20.9,15961,458,1478,285,25,6783
123,-2,2248,10,21.11,15874,437,1513,278,18,6870
124,-28,2220,10,20.7,15795,416,1503,278,17,6981
125,13,2233,10,36.11,15686,432,1491,286,20,7075
126,25,2258,10,36.36,15572,463,1472,303,19,7161
127,-16,2242,10,20.92,15491,462,1452,305,21,7259
128,-33,2209,10,20.48,15407,471,1402,311,20,7379
129,-20,2189,10,20.7,15334,452,1408,305,20,7471
130,-47,2142,10,20.78,15267,414,1406,298,22,7583
131,3,2145,10,20.68,15185,393,1434,292,22,7664
132,29,2174,10,36.06,15061,432,1415,305,20,7757
133,-3,2171,10,36.84,14943,457,1401,290,21,7878
134,-51,2120,10,20.61,14874,464,1364,265,27,7996
135,-41,2079,10,20.55,14818,443,1341,263,29,8096
136,-34,2045,11,20.71,14742,425,1335,250,30,8207
137,-49,1996,11,20.31,14680,376,1343,245,28,8317
138,-25,1971,12,20.79,14604,338,1369,226,32,8419
139,-18,1953,12,36.39,14508,371,1322,229,30,8528
140,-6,1947,12,36.43,14416,398,1293,232,23,8626
141,-47,1900,12,20.56,14368,376,1271,230,20,8723
142,-28,1872,12,20.35,14312,366,1252,230,21,8807
143,-22,1850,12,20.43,14248,347,1250,229,20,8894
144,-43,1807,13,20.34,14186,320,1231,237,17,8996
145,-12,1795,13,20.14,14125,297,1236,243,18,9068
146,-10,1785,14,34.94,14034,330,1193,239,21,9169
147,16,1801,14,35.22,13942,368,1176,233,22,9245
148,-26,1775,14,20.2,13885,361,1146,238,27,9329
149,-42,1733,14,19.7,13832,348,1119,239,23,9425
150,-56,1677,15,20.26,13781,341,1072,233,30,9528
151,-45,1632,15,20.37,13722,294,1093,211,31,9634
152,-42,1590,15,20.24,13665,281,1075,205,26,9733
153,4,1594,15,34.98,13582,306,1043,220,24,9810
154,-8,1586,15,35.82,13511,319,1029,211,23,9892
155,-29,1557,15,20.15,13468,305,1030,196,25,9961
156,-30,1527,15,20.12,13418,306,1008,189,19,10045
157,-49,1478,16,20.02,13372,279,990,193,12,10138
158,-54,1424,16,19.89,13334,240,998,169,14,10229
159,-6,1418,16,19.95,13277,229,990,181,16,10291
160,-28,1390,16,34.69,13226,239,956,180,12,10371
161,-18,1372,16,34.72,13163,254,936,170,10,10451
162,-12,1360,16,20.13,13114,257,913,171,14,10515
163,-24,1336,16,19.51,13066,255,888,178,15,10582
164,-19,1317,16,19.61,13019,246,880,178,13,10648
165,-32,1285,16,19.87,12971,246,849,180,9,10729
166,-28,1257,16,19.83,12932,232,827,183,11,10799
167,8,1265,16,34.39,12870,241,817,191,15,10850
168,-14,1251,16,34.1,12822,244,810,177,18,10913
169,-23,1228,16,19.57,12782,235,804,170,19,10974
170,-28,1200,16,19.49,12749,226,779,167,24,11039
171,-31,1169,16,19.48,12704,211,776,158,24,11111
172,-27,1142,16,19.5,12662,200,758,155,26,11183
173,-19,1123,16,19.46,12611,210,738,150,25,11250
174,0,1123,16,34.93,12559,235,713,145,27,11305
175,-9,1114,16,34.66,12520,230,715,141,27,11351
176,-25,1089,16,19.26,12484,218,709,143,19,11411
177,-6,1083,16,19.83,12432,223,697,142,17,11473
178,-21,1062,16,19.23,12400,199,711,136,16,11522
179,-24,1038,16,19.64,12370,186,706,134,10,11578
180,-44,994,16,19.65,12345,173,677,130,12,11647
181,-16,978,16,33.88,12304,174,670,117,15,11704
182,-12,966,16,34.55,12252,185,647,117,17,11766
183,-27,939,16,19.43,12223,178,630,116,15,11822
184,-26,913,16,19.57,12198,170,614,113,14,11875
185,-27,886,17,19.12,12172,173,582,118,12,11926
186,-1,885,17,19.4,12139,158,586,127,13,11960
187,-29,856,17,18.89,12111,139,577,127,12,12017
188,10,866,17,34.33,12067,157,570,126,12,12051
189,1,867,17,33.9,12029,172,558,125,12,12087
190,-30,837,17,19.13,12009,160,528,139,10,12137
191,-17,820,17,19.22,11982,150,526,128,15,12182
192,-20,800,17,18.96,11953,147,516,122,14,12231
193,-26,774,17,18.98,11930,131,510,119,12,12281
194,-16,758,17,18.65,11905,126,504,115,13,12320
195,-9,749,17,33.95,11871,138,479,117,14,12364
196,-6,743,17,34.11,11845,138,486,107,12,12395
197,-19,724,17,19.05,11828,128,484,98,14,12431
198,-17,707,17,19.31,11804,130,466,98,12,12473
199,-13,694,17,18.85,11781,123,469,94,8,12508
200,-23,671,17,18.8,11750,114,452,98,6,12563
201,-17,654,17,19.02,11726,120,436,89,9,12603
202,1,655,17,33.34,11693,135,421,89,9,12636
203,-3,652,17,32.94,11664,139,404,97,10,12669
204,-18,634,17,18.65,11652,126,399,98,11,12697
205,-8,626,17,18.33,11626,123,401,88,12,12733
206,-14,612,17,19.17,11606,105,415,79,12,12766
207,-26,586,17,18.91,11586,104,392,80,10,12811
208,-21,565,17,18.5,11572,91,396,68,8,12848
209,-12,553,17,33.02,11547,102,376,69,5,12884
210,-4,549,17,32.96,11530,93,381,67,5,12907
211,-28,521,17,18.64,11515,90,354,69,6,12949
212,-9,512,17,18.62,11499,89,343,74,6,12972
213,-14,498,17,18.98,11485,82,343,67,4,13002
214,-12,486,17,18.4,11471,75,340,64,7,13026
215,-7,479,17,18.66,11458,73,335,62,7,13048
216,3,482,17,33.06,11433,80,328,64,8,13070
217,-14,468,17,33.42,11415,87,303,69,7,13102
218,-27,441,17,18.4,11408,77,292,64,8,13134
219,-21,420,17,18.55,11400,70,284,60,6,13163
220,-14,406,17,18.6,11387,68,280,51,7,13190
221,-13,393,17,18.31,11374,59,273,52,9,13216
222,-3,390,17,18.14,11358,60,274,49,7,13235
223,-7,383,17,32.7,11342,68,256,53,4,13260
224,-10,373,17,32.87,11325,76,248,46,3,13285
225,-17,356,17,18.67,11320,63,247,43,3,13307
226,-6,350,17,18.69,11308,67,241,40,2,13325
227,-6,344,17,18.8,11299,56,243,40,3,13342
228,-9,335,17,18.65,11294,50,238,43,3,13355
229,-12,323,17,18.55,11285,43,234,43,3,13375
230,-4,319,17,33.34,11268,54,224,37,4,13396
231,-10,309,17,32.93,11257,51,216,38,4,13417
232,-3,306,17,18.1,11250,48,209,42,7,13427
233,-5,301,17,18.22,11236,57,192,45,7,13446
234,-8,293,17,18.3,11231,50,192,45,6,13459
235,-18,275,17,18.46,11225,40,190,38,6,13484
236,-9,266,17,18.28,11221,33,187,40,6,13496
237,-1,265,17,32.59,11208,39,180,42,4,13510
238,1,266,17,32.44,11193,44,173,45,4,13524
239,-13,253,17,18.3,11187,44,161,43,5,13543
240,-12,241,17,18.07,11182,43,156,33,8,13561
241,-13,228,17,18.46,11176,42,148,33,4,13580
242,-9,219,17,18.07,11168,38,142,35,4,13596
243,-2,217,17,18.5,11158,35,143,36,3,13608
244,-5,212,18,32.68,11153,33,143,31,4,13618
245,-11,201,18,32.75,11150,32,137,27,4,13632
246,-11,190,18,18.58,11146,32,128,25,4,13647
247,-12,178,18,18.3,11144,25,127,23,3,13660
248,-2,176,18,18.67,11136,21,129,23,3,13670
249,-5,171,18,18.3,11130,22,126,20,3,13681
250,-10,161,18,18.72,11124,27,111,22,1,13697
251,-4,157,18,32.72,11120,28,109,18,1,13706
252,3,160,18,33.09,11111,33,106,19,2,13711
253,-5,155,18,18.42,11106,29,104,19,3,13721
254,0,155,18,18.26,11100,29,107,16,3,13727
255,-5,150,18,18.46,11095,29,99,18,4,13737
256,-7,143,18,18.51,11090,29,90,20,4,13749
257,-8,135,18,18.51,11087,24,90,18,3,13760
258,-4,131,18,33.25,11082,25,86,18,2,13769
259,3,134,18,32.74,11072,28,89,15,2,13776
260,-7,127,18,18.16,11071,25,85,15,2,13784
261,-1,126,18,18.5,11068,21,88,15,2,13788
262,-5,121,18,18.09,11066,19,79,21,2,13795
263,-2,119,18,18.64,11060,20,78,17,4,13803
264,-3,116,18,18.12,11058,14,84,14,4,13808
265,2,118,18,32.3,11052,18,80,17,3,13812
266,-1,117,19,32.27,11046,23,71,18,2,13821
267,-4,113,19,18.13,11044,22,73,16,2,13824
268,-5,108,19,18.25,11042,19,73,14,2,13831
269,-4,104,19,18.46,11039,17,70,14,2,13839
270,-5,99,19,18.19,11037,16,68,14,1,13845
271,-1,98,19,18.18,11035,12,71,14,1,13848
272,0,98,19,32.46,11030,13,69,15,1,13853
273,-2,96,19,32.2,11026,17,64,13,2,13859
274,-3,93,19,18.5,11026,13,67,11,2,13862
275,-5,88,19,18.38,11025,11,66,9,2,13868
276,-8,80,19,18.25,11024,10,62,6,2,13877
277,-1,79,19,18.83,11019,10,62,6,1,13883
278,-3,76,19,18.58,11018,9,58,8,1,13887
279,-2,74,19,33.01,11016,10,54,9,1,13891
280,-4,70,19,32.63,11015,10,51,9,0,13896
281,-1,69,19,18.38,11014,9,50,10,0,13898
282,0,69,19,18.5,11010,8,47,12,1,13903
283,-8,61,19,18.18,11010,8,40,13,0,13910
284,-2,59,19,18.25,11009,6,38,15,0,13913
285,-1,58,19,18.19,11007,8,35,15,0,13916
286,0,58,19,33.1,11006,8,34,16,0,13917
287,-8,50,19,32.78,11006,5,31,13,1,13925
288,-4,46,19,18.27,11005,5,30,9,2,13930
289,-1,45,19,18.33,11002,7,26,10,2,13934
290,-1,44,19,18.45,11000,8,26,8,2,13937
291,-1,43,19,18.12,11000,6,28,7,2,13938
292,-2,41,19,18.69,10998,8,28,5,0,13942
293,-4,37,19,32.84,10998,5,29,3,0,13946
294,0,37,19,32.96,10997,5,30,2,0,13947
295,-1,36,19,18.22,10995,5,28,3,0,13950
296,3,39,19,18.52,10992,8,27,4,0,13950
297,-2,37,19,18.53,10991,7,26,4,0,13953
298,-4,33,19,18.45,10991,7,21,3,1,13958
299,-4,29,19,18.05,10991,6,18,3,2,13961
300,0,29,19,32.47,10990,4,20,3,2,13962
301,0,29,19,32.32,10990,2,21,4,2,13962
302,0,29,19,18.54,10989,2,21,4,2,13963
303,0,29,19,18.08,10988,3,19,5,2,13964
304,0,29,19,18.45,10987,4,19,4,2,13965
305,-1,28,19,18.51,10984,6,17,5,0,13969
306,0,28,19,18.33,10983,7,16,5,0,13970
307,-1,27,19,32.37,10981,8,16,3,0,13973
308,-1,26,19,32.28,10979,8,17,1,0,13976
309,-1,25,19,18.32,10979,7,17,1,0,13977
310,0,25,19,18.32,10979,5,17,3,0,13977
311,-1,24,19,18.41,10979,4,18,2,0,13978
312,-2,22,19,18.35,10979,1,17,4,0,13980
313,-2,20,19,18.71,10979,0,16,4,0,13982
314,1,21,19,32.5,10977,2,14,5,0,13983
315,-1,20,19,32.4,10976,3,11,6,0,13985
316,0,20,19,18.15,10976,3,11,6,0,13985
317,0,20,19,18.24,10976,3,11,6,0,13985
318,3,23,19,18.07,10973,5,13,5,0,13985
319,-1,22,19,18.46,10973,4,13,4,1,13986
320,2,24,19,18.02,10971,5,14,4,1,13986
321,-3,21,19,32.87,10971,5,15,0,1,13989
322,0,21,19,32.33,10969,7,13,0,1,13991
323,-2,19,19,18.78,10969,5,14,0,0,13993
324,0,19,19,18.81,10968,5,13,1,0,13994
325,1,20,19,18.49,10967,6,13,0,1,13994
326,-2,18,19,18.64,10967,4,13,0,1,13996
327,1,19,19,18.61,10966,4,14,0,1,13996
328,-1,18,19,32.4,10965,4,13,0,1,13998
329,1,19,19,32.17,10964,4,13,1,1,13998
330,0,19,19,18.2,10964,3,14,1,1,13998
331,-1,18,19,18.34,10964,3,13,1,1,13999
332,-1,17,19,18.43,10964,2,14,1,0,14000
333,0,17,19,18.55,10964,2,14,1,0,14000
