Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,50,170,0,17.04,24830,50,120,0,0,0
2,50,220,0,17.07,24780,100,117,3,0,0
3,23,243,0,17.14,24757,123,114,6,0,0
4,11,254,0,17.13,24746,134,112,8,0,0
5,16,270,0,17.18,24730,135,124,10,1,0
6,32,302,0,30.9,24698,128,160,13,1,0
7,32,334,0,30.97,24662,124,191,18,1,4
8,23,357,0,17.13,24633,125,209,21,2,10
9,9,366,0,17.19,24617,129,207,28,2,17
10,13,379,0,17.22,24596,130,217,29,3,25
11,23,402,0,17.24,24571,125,239,34,4,27
12,14,416,0,17.21,24548,113,261,39,3,36
13,13,429,0,31.13,24523,113,266,44,6,48
14,7,436,0,31.12,24502,112,272,43,9,62
15,11,447,0,17.28,24473,119,270,51,7,80
16,17,464,0,17.26,24443,125,280,52,7,93
17,6,470,0,17.41,24426,113,293,57,7,104
18,2,472,0,17.31,24409,111,295,60,6,119
19,3,475,0,17.33,24391,111,297,60,6,135
20,18,493,0,31.21,24356,113,317,56,7,151
21,30,523,0,31.22,24315,128,328,60,7,162
22,5,528,0,17.42,24291,134,329,59,6,181
23,5,533,0,17.34,24279,132,333,59,9,188
24,3,536,0,17.44,24253,133,335,59,9,211
25,11,547,0,17.43,24233,117,358,64,8,220
26,1,548,0,17.44,24207,110,371,56,10,246
27,9,557,0,31.3,24175,120,370,61,6,268
28,15,572,0,31.43,24141,133,371,62,5,288
29,11,583,0,17.39,24111,138,375,64,6,306
30,5,588,0,17.45,24083,146,362,73,6,330
31,8,596,0,17.43,24049,153,366,71,6,355
32,0,596,0,17.45,24026,143,372,76,5,378
33,8,604,0,17.43,23995,148,377,72,6,402
34,20,624,0,31.4,23952,153,395,71,5,424
35,17,641,0,31.47,23911,168,397,70,6,448
36,3,644,0,17.48,23888,159,406,71,8,468
37,4,648,0,17.57,23857,172,394,74,8,495
38,12,660,0,17.49,23824,158,418,74,9,517
39,13,673,0,17.49,23784,162,431,71,9,543
40,7,680,0,17.54,23752,165,430,74,10,569
41,16,696,0,31.44,23707,183,422,82,9,597
42,7,703,0,31.48,23672,184,428,84,7,625
43,21,724,0,17.54,23633,186,445,84,7,645
44,15,739,0,17.55,23588,194,448,87,9,674
45,8,747,0,17.61,23546,202,455,84,5,708
46,18,765,0,17.58,23497,207,463,88,7,738
47,9,774,0,17.61,23462,203,469,93,7,766
48,15,789,0,31.55,23412,217,476,91,4,800
49,30,819,0,31.54,23360,226,497,92,4,821
50,-18,801,1,13.95,23347,193,509,93,5,852
51,-10,791,1,11.51,23329,170,515,97,8,880
52,-9,782,1,11.52,23304,149,524,101,8,913
53,-15,767,2,11.56,23288,118,541,101,7,943
54,1,768,2,11.59,23262,103,559,95,10,969
55,30,798,2,31.73,23195,156,531,100,10,1006
56,5,803,2,31.62,23162,171,520,101,10,1034
57,-14,789,2,11.54,23144,162,515,99,12,1066
58,-13,776,2,11.55,23130,159,504,102,11,1092
59,-23,753,2,11.56,23117,126,517,100,9,1129
60,-26,727,2,11.54,23107,80,539,101,6,1165
61,-27,700,2,11.52,23098,61,532,97,8,1202
62,2,702,2,31.56,23062,84,510,99,9,1234
63,-15,687,2,31.56,23035,95,490,91,11,1276
64,-26,661,3,11.51,23026,93,462,93,9,1314
65,-36,625,3,11.46,23015,90,432,97,6,1357
66,-15,610,3,11.42,23005,82,423,96,8,1383
67,-28,582,3,11.43,23000,50,429,93,9,1416
68,-25,557,3,11.38,22989,49,413,84,10,1452
69,-9,548,3,31.33,22969,58,396,85,9,1480
70,-20,528,3,31.28,22949,68,367,82,10,1521
71,-17,511,3,11.27,22939,66,361,73,11,1547
72,-34,477,3,11.24,22931,69,330,70,8,1589
73,-21,456,3,11.2,22920,63,319,67,6,1622
74,-29,427,3,11.2,22914,53,309,60,4,1657
75,-36,391,3,11.15,22901,52,276,56,4,1708
76,-11,380,3,31.03,22870,70,248,57,3,1749
77,-1,379,3,30.97,22840,92,236,47,4,1778
78,-23,356,3,11.07,22837,84,222,44,5,1805
79,-16,340,3,11.07,22831,83,210,43,4,1826
80,-19,321,3,11.02,22821,76,206,37,2,1855
81,-12,309,3,11.0,22804,63,206,36,2,1886
82,-9,300,3,10.99,22785,59,208,32,1,1912
83,10,310,3,30.89,22750,87,195,24,2,1939
84,19,329,3,30.9,22715,117,187,21,3,1954
85,-9,320,3,11.0,22702,123,168,23,4,1977
86,-11,309,3,11.0,22692,113,170,20,4,1998
87,-13,296,3,10.97,22682,91,180,23,2,2019
88,-3,293,3,10.97,22667,75,192,23,2,2038
89,0,293,3,10.99,22650,71,195,22,3,2056
90,33,326,3,30.84,22598,110,191,23,2,2073
91,33,359,3,30.88,22546,149,185,23,2,2092
92,6,365,3,10.98,22530,155,180,27,2,2103
93,0,365,3,10.97,22511,153,178,32,1,2122
94,-3,362,3,10.96,22492,141,192,29,0,2143
95,10,372,3,10.98,22467,120,222,27,2,2159
96,0,372,3,11.0,22443,107,231,32,2,2182
97,28,400,3,30.88,22396,135,232,29,3,2202
98,23,423,3,31.01,22362,153,236,30,4,2212
99,-4,419,3,11.03,22341,150,238,28,3,2237
100,-6,413,3,11.03,22327,145,242,23,2,2258
101,-22,391,3,11.03,22307,126,240,24,1,2299
102,-9,382,3,11.03,22290,104,250,26,1,2326
103,0,382,3,11.07,22269,97,257,26,1,2347
104,31,413,3,30.95,22220,124,261,26,1,2365
105,5,418,3,31.03,22187,140,250,27,0,2393
106,-9,409,3,11.04,22176,134,243,31,0,2413
107,-13,396,3,11.04,22166,124,242,28,2,2435
108,-28,368,3,11.07,22157,100,240,26,2,2472
109,-9,359,3,11.02,22135,77,252,27,2,2504
110,74,433,3,17.23,22042,148,254,27,2,2524
111,101,534,3,31.23,21918,260,243,29,2,2545
112,46,580,3,31.2,21849,319,229,29,2,2569
113,4,584,3,17.38,21826,331,222,30,1,2587
114,-15,569,3,17.31,21811,311,227,29,1,2618
115,20,589,3,17.36,21771,247,304,33,2,2640
116,30,619,3,17.39,21711,210,376,30,2,2668
117,19,638,3,17.49,21655,198,404,31,2,2707
118,25,663,3,31.38,21605,220,405,35,2,2730
119,14,677,3,31.48,21571,235,400,39,2,2750
120,9,686,3,17.5,21544,220,417,48,1,2767
121,7,693,3,17.62,21516,193,450,46,4,2788
122,24,717,3,17.56,21467,182,477,51,7,2813
123,28,745,3,17.61,21425,178,495,65,7,2827
124,22,767,3,17.63,21389,180,503,76,8,2841
125,21,788,3,31.56,21354,191,498,91,8,2855
126,29,817,3,31.52,21310,208,496,105,7,2871
127,19,836,3,17.7,21269,195,528,103,9,2893
128,10,846,3,17.73,21236,191,538,111,6,2915
129,13,859,3,17.7,21199,186,554,110,8,2940
130,5,864,3,17.64,21158,189,553,111,10,2976
131,19,883,3,17.64,21123,183,575,114,11,2991
132,22,905,3,31.64,21074,198,580,114,11,3020
133,12,917,3,31.66,21027,213,579,114,10,3054
134,11,928,3,17.71,20991,205,600,109,13,3079
135,-5,923,3,17.79,20963,195,601,114,13,3111
136,4,927,3,17.87,20932,184,616,113,13,3139
137,9,936,3,17.88,20890,178,630,118,10,3171
138,11,947,3,17.85,20849,177,642,118,9,3202
139,21,968,3,31.85,20790,200,644,118,6,3239
140,24,992,3,31.86,20738,223,637,123,9,3267
141,1,993,3,17.88,20697,225,642,118,8,3307
142,12,1005,3,17.99,20652,237,633,130,5,3340
143,11,1016,3,17.9,20610,235,644,130,7,3371
144,10,1026,3,17.81,20556,220,673,126,6,3416
145,-7,1019,3,17.93,20511,222,658,132,7,3467
146,23,1042,3,31.97,20456,238,663,130,11,3499
147,20,1062,3,31.97,20394,254,658,139,11,3541
148,-14,1048,3,17.98,20357,249,658,130,10,3593
149,10,1058,4,18.01,20317,238,675,135,10,3621
150,10,1068,4,18.03,20257,248,681,120,15,3675
151,-9,1059,4,18.03,20216,230,696,113,16,3725
152,3,1062,4,18.02,20171,230,696,114,17,3768
153,17,1079,4,31.94,20115,241,696,120,22,3802
154,-1,1078,4,31.99,20058,250,695,115,17,3861
155,7,1085,4,18.07,20008,247,703,116,15,3907
156,-16,1069,4,18.05,19965,253,692,109,13,3964
157,15,1084,4,18.05,19905,251,704,117,12,4007
158,3,1087,4,18.07,19861,245,702,125,11,4052
159,-1,1086,4,18.0,19808,248,691,132,13,4104
160,15,1101,4,32.06,19747,256,689,145,10,4149
161,13,1114,4,31.99,19691,264,707,130,13,4191
162,-7,1107,4,18.0,19654,254,703,134,15,4236
163,17,1124,4,18.09,19600,257,718,133,14,4274
164,-9,1115,4,18.09,19550,261,700,136,16,4333
165,-17,1098,4,18.05,19508,231,708,140,17,4392
166,18,1116,4,18.03,19453,241,716,139,20,4427
167,22,1138,4,32.03,19392,259,709,149,20,4467
168,8,1146,4,32.08,19331,268,723,140,15,4519
169,11,1157,4,18.1,19286,263,731,146,16,4554
170,6,1163,4,18.06,19239,261,728,153,17,4598
