Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,51,171,0,17.14,24829,51,120,0,0,0
2,55,226,0,17.21,24774,106,118,2,0,0
3,44,270,0,17.15,24730,150,114,6,0,0
4,34,304,0,17.22,24696,184,110,10,0,0
5,35,339,0,17.06,24661,204,120,15,0,0
6,37,376,0,31.29,24624,201,158,17,0,0
7,34,410,0,31.47,24582,194,197,18,1,8
8,60,470,0,17.37,24516,211,237,21,1,14
9,61,531,0,17.4,24453,237,263,29,1,17
10,74,605,0,17.27,24373,281,288,34,2,22
11,72,677,0,17.47,24297,320,316,38,2,27
12,86,763,0,17.77,24198,371,353,36,3,39
13,67,830,0,31.81,24113,392,390,43,4,58
14,55,885,0,32.1,24037,399,426,54,6,78
15,113,998,0,17.59,23909,452,478,63,5,93
16,134,1132,0,17.76,23759,507,545,75,5,109
17,146,1278,0,17.9,23605,582,600,88,8,117
18,169,1447,0,18.02,23426,672,671,93,10,128
19,146,1593,0,18.11,23265,739,747,95,12,142
20,124,1717,0,32.76,23122,763,831,106,15,163
21,147,1864,0,33.45,22953,782,945,121,15,184
22,238,2102,0,18.67,22683,895,1065,129,13,215
23,260,2362,0,18.9,22401,1005,1198,144,14,238
24,252,2614,0,19.07,22117,1120,1320,158,16,269
25,241,2855,0,19.32,21844,1261,1400,176,16,303
26,297,3152,0,19.74,21516,1389,1551,186,23,335
27,255,3407,0,34.69,21211,1421,1739,223,23,383
28,271,3678,0,35.26,20898,1469,1934,249,24,426
29,371,4049,0,20.76,20477,1598,2137,283,30,475
30,405,4454,0,21.16,20017,1759,2352,309,32,531
31,407,4861,0,21.74,19541,1946,2520,359,34,600
32,432,5293,2,22.3,19049,2121,2733,400,37,658
33,422,5715,2,22.99,18554,2266,2974,430,42,732
34,412,6127,2,39.19,18058,2353,3273,463,35,816
35,375,6502,2,40.07,17575,2390,3554,512,41,926
36,442,6944,3,25.22,17008,2489,3855,557,40,1048
37,570,7514,4,26.17,16344,2624,4219,626,40,1143
38,522,8036,5,27.26,15673,2845,4486,656,46,1289
39,496,8532,5,28.45,15041,2974,4760,745,50,1425
40,498,9030,6,29.48,14383,3108,5043,818,55,1587
41,442,9472,6,47.12,13766,3143,5376,886,63,1760
42,461,9933,6,48.44,13113,3136,5757,962,74,1952
43,476,10409,6,33.14,12435,3173,6144,1001,86,2155
44,434,10843,6,34.53,11748,3212,6468,1045,110,2411
45,426,11269,7,36.0,11071,3225,6807,1117,108,2665
46,328,11597,7,37.38,10434,3211,7119,1147,112,2970
47,308,11905,7,38.62,9830,3183,7409,1195,116,3260
48,305,12210,8,57.24,9222,3134,7686,1257,123,3570
49,275,12485,9,58.61,8617,3070,7941,1345,122,3896
50,223,12708,9,42.42,8070,2923,8206,1438,125,4229
51,145,12853,10,43.45,7504,2895,8346,1475,122,4648
52,67,12920,11,44.43,7010,2766,8462,1549,132,5070
53,57,12977,12,45.2,6511,2631,8602,1585,144,5515
54,-35,12942,12,45.81,6059,2490,8633,1666,139,6001
55,-75,12867,13,64.55,5598,2415,8600,1698,140,6536
56,-106,12761,14,64.29,5169,2300,8572,1724,145,7076
57,-139,12622,15,46.61,4796,2165,8561,1729,157,7577
58,-268,12354,17,46.49,4485,1998,8450,1732,153,8165
59,-263,12091,17,46.31,4167,1846,8333,1729,166,8742
60,-372,11719,18,45.91,3889,1666,8151,1713,173,9390
61,-348,11371,19,45.16,3625,1530,7964,1695,172,9995
62,-356,11015,20,61.64,3353,1420,7741,1663,173,10630
63,-416,10599,21,60.62,3103,1353,7465,1610,159,11289
64,-472,10127,22,42.54,2937,1199,7185,1562,157,11938
65,-466,9661,22,41.2,2755,1097,6855,1528,157,12586
66,-495,9166,23,39.99,2606,981,6505,1504,154,13227
67,-514,8652,25,38.65,2475,828,6239,1441,125,13867
68,-493,8159,26,37.32,2348,745,5898,1374,121,14488
69,-492,7667,27,52.56,2210,720,5513,1280,131,15119
70,-513,7154,28,51.16,2093,670,5138,1208,123,15740
71,-511,6643,28,33.02,2011,592,4806,1108,123,16332
72,-487,6156,29,31.76,1943,523,4452,1051,116,16886
73,-451,5705,29,30.31,1876,450,4187,954,105,17399
74,-465,5240,29,29.11,1798,395,3853,877,101,17947
75,-460,4780,30,27.72,1749,343,3534,789,100,18455
76,-429,4351,31,42.16,1703,306,3203,734,94,18929
77,-391,3960,32,40.93,1655,282,2922,666,78,19365
78,-363,3597,32,24.7,1626,238,2677,605,63,19759
79,-347,3250,32,23.74,1594,201,2451,525,64,20133
80,-344,2906,33,22.96,1566,175,2201,463,58,20504
81,-317,2589,33,22.09,1546,150,1966,413,50,20842
82,-300,2289,33,21.54,1527,132,1738,370,44,21156
83,-272,2017,33,35.94,1515,113,1525,324,45,21445
84,-235,1782,33,35.24,1498,89,1347,301,36,21696
85,-205,1577,33,19.78,1485,82,1186,264,42,21908
86,-183,1394,33,19.47,1476,66,1053,235,37,22100
