Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,61,181,0,17.04,24819,61,120,0,0,0
2,44,225,0,17.16,24775,105,117,3,0,0
3,59,284,0,17.12,24716,164,113,7,0,0
4,40,324,0,17.3,24676,204,109,11,0,0
5,37,361,0,17.28,24639,224,126,11,0,0
6,44,405,0,31.52,24595,222,171,12,0,0
7,37,442,1,31.51,24554,214,213,15,0,3
8,64,506,1,17.43,24487,228,256,21,0,7
9,68,574,1,17.39,24415,257,292,25,0,10
10,77,651,1,17.54,24331,297,324,28,2,17
11,73,724,1,17.39,24255,340,345,36,3,20
12,82,806,1,17.38,24161,384,375,44,3,32
13,61,867,1,31.42,24088,398,413,51,5,44
14,67,934,1,31.1,24007,414,455,57,7,59
15,103,1037,1,17.42,23884,434,532,61,8,80
16,143,1180,1,17.57,23728,504,595,71,9,92
17,163,1343,1,17.79,23553,602,649,85,7,103
18,144,1487,1,17.89,23393,690,701,86,10,119
19,154,1641,1,17.99,23220,769,763,98,11,138
20,111,1752,1,32.32,23084,778,864,99,10,164
21,183,1935,1,32.44,22880,817,999,111,7,185
22,241,2176,1,18.35,22615,911,1129,126,9,209
23,243,2419,1,18.74,22346,1023,1244,139,13,234
24,243,2662,1,18.87,22072,1141,1346,162,13,265
25,277,2939,1,19.11,21764,1295,1441,187,15,297
26,271,3210,1,19.34,21435,1386,1605,206,13,354
27,277,3487,1,33.98,21117,1463,1781,228,15,395
28,306,3793,2,34.5,20773,1531,1987,257,15,435
29,385,4178,4,20.74,20337,1696,2162,298,19,484
30,411,4589,4,21.28,19864,1854,2384,326,24,544
31,422,5011,4,21.83,19366,2033,2589,358,27,623
32,458,5469,4,22.45,18836,2211,2824,401,32,692
33,442,5911,4,23.1,18319,2360,3058,451,41,767
34,384,6295,5,38.94,17854,2399,3341,505,46,850
35,385,6680,5,39.54,17371,2418,3656,554,45,951
36,496,7176,5,25.51,16764,2521,4001,606,46,1057
37,530,7706,6,26.2,16098,2688,4328,631,55,1194
38,528,8234,7,27.3,15425,2859,4611,697,63,1338
39,488,8722,7,28.4,14785,3001,4905,751,60,1491
40,437,9159,7,29.73,14180,3094,5199,797,65,1658
41,405,9564,8,47.09,13563,3113,5525,847,72,1872
42,422,9986,11,48.32,12917,3106,5889,910,76,2091
43,507,10493,11,33.33,12210,3123,6287,991,86,2292
