Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
91,-230,3985,46,42.29,3363,437,2799,666,75,17614
92,-249,3736,47,25.29,3299,403,2643,625,63,17920
93,-252,3484,48,24.53,3245,363,2457,595,56,18236
94,-255,3229,48,23.67,3192,348,2263,545,56,18548
95,-263,2966,49,23.2,3157,285,2134,493,51,18831
96,-257,2709,50,22.43,3133,232,1978,445,46,19116
97,-206,2503,50,36.8,3073,225,1847,376,50,19379
98,-197,2306,50,36.27,3035,206,1694,352,45,19618
99,-174,2132,51,21.2,3003,190,1536,354,42,19824
100,-162,1970,51,21.23,2980,177,1420,323,39,20010
101,-199,1771,51,20.86,2956,163,1287,283,34,20226
102,-139,1632,51,20.72,2937,131,1197,267,31,20386
103,-143,1489,51,19.73,2918,114,1079,261,27,20550
104,-131,1358,51,33.18,2896,102,980,242,32,20697
105,-96,1262,51,34.53,2865,114,888,230,26,20826
106,-122,1140,51,18.45,2848,106,812,200,19,20964
107,-110,1030,51,18.36,2832,104,719,185,20,21089
108,-88,942,51,18.27,2825,90,659,173,19,21183
109,-89,853,51,17.85,2813,78,613,144,16,21285
110,-82,771,51,17.98,2801,65,564,125,13,21381
111,-80,691,51,31.51,2787,62,510,104,12,21474
112,-68,623,51,31.47,2775,58,458,94,12,21552
113,-64,559,51,17.72,2770,55,413,79,9,21623
114,-51,508,51,17.41,2760,51,378,70,7,21683
115,-45,463,51,17.66,2754,49,334,71,6,21735
116,-35,428,51,17.34,2749,36,319,66,6,21773
117,-58,370,51,17.28,2746,28,274,62,4,21835
118,-32,338,51,30.94,2743,26,251,54,7,21868
119,-21,317,51,30.92,2733,30,228,51,6,21901
120,-31,286,51,17.2,2733,22,213,44,7,21930
121,-25,261,51,17.48,2731,19,194,41,7,21957
122,-33,228,51,17.17,2726,19,173,33,3,21995
123,-28,200,51,17.28,2723,19,145,30,3,22029
124,-22,178,51,16.89,2721,16,133,28,0,22051
125,-17,161,51,30.27,2718,16,118,23,3,22071
126,-13,148,51,30.65,2714,17,109,16,4,22089
127,-10,138,51,17.98,2713,13,106,16,3,22098
128,-11,127,51,18.62,2712,13,94,16,3,22111
129,-14,113,51,18.58,2710,11,86,14,2,22126
130,-11,102,51,18.29,2709,9,80,11,1,22139
131,-10,92,51,18.52,2707,8,70,14,0,22150
132,-14,78,51,32.44,2707,7,61,10,0,22164
133,-6,72,51,30.7,2707,5,59,7,0,22171
134,-4,68,51,16.97,2706,4,55,9,0,22175
135,-8,60,51,17.04,2704,5,47,8,0,22185
136,-6,54,51,16.93,2704,4,42,8,0,22191
137,-4,50,51,17.26,2704,3,39,8,0,22195
138,-5,45,51,17.24,2704,3,33,8,1,22200
139,-4,41,51,31.38,2703,3,28,7,2,22206
140,-2,39,51,31.36,2702,2,28,7,2,22208
141,-4,35,51,16.98,2701,3,24,7,1,22213
142,0,35,51,17.27,2699,4,22,8,1,22215
143,-5,30,51,17.17,2699,4,18,7,1,22220
144,-1,29,51,17.52,2698,5,15,7,1,22223
145,-4,25,51,18.09,2698,3,17,5,0,22226
146,-4,21,51,32.39,2698,3,14,4,0,22230
147,-3,18,51,32.39,2698,2,15,1,0,22233
148,-2,16,51,18.53,2698,1,12,3,0,22235
149,-2,14,51,18.53,2698,0,11,3,0,22237
150,-1,13,51,18.12,2698,0,11,2,0,22238
151,-3,10,51,18.21,2698,0,8,2,0,22241
152,-1,9,51,18.34,2698,0,7,2,0,22242
153,-1,8,51,32.39,2698,0,7,1,0,22243
154,-1,7,51,32.2,2698,0,5,1,0,22245
155,-2,5,51,17.79,2698,0,5,0,0,22246
156,0,5,51,18.15,2697,1,4,0,0,22247
157,0,5,51,17.6,2697,1,4,0,0,22247
158,1,6,51,16.96,2696,2,4,0,0,22247
159,0,6,51,17.32,2696,2,4,0,0,22247
160,-1,5,51,31.3,2696,2,3,0,0,22248
161,-1,4,51,31.25,2696,1,2,0,0,22250
162,-1,3,51,17.27,2696,1,2,0,0,22250
163,0,3,51,18.1,2696,1,2,0,0,22250
164,0,3,51,18.26,2696,0,3,0,0,22250
165,-1,2,51,18.62,2696,0,2,0,0,22251
166,0,2,51,18.47,2696,0,2,0,0,22251
167,0,2,51,32.9,2696,0,2,0,0,22251
168,0,2,51,31.62,2696,0,2,0,0,22251
169,0,2,51,16.82,2696,0,2,0,0,22251
170,0,2,51,16.94,2696,0,1,1,0,22251
171,0,2,51,16.98,2696,0,1,1,0,22251
172,-1,1,51,17.25,2696,0,0,1,0,22252
173,0,1,51,17.16,2696,0,0,1,0,22252
174,0,1,51,31.09,2696,0,0,1,0,22252
175,0,1,51,31.15,2696,0,1,0,0,22252
176,-1,0,51,17.2,2696,0,0,0,0,22253
177,0,0,51,17.04,2696,0,0,0,0,22253
178,0,0,51,17.24,2696,0,0,0,0,22253
179,0,0,51,17.01,2696,0,0,0,0,22253
180,0,0,51,17.02,2696,0,0,0,0,22253
181,0,0,51,32.04,2696,0,0,0,0,22253
182,0,0,51,32.24,2696,0,0,0,0,22253
183,0,0,51,18.57,2696,0,0,0,0,22253
184,0,0,51,18.47,2696,0,0,0,0,22253
185,0,0,51,18.3,2696,0,0,0,0,22253
186,0,0,51,18.14,2696,0,0,0,0,22253
187,0,0,51,18.24,2696,0,0,0,0,22253
188,0,0,51,32.72,2696,0,0,0,0,22253
189,0,0,51,32.44,2696,0,0,0,0,22253
190,0,0,51,18.02,2696,0,0,0,0,22253
191,0,0,51,18.08,2696,0,0,0,0,22253
192,0,0,51,18.15,2696,0,0,0,0,22253
193,0,0,51,18.0,2696,0,0,0,0,22253
194,0,0,51,17.41,2696,0,0,0,0,22253
195,0,0,51,31.13,2696,0,0,0,0,22253
196,0,0,51,31.08,2696,0,0,0,0,22253
197,0,0,51,16.99,2696,0,0,0,0,22253
198,0,0,51,17.1,2696,0,0,0,0,22253
199,0,0,51,17.27,2696,0,0,0,0,22253
200,0,0,51,17.29,2696,0,0,0,0,22253
