Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,57,177,0,17.81,24823,57,120,0,0,0
2,53,230,0,17.85,24770,110,120,0,0,0
3,36,266,0,17.9,24734,146,117,3,0,0
4,34,300,0,17.86,24700,180,115,5,0,0
5,23,323,0,17.79,24677,194,121,8,0,0
6,34,357,0,32.4,24643,176,170,11,0,0
7,50,407,0,32.36,24589,177,217,13,0,4
8,51,458,0,17.81,24530,205,236,17,0,12
9,47,505,0,18.06,24479,225,253,27,0,16
10,52,557,0,18.13,24426,245,282,29,1,17
11,54,611,0,18.22,24368,270,304,36,1,21
12,56,667,0,18.19,24305,284,342,40,1,28
13,55,722,0,32.66,24238,285,388,48,1,40
14,41,763,0,32.72,24180,287,423,51,1,58
15,58,821,0,18.06,24102,309,461,48,3,77
16,72,893,0,18.21,24014,341,492,55,5,93
17,84,977,0,18.19,23926,379,522,68,7,98
18,89,1066,0,18.27,23827,401,579,77,8,108
19,99,1165,0,18.33,23713,447,625,82,11,122
20,94,1259,0,33.51,23603,484,672,91,12,138
21,69,1328,0,34.01,23503,499,723,96,10,169
22,100,1428,0,19.24,23384,536,775,107,8,190
23,127,1555,0,18.91,23233,578,843,121,12,213
24,141,1696,0,19.01,23068,626,910,146,12,238
25,108,1804,0,19.03,22920,671,969,150,12,278
26,124,1928,0,19.21,22760,732,1014,167,12,315
27,113,2041,0,34.28,22605,761,1085,178,16,355
28,139,2180,0,34.48,22427,784,1180,198,18,393
29,178,2358,0,19.43,22215,833,1302,207,15,428
30,181,2539,0,19.65,21981,927,1375,221,15,481
31,199,2738,0,19.85,21744,1002,1481,236,18,519
32,162,2900,0,20.15,21517,1069,1553,258,19,584
33,189,3089,0,20.15,21280,1130,1646,287,25,632
34,187,3276,1,35.49,21026,1171,1790,287,27,698
35,175,3451,1,36.07,20783,1172,1941,299,36,768
36,243,3694,1,21.25,20477,1233,2101,318,41,829
37,271,3965,1,21.42,20126,1342,2233,352,37,909
38,257,4222,1,21.73,19783,1477,2308,402,33,996
39,227,4449,3,22.21,19449,1552,2447,421,29,1099
40,268,4717,4,22.59,19093,1628,2609,445,35,1186
41,208,4925,4,38.4,18760,1661,2756,470,35,1314
42,265,5190,4,39.35,18388,1700,2926,521,37,1424
43,313,5503,4,23.98,17962,1797,3117,548,40,1532
44,297,5800,5,24.48,17523,1894,3294,565,46,1673
45,249,6049,7,24.96,17137,1907,3487,590,55,1817
46,237,6286,7,25.37,16732,1965,3661,600,60,1975
47,254,6540,7,25.95,16310,2012,3816,652,53,2150
48,301,6841,7,42.87,15837,2074,4027,675,60,2320
49,293,7134,7,43.42,15369,2135,4210,720,66,2493
50,299,7433,8,27.77,14886,2220,4373,774,61,2678
51,244,7677,10,28.44,14439,2236,4581,784,71,2879
52,248,7925,11,29.08,13985,2268,4759,827,70,3080
53,266,8191,11,29.78,13504,2283,4980,848,77,3297
54,216,8407,11,30.43,13052,2263,5165,894,76,3539
55,252,8659,12,48.32,12570,2266,5362,937,81,3772
56,224,8883,14,48.66,12069,2328,5495,983,72,4039
57,208,9091,14,32.49,11613,2313,5651,1036,85,4288
58,139,9230,15,33.13,11183,2265,5824,1045,86,4582
59,118,9348,17,33.45,10739,2264,5910,1086,82,4902
60,102,9450,17,34.14,10313,2158,6092,1091,97,5232
61,93,9543,17,34.71,9877,2135,6195,1096,108,5572
62,150,9693,17,52.37,9370,2218,6246,1111,111,5927
63,98,9791,17,52.86,8946,2184,6325,1163,112,6253
64,18,9809,19,36.11,8571,2119,6382,1185,116,6608
65,-34,9775,21,36.22,8204,2046,6427,1182,116,7004
66,6,9781,23,36.61,7844,1956,6477,1217,121,7362
67,-92,9689,24,36.83,7510,1830,6500,1234,112,7790
68,-95,9594,26,36.81,7180,1733,6501,1242,107,8211
69,-41,9553,26,53.96,6785,1756,6422,1257,110,8644
70,-50,9503,27,53.9,6435,1760,6345,1279,109,9045
71,-192,9311,27,36.5,6185,1653,6259,1272,116,9488
72,-186,9125,29,36.25,5936,1551,6161,1281,121,9921
73,-251,8874,31,35.99,5715,1432,6010,1282,138,10392
74,-235,8639,31,35.55,5471,1294,5940,1258,136,10870
75,-268,8371,32,35.31,5272,1162,5805,1257,134,11338
76,-211,8160,33,51.42,5020,1160,5599,1249,140,11799
77,-252,7908,35,51.05,4801,1120,5433,1201,140,12270
78,-291,7617,35,33.5,4622,1060,5262,1149,128,12744
79,-339,7278,35,32.6,4484,981,5064,1086,136,13214
80,-345,6933,35,31.92,4347,897,4869,1017,136,13699
81,-346,6587,35,31.15,4227,775,4681,988,126,14168
82,-328,6259,37,30.65,4088,701,4487,952,110,14625
83,-286,5973,38,46.32,3925,697,4267,888,106,15079
84,-289,5684,38,45.24,3774,706,4011,861,95,15515
85,-317,5367,39,28.05,3685,659,3781,831,84,15921
86,-350,5017,40,27.3,3612,608,3508,800,86,16346
87,-310,4707,41,26.78,3536,538,3311,774,73,16727
88,-308,4399,42,25.93,3456,445,3144,728,67,17118
89,-322,4077,42,25.4,3396,386,2934,683,60,17499
90,-263,3814,42,40.68,3328,355,2780,613,57,17825
91,-238,3576,42,40.01,3244,369,2554,586,56,18149
92,-253,3323,42,23.32,3199,340,2374,552,51,18442
93,-203,3120,42,23.1,3144,315,2220,519,50,18710
94,-248,2872,42,22.37,3107,280,2059,475,48,18989
95,-265,2607,42,21.99,3064,245,1892,418,46,19293
96,-196,2411,42,21.54,3026,222,1772,371,36,19531
97,-173,2238,42,36.31,2987,208,1639,350,35,19739
98,-190,2048,43,36.06,2954,187,1507,314,32,19963
99,-160,1888,44,20.46,2930,177,1392,282,27,20148
100,-144,1744,44,20.23,2908,152,1297,259,27,20313
101,-161,1583,45,19.9,2888,137,1185,237,19,20489
102,-161,1422,45,19.71,2873,106,1062,223,22,20669
103,-122,1300,45,19.75,2853,98,966,209,23,20806
104,-116,1184,45,33.9,2830,97,878,188,17,20945
105,-78,1106,45,33.62,2807,99,800,184,20,21045
106,-90,1016,45,18.93,2799,87,740,166,18,21145
107,-100,916,45,18.79,2788,82,669,153,12,21251
108,-98,818,45,18.64,2781,66,595,136,15,21362
109,-82,736,45,18.51,2771,55,545,116,15,21453
110,-67,669,45,18.4,2754,54,497,106,11,21533
111,-61,608,45,32.54,2744,53,448,98,7,21605
112,-53,555,45,32.06,2737,49,404,95,7,21663
113,-43,512,45,17.92,2726,54,361,88,5,21721
114,-51,461,45,17.88,2720,48,333,76,4,21774
115,-49,412,45,18.02,2715,38,294,76,3,21829
116,-38,374,45,18.01,2711,32,273,65,1,21873
117,-38,336,45,17.94,2708,29,247,60,0,21911
118,-33,303,45,31.92,2705,23,220,56,1,21950
119,-25,278,45,32.01,2699,19,205,50,3,21979
120,-29,249,45,17.87,2697,19,175,49,4,22011
121,-24,225,45,17.89,2695,18,155,48,3,22036
122,-14,211,45,17.84,2693,16,142,50,2,22052
123,-20,191,45,17.98,2689,17,128,41,4,22076
124,-12,179,45,17.71,2684,15,116,42,4,22094
125,-20,159,45,32.16,2678,19,106,29,4,22119
126,-17,142,45,31.86,2676,19,92,25,5,22138
127,-19,123,45,17.65,2675,18,76,23,4,22159
128,-14,109,45,17.59,2673,17,66,25,1,22173
129,-11,98,45,17.61,2673,8,69,19,1,22185
130,-14,84,45,17.59,2673,5,62,17,0,22198
131,-6,78,45,17.62,2672,5,56,17,0,22205
132,-7,71,45,32.26,2672,3,54,14,0,22212
133,-3,68,45,31.98,2671,3,54,10,0,22217
134,-10,58,45,17.43,2671,2,46,8,1,22227
135,-6,52,45,17.53,2671,2,38,9,2,22233
136,-5,47,45,17.7,2670,2,36,8,1,22238
137,0,47,45,17.69,2668,4,34,8,1,22240
138,-7,40,45,17.73,2668,3,31,6,0,22247
139,-3,37,45,31.87,2667,4,27,6,0,22251
140,1,38,45,32.22,2664,7,26,5,0,22253
141,-1,37,45,17.82,2664,6,24,6,0,22255
142,-3,34,45,17.69,2664,5,24,5,0,22257
143,-5,29,45,17.82,2663,5,22,2,0,22263
144,-2,27,45,17.88,2662,5,19,3,0,22266
145,-2,25,45,17.86,2662,2,22,1,0,22268
146,-5,20,45,32.24,2662,2,16,2,0,22273
147,0,20,45,31.92,2661,3,15,2,0,22274
148,-3,17,45,17.53,2661,2,15,0,0,22277
149,-1,16,45,17.65,2661,1,15,0,0,22278
150,-1,15,45,17.71,2661,1,14,0,0,22279
151,-1,14,45,17.93,2661,1,13,0,0,22280
152,-1,13,45,17.87,2661,1,12,0,0,22281
153,-3,10,45,32.05,2661,0,10,0,0,22284
154,0,10,45,31.97,2661,0,10,0,0,22284
155,-1,9,45,17.98,2661,0,7,2,0,22285
156,-2,7,45,17.87,2661,0,5,2,0,22287
157,-1,6,45,17.7,2661,0,3,3,0,22288
158,0,6,45,17.67,2661,0,3,2,1,22288
159,0,6,45,17.59,2661,0,4,2,0,22288
160,-1,5,45,31.92,2661,0,3,2,0,22289
161,0,5,45,32.27,2661,0,3,2,0,22289
162,0,5,45,17.98,2661,0,3,2,0,22289
163,0,5,45,17.9,2661,0,5,0,0,22289
164,-3,2,45,18.04,2661,0,2,0,0,22292
165,0,2,45,17.79,2661,0,2,0,0,22292
166,0,2,45,17.78,2661,0,2,0,0,22292
167,0,2,45,32.23,2661,0,2,0,0,22292
168,0,2,45,32.29,2661,0,2,0,0,22292
169,0,2,45,17.87,2661,0,2,0,0,22292
170,-1,1,45,17.66,2661,0,1,0,0,22293
171,0,1,45,17.78,2661,0,1,0,0,22293
172,0,1,45,17.69,2661,0,1,0,0,22293
173,-1,0,45,17.81,2661,0,0,0,0,22294
174,0,0,45,32.3,2661,0,0,0,0,22294
175,0,0,45,32.12,2661,0,0,0,0,22294
176,0,0,45,17.81,2661,0,0,0,0,22294
177,0,0,45,17.78,2661,0,0,0,0,22294
178,0,0,45,17.75,2661,0,0,0,0,22294
179,0,0,45,17.84,2661,0,0,0,0,22294
180,0,0,45,17.83,2661,0,0,0,0,22294
181,0,0,45,32.16,2661,0,0,0,0,22294
182,0,0,45,31.97,2661,0,0,0,0,22294
183,0,0,45,17.56,2661,0,0,0,0,22294
184,0,0,45,17.63,2661,0,0,0,0,22294
185,0,0,45,17.66,2661,0,0,0,0,22294
186,0,0,45,17.75,2661,0,0,0,0,22294
187,0,0,45,17.77,2661,0,0,0,0,22294
188,0,0,45,31.8,2661,0,0,0,0,22294
189,0,0,45,31.92,2661,0,0,0,0,22294
190,0,0,45,17.69,2661,0,0,0,0,22294
191,0,0,45,17.75,2661,0,0,0,0,22294
192,0,0,45,17.84,2661,0,0,0,0,22294
