Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,61,181,0,17.4,24819,61,120,0,0,0
2,64,245,0,17.59,24755,125,119,1,0,0
3,32,277,0,17.76,24723,157,112,7,1,0
4,16,293,0,17.41,24707,173,106,13,1,0
5,15,308,0,17.45,24692,178,114,15,1,0
6,42,350,0,31.87,24650,159,174,15,2,0
7,41,391,0,31.93,24602,158,211,20,2,7
8,45,436,1,18.58,24547,181,233,19,3,16
9,42,478,1,18.44,24502,209,239,27,3,19
10,41,519,1,17.59,24456,232,252,32,3,24
11,62,581,1,17.67,24390,251,292,35,3,28
12,59,640,1,17.67,24322,271,324,41,3,38
13,39,679,1,32.16,24271,269,360,45,5,49
14,35,714,1,32.32,24212,281,383,44,5,74
15,35,749,1,18.73,24152,295,397,52,5,98
16,74,823,1,18.75,24067,319,447,49,8,109
17,83,906,1,18.77,23972,346,491,61,8,121
18,74,980,1,17.98,23882,387,519,65,9,137
19,83,1063,1,17.99,23788,417,560,75,11,148
20,79,1142,1,32.58,23689,444,605,80,13,168
21,83,1225,1,32.82,23588,467,656,87,15,186
22,122,1347,1,18.33,23439,517,729,89,11,214
23,120,1467,1,18.52,23302,577,773,106,11,230
24,124,1591,1,18.55,23156,619,837,121,14,252
25,113,1704,1,19.6,23015,663,898,129,14,280
26,160,1864,1,19.66,22829,731,977,137,18,307
27,129,1993,1,36.26,22672,752,1061,162,17,335
28,154,2147,1,36.28,22481,787,1178,166,16,371
29,202,2349,1,20.07,22254,881,1249,199,18,398
30,180,2529,1,20.29,22040,949,1327,231,20,432
31,185,2714,1,20.68,21808,1012,1440,240,22,477
32,190,2904,1,20.69,21561,1087,1543,248,26,534
33,195,3099,1,20.95,21308,1143,1666,265,25,592
34,176,3275,1,37.85,21087,1159,1806,280,29,638
35,195,3470,2,38.62,20830,1171,1948,320,30,699
36,264,3734,2,21.79,20518,1266,2086,345,36,747
37,234,3968,2,22.18,20212,1330,2247,352,39,818
38,290,4258,2,22.51,19831,1453,2386,378,39,911
39,239,4497,2,22.11,19505,1538,2515,396,46,998
40,213,4710,2,23.36,19188,1587,2657,422,40,1104
41,257,4967,2,40.8,18830,1641,2835,451,37,1204
42,287,5254,3,41.14,18452,1704,3023,483,43,1292
43,237,5491,3,24.45,18078,1709,3219,512,45,1434
44,318,5809,3,24.96,17629,1846,3356,559,45,1562
45,271,6080,3,24.76,17216,1923,3523,572,54,1709
46,263,6343,3,25.53,16795,2009,3658,615,59,1861
47,291,6634,4,26.33,16353,2045,3883,634,67,2014
48,292,6926,4,43.06,15890,2121,4054,674,72,2185
49,259,7185,4,43.49,15460,2129,4267,708,76,2356
50,299,7484,5,28.84,14982,2189,4494,720,77,2533
51,263,7747,6,29.21,14507,2228,4691,755,72,2741
52,283,8030,6,30.02,14009,2281,4881,793,69,2961
53,249,8279,7,29.78,13518,2323,5032,846,74,3200
54,256,8535,8,30.57,13023,2394,5154,901,82,3438
55,244,8779,9,47.82,12534,2397,5366,921,88,3685
56,247,9026,9,48.67,12009,2439,5564,929,87,3963
57,190,9216,9,32.47,11562,2412,5705,994,94,4224
58,163,9379,10,34.16,11127,2350,5862,1058,106,4487
59,119,9498,10,34.58,10731,2239,6072,1062,119,4767
60,116,9614,10,35.15,10295,2191,6190,1106,113,5095
61,83,9697,11,35.61,9869,2110,6320,1145,115,5430
62,115,9812,12,54.63,9393,2138,6393,1161,111,5792
63,90,9902,13,55.03,8932,2177,6418,1186,106,6168
64,28,9930,13,36.24,8554,2145,6430,1222,123,6513
65,-39,9891,14,37.28,8203,2065,6479,1202,134,6903
66,-35,9856,15,37.25,7827,1976,6520,1214,132,7316
67,-122,9734,18,36.56,7486,1869,6474,1247,130,7776
