Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,67,187,0,17.32,24813,67,120,0,0,0
2,34,221,0,17.51,24779,101,120,0,0,0
3,21,242,0,17.54,24758,122,116,4,0,0
4,26,268,0,17.46,24732,148,114,6,0,0
5,26,294,0,17.52,24706,163,121,10,0,0
6,49,343,0,31.88,24657,156,173,13,0,1
7,60,403,0,31.93,24595,189,196,18,0,2
8,20,423,0,17.5,24570,195,207,20,0,8
9,44,467,0,17.69,24520,210,226,29,1,14
10,41,508,0,17.58,24473,219,251,37,1,19
11,44,552,0,17.55,24426,222,289,40,1,22
12,51,603,0,17.73,24366,239,314,49,1,31
13,45,648,0,32.17,24311,249,342,54,1,43
14,35,683,0,32.24,24251,260,357,61,5,66
15,34,717,0,17.72,24204,263,379,70,5,79
16,59,776,0,17.76,24125,287,418,66,4,100
17,71,847,1,17.82,24034,323,450,65,9,118
18,83,930,1,17.88,23943,362,490,70,8,126
19,69,999,1,18.03,23863,382,533,77,7,137
20,68,1067,1,32.52,23778,414,555,89,7,156
21,46,1113,1,32.53,23709,401,603,101,8,177
22,82,1195,1,18.21,23609,413,657,115,10,195
23,117,1312,1,18.26,23466,459,724,119,10,221
24,126,1438,1,18.28,23323,523,772,133,10,238
25,116,1554,1,18.47,23184,593,811,134,15,262
26,128,1682,1,18.94,23033,654,866,146,15,285
27,76,1758,1,33.4,22919,664,931,145,17,323
28,90,1848,1,33.46,22800,652,1019,161,15,352
29,149,1997,1,18.89,22612,696,1122,160,16,393
30,163,2160,1,19.04,22409,759,1203,181,14,433
31,150,2310,1,19.48,22212,807,1284,202,15,479
32,151,2461,1,19.77,22008,896,1356,195,14,530
33,163,2624,2,19.56,21799,969,1432,210,12,576
34,181,2805,2,36.57,21580,1003,1558,230,14,613
35,181,2986,2,36.83,21336,1051,1672,247,16,676
36,220,3206,2,21.68,21049,1138,1774,275,18,744
37,221,3427,2,22.12,20771,1213,1883,302,25,804
38,204,3631,2,21.93,20492,1284,2007,312,28,875
39,248,3879,2,22.27,20180,1362,2156,326,32,942
40,228,4107,3,22.79,19872,1420,2306,345,36,1018
41,277,4384,4,38.55,19515,1502,2488,360,34,1097
42,198,4582,4,39.28,19223,1523,2639,378,40,1193
43,301,4883,4,23.59,18832,1614,2805,420,41,1284
44,264,5147,4,23.67,18459,1670,2987,444,44,1392
45,322,5469,4,23.67,18037,1785,3141,487,52,1494
46,256,5725,4,25.6,17649,1834,3308,529,48,1628
47,278,6003,5,26.21,17248,1891,3491,569,46,1750
48,257,6260,5,43.22,16837,1953,3630,624,50,1901
49,309,6569,5,43.74,16390,2028,3828,653,55,2041
50,289,6858,5,27.76,15942,2048,4032,713,60,2200
51,248,7106,5,28.4,15519,2102,4203,743,55,2373
52,268,7374,5,28.69,15076,2145,4350,813,60,2551
53,223,7597,5,29.35,14646,2112,4569,833,75,2760
54,246,7843,6,30.03,14185,2132,4770,854,83,2970
55,215,8058,7,46.13,13723,2176,4914,880,84,3216
56,245,8303,7,46.18,13245,2207,5133,874,86,3448
57,234,8537,9,30.31,12782,2249,5268,928,91,3673
58,214,8751,9,31.02,12328,2261,5413,974,97,3918
59,96,8847,13,31.49,11927,2211,5535,998,98,4218
60,155,9002,13,32.23,11494,2197,5657,1039,101,4499
61,114,9116,13,32.7,11066,2151,5786,1074,95,4815
62,171,9287,14,50.19,10574,2152,5894,1135,94,5137
63,147,9434,15,50.83,10116,2185,5963,1175,108,5438
64,86,9520,15,34.22,9730,2161,6047,1184,118,5745
65,42,9562,15,34.48,9331,2141,6066,1214,126,6107
66,-20,9542,16,34.96,8981,2006,6160,1243,122,6472
67,-11,9531,17,35.1,8596,1892,6272,1238,120,6865
68,-37,9494,18,35.24,8218,1863,6240,1262,112,7287
69,-48,9446,19,52.41,7836,1867,6211,1243,111,7713
70,-49,9397,20,52.34,7464,1853,6183,1247,103,8130
71,-141,9256,22,35.37,7179,1792,6125,1241,87,8554
72,-140,9116,22,35.34,6895,1680,6091,1233,97,8982
73,-174,8942,23,35.09,6622,1551,6047,1224,103,9430
74,-227,8715,23,34.83,6378,1408,6015,1184,99,9893
75,-194,8521,23,34.46,6120,1339,5877,1192,100,10349
76,-160,8361,24,50.9,5812,1358,5696,1187,110,10813
77,-124,8237,24,50.48,5516,1350,5575,1199,106,11230
78,-234,8003,24,33.34,5333,1280,5448,1156,108,11651
79,-281,7722,24,32.72,5133,1216,5267,1110,115,12135
80,-308,7414,25,32.07,4969,1123,5090,1090,103,12600
81,-269,7145,26,31.46,4795,1005,4964,1044,118,13048
82,-269,6876,28,31.04,4645,876,4871,1003,107,13470
83,-257,6619,29,46.99,4442,887,4619,1000,101,13922
84,-288,6331,29,46.31,4281,843,4447,928,101,14371
85,-315,6016,29,29.08,4151,800,4204,906,93,14817
86,-313,5703,30,28.26,4040,748,4007,849,86,15240
87,-308,5395,30,27.68,3938,685,3770,843,78,15656
88,-286,5109,30,27.0,3855,569,3637,823,69,16017
89,-266,4843,31,26.42,3761,508,3476,777,69,16378
90,-287,4556,31,41.49,3672,471,3270,740,68,16748
91,-225,4331,31,40.93,3574,455,3090,696,76,17078
92,-283,4048,31,24.51,3502,439,2869,654,78,17427
93,-263,3785,32,23.93,3440,412,2659,628,76,17753
94,-277,3508,32,23.27,3391,367,2456,606,74,18074
95,-257,3251,32,22.82,3341,318,2306,550,73,18380
96,-238,3013,32,22.36,3292,289,2129,518,68,18672
97,-198,2815,32,37.07,3230,271,1987,489,62,18929
98,-210,2605,32,36.64,3173,269,1839,423,68,19196
99,-178,2427,32,21.02,3124,268,1706,388,58,19424
100,-200,2227,32,20.6,3093,250,1568,359,45,19653
101,-170,2057,32,20.34,3059,227,1447,332,45,19858
102,-170,1887,32,20.09,3036,192,1347,299,42,20052
103,-154,1733,32,19.8,3013,163,1261,259,44,20228
104,-158,1575,33,34.3,2990,133,1166,235,33,20410
105,-124,1451,33,34.06,2964,128,1065,225,29,20556
106,-106,1345,33,19.15,2938,121,998,191,33,20686
107,-102,1243,33,18.91,2912,120,907,183,32,20813
108,-123,1120,33,18.74,2895,119,797,171,31,20954
109,-99,1021,33,18.59,2875,110,736,148,24,21074
110,-85,936,33,18.43,2865,99,675,136,22,21170
111,-77,859,33,32.58,2851,83,627,129,19,21258
112,-54,805,33,32.45,2832,77,584,124,16,21334
113,-83,722,33,18.16,2824,70,522,110,17,21424
114,-62,660,33,18.07,2819,61,477,105,15,21490
115,-59,601,33,17.86,2807,59,438,87,14,21562
116,-54,547,33,17.83,2801,49,406,78,13,21620
117,-57,490,33,17.76,2798,36,374,72,7,21680
118,-45,445,33,31.84,2784,38,330,67,6,21742
119,-41,404,33,31.76,2778,38,301,58,6,21786
120,-38,366,33,17.7,2774,31,275,52,3,21832
121,-29,337,33,17.65,2764,36,245,52,3,21867
122,-37,300,33,17.62,2761,34,215,48,3,21906
123,-25,275,33,17.58,2756,24,204,42,4,21937
124,-23,252,33,17.58,2753,24,179,44,4,21963
