Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,52,172,0,17.03,24828,52,120,0,0,0
2,55,227,0,17.08,24773,107,117,3,0,0
3,26,253,0,17.11,24747,133,113,7,0,0
4,21,274,0,17.22,24726,154,111,9,0,0
5,17,291,0,17.16,24709,157,122,11,1,0
6,33,324,0,31.15,24676,147,164,11,2,0
7,42,366,0,31.22,24630,150,199,13,3,5
8,34,400,1,17.28,24588,160,219,19,2,11
9,44,444,1,17.26,24543,185,234,23,2,12
10,37,481,1,17.35,24504,201,250,28,2,14
11,40,521,1,17.33,24457,209,278,32,2,21
12,44,565,1,17.38,24406,221,306,38,0,28
13,45,610,1,31.27,24348,235,335,40,0,41
14,52,662,1,31.33,24282,265,346,48,2,56
15,59,721,1,17.45,24204,298,376,44,3,74
16,56,777,1,17.53,24136,321,398,52,5,87
17,65,842,1,17.59,24058,343,429,63,6,100
18,76,918,1,17.59,23970,378,461,73,6,111
19,87,1005,1,17.67,23875,392,527,77,9,119
20,55,1060,1,31.77,23803,396,572,81,11,136
21,80,1140,1,31.94,23712,417,615,98,10,147
22,128,1268,1,17.99,23573,469,682,105,12,158
23,97,1365,1,18.05,23459,496,740,114,13,177
24,124,1489,1,18.1,23310,557,794,128,10,200
25,96,1585,1,18.24,23187,596,847,130,11,228
26,92,1677,1,18.29,23059,637,896,130,13,264
27,120,1797,1,32.69,22903,669,979,134,14,300
28,132,1929,1,32.94,22739,707,1060,143,19,331
29,152,2081,1,18.65,22551,738,1166,153,23,368
30,140,2221,1,18.72,22373,798,1232,167,24,405
31,152,2373,1,19.0,22174,866,1296,185,24,454
32,186,2559,1,19.14,21937,944,1392,197,25,504
33,168,2727,1,19.23,21715,996,1488,217,25,558
34,153,2880,1,33.94,21504,1024,1588,243,24,616
35,183,3063,1,34.24,21275,1074,1706,257,26,661
36,220,3283,1,19.9,20991,1141,1839,281,21,726
37,224,3507,1,20.06,20696,1217,1970,290,29,797
38,243,3750,1,20.46,20383,1299,2119,299,32,867
39,284,4034,1,20.84,20018,1466,2207,328,30,950
40,225,4259,1,21.11,19692,1531,2347,346,32,1051
41,270,4529,1,36.45,19349,1597,2511,382,37,1123
42,236,4765,1,36.9,19009,1660,2650,412,39,1229
43,256,5021,1,22.17,18657,1682,2852,443,42,1323
44,244,5265,2,22.63,18314,1685,3061,473,45,1420
45,340,5605,2,23.15,17867,1799,3259,491,55,1527
46,292,5897,2,23.74,17435,1878,3439,513,64,1669
47,327,6224,3,24.36,16975,1978,3615,565,59,1805
48,278,6502,4,40.47,16529,2093,3757,594,54,1969
49,253,6755,4,41.05,16096,2160,3906,622,64,2148
50,244,6999,5,25.96,15677,2155,4132,640,67,2324
51,289,7288,5,26.62,15220,2158,4385,674,67,2491
52,274,7562,6,27.32,14765,2144,4616,725,69,2675
53,263,7825,6,28.09,14304,2141,4839,760,78,2872
54,286,8111,6,28.86,13809,2248,4978,807,73,3079
55,304,8415,6,45.68,13274,2358,5115,868,65,3314
56,237,8652,6,46.45,12817,2351,5324,900,73,3529
57,271,8923,7,30.76,12323,2393,5490,946,83,3758
58,219,9142,7,31.35,11818,2439,5654,956,86,4040
59,209,9351,9,32.02,11333,2426,5812,1020,84,4316
60,199,9550,10,32.83,10860,2389,5985,1070,99,4587
61,92,9642,12,33.32,10452,2311,6126,1088,108,4903
62,177,9819,12,50.15,9963,2328,6237,1135,111,5214
63,123,9942,13,50.91,9518,2250,6389,1188,104,5538
64,68,10010,13,34.89,9100,2204,6481,1207,106,5889
65,12,10022,16,35.54,8723,2125,6550,1230,111,6245
66,-30,9992,16,35.9,8364,2000,6603,1258,115,6644
67,-74,9918,17,35.92,8019,1877,6649,1264,121,7053
68,-80,9838,17,36.05,7676,1807,6601,1293,117,7489
69,-36,9802,19,52.58,7283,1777,6613,1271,127,7910
70,29,9831,20,52.78,6869,1820,6573,1285,135,8298
71,-134,9697,21,36.52,6559,1777,6462,1305,142,8734
72,-177,9520,21,36.29,6295,1723,6329,1322,139,9171
73,-203,9317,22,35.76,6031,1604,6254,1302,138,9649
74,-273,9044,24,35.49,5795,1424,6197,1285,124,10151
75,-273,8771,24,34.93,5554,1303,6069,1255,121,10674
76,-199,8572,24,50.76,5278,1250,5936,1246,131,11135
77,-188,8384,26,50.34,5007,1289,5745,1213,126,11594
78,-285,8099,26,33.56,4812,1205,5556,1197,129,12075
79,-263,7836,27,33.15,4631,1154,5390,1157,121,12520
80,-371,7465,27,32.24,4472,1046,5189,1101,112,13053
81,-323,7142,27,31.53,4308,925,5049,1061,94,13536
82,-301,6841,27,30.81,4153,856,4859,1026,87,13992
83,-272,6569,27,45.89,3974,814,4654,995,90,14446
84,-249,6320,28,45.16,3812,820,4449,958,82,14851
85,-299,6021,29,28.75,3683,793,4213,928,71,15283
86,-325,5696,29,28.05,3581,726,3969,913,75,15707
87,-319,5377,30,27.24,3488,640,3784,854,81,16123
88,-371,5006,31,26.5,3416,529,3574,810,80,16560
89,-293,4713,31,25.77,3337,468,3340,808,86,16930
90,-281,4432,31,40.47,3244,443,3152,734,88,17308
91,-273,4159,33,39.8,3175,398,3002,664,85,17643
92,-290,3869,33,23.84,3127,357,2807,619,75,17982
93,-280,3589,33,23.32,3065,351,2573,593,60,18325
94,-274,3315,35,22.72,3021,310,2405,533,58,18638
95,-262,3053,36,22.2,2990,258,2246,492,52,18926
96,-256,2797,36,21.62,2957,229,2062,444,51,19221
97,-215,2582,37,35.73,2907,223,1898,410,46,19479
98,-192,2390,37,35.22,2865,199,1757,384,45,19713
99,-173,2217,37,20.45,2837,186,1609,365,50,19916
100,-205,2012,37,20.05,2813,172,1437,355,38,20148
101,-176,1836,38,19.61,2790,156,1309,336,30,20341
102,-172,1664,38,19.41,2764,136,1198,292,35,20537
103,-146,1518,38,19.12,2750,120,1080,275,35,20702
104,-137,1381,38,33.1,2727,108,993,239,33,20862
105,-127,1254,38,32.85,2703,103,914,207,27,21008
106,-115,1139,38,18.49,2693,95,806,209,21,21138
107,-113,1026,38,18.35,2684,81,731,187,22,21257
108,-119,907,38,18.11,2667,78,656,152,16,21393
109,-108,799,38,18.07,2662,61,596,128,12,21503
110,-93,706,38,17.9,2655,53,531,108,11,21604
111,-73,633,38,31.61,2648,44,479,97,9,21685
112,-54,579,38,31.72,2638,41,435,94,7,21747
113,-56,523,38,17.58,2633,36,393,89,4,21807
114,-52,471,38,17.55,2626,35,347,84,4,21866
115,-51,420,38,17.42,2621,36,309,70,3,21923
116,-59,361,38,17.42,2620,27,260,65,5,21985
117,-35,326,38,17.37,2614,24,240,57,5,22022
118,-27,299,38,31.04,2609,25,209,53,5,22061
119,-34,265,38,31.03,2609,18,195,47,4,22089
120,-23,242,38,17.29,2608,15,180,44,2,22113
121,-32,210,38,17.29,2604,14,154,38,4,22148
122,-30,180,38,17.19,2604,11,132,34,3,22178
123,-25,155,38,17.15,2604,5,118,28,3,22204
124,-22,133,38,17.17,2603,5,99,27,2,22226
125,-12,121,38,30.84,2602,4,88,27,2,22239
126,-17,104,38,30.9,2599,5,74,24,1,22259
127,-14,90,38,17.06,2598,6,63,19,1,22275
128,-11,79,38,17.04,2598,6,53,18,2,22285
129,-8,71,38,17.04,2597,6,50,13,2,22294
130,-3,68,38,17.11,2596,4,50,12,2,22298
131,-7,61,38,17.12,2596,3,44,12,1,22306
132,-7,54,38,30.85,2596,2,41,9,2,22312
133,-8,46,38,30.89,2595,3,33,7,2,22322
134,-2,44,38,17.03,2593,4,33,5,2,22325
135,-11,33,38,17.08,2593,3,27,2,1,22336
136,-5,28,38,17.15,2593,3,21,3,1,22341
