Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,63,183,0,17.07,24817,63,120,0,0,0
2,46,229,0,17.03,24771,109,118,2,0,0
3,28,257,0,17.05,24743,137,115,4,1,0
4,23,280,0,16.94,24720,160,110,9,1,0
5,16,296,0,16.93,24704,162,116,17,1,0
6,40,336,0,30.51,24664,155,159,21,1,0
7,33,369,0,30.68,24625,146,200,22,1,6
8,34,403,0,17.14,24586,158,217,26,2,11
9,40,443,0,17.27,24544,173,236,29,4,14
10,30,473,0,17.33,24505,189,243,38,3,22
11,36,509,0,17.44,24459,201,257,46,5,32
12,47,556,0,17.43,24405,217,289,46,4,39
13,27,583,0,31.27,24364,222,317,38,5,54
14,35,618,0,31.37,24314,231,342,40,5,68
15,42,660,0,17.38,24257,237,375,43,4,84
16,55,715,0,17.57,24192,258,402,50,5,93
17,73,788,0,17.74,24111,290,439,54,5,101
18,74,862,0,17.65,24020,336,467,54,5,118
19,80,942,0,17.68,23925,373,508,56,5,133
20,58,1000,0,31.62,23853,392,542,60,6,147
21,73,1073,0,31.75,23772,406,582,78,6,156
22,78,1151,0,17.84,23673,432,623,87,7,178
23,92,1243,0,18.0,23563,440,694,100,7,196
24,130,1373,0,17.99,23410,501,757,104,11,217
25,111,1484,0,18.26,23276,564,797,108,15,240
26,100,1584,1,18.39,23152,596,841,128,18,264
27,103,1687,1,32.56,23024,625,906,139,17,288
28,115,1802,1,32.77,22884,646,980,160,16,313
29,113,1915,1,18.64,22736,659,1081,161,14,348
30,142,2057,1,18.58,22563,693,1162,185,16,380
31,149,2206,1,19.25,22367,768,1234,192,12,426
32,164,2370,1,19.23,22155,843,1305,209,12,475
33,154,2524,1,19.48,21953,914,1375,224,11,522
34,138,2662,1,33.75,21750,960,1456,233,12,588
35,148,2810,1,33.64,21543,990,1563,238,18,647
36,218,3028,1,19.6,21277,1070,1672,259,21,700
37,229,3257,1,19.91,20985,1150,1797,278,30,759
38,235,3492,1,20.21,20682,1235,1926,293,37,826
39,221,3713,2,20.47,20383,1346,2016,317,32,904
40,233,3946,2,20.71,20075,1429,2131,351,34,978
41,230,4176,2,35.79,19763,1468,2288,377,38,1064
42,226,4402,2,36.22,19454,1485,2486,397,32,1144
43,288,4690,2,21.97,19071,1568,2683,396,40,1240
44,299,4989,2,22.43,18668,1704,2818,420,42,1346
45,235,5224,3,22.76,18297,1740,3007,430,45,1478
46,280,5504,3,23.17,17902,1828,3171,459,43,1594
47,286,5790,3,23.89,17483,1915,3344,475,50,1730
48,300,6090,4,39.72,17049,1964,3558,518,45,1862
49,273,6363,4,40.47,16652,1996,3767,549,45,1987
50,281,6644,4,25.45,16207,2041,3958,590,52,2148
51,281,6925,4,26.22,15782,2080,4142,648,50,2294
52,338,7263,4,26.89,15286,2142,4353,700,62,2453
53,291,7554,4,27.58,14811,2187,4560,733,65,2640
54,252,7806,4,28.43,14359,2243,4732,757,73,2832
55,261,8067,4,44.86,13886,2277,4911,795,78,3049
56,294,8361,4,45.73,13393,2312,5096,865,84,3246
57,239,8600,4,30.29,12923,2312,5287,906,83,3485
58,205,8805,4,31.0,12448,2314,5440,949,88,3757
59,183,8988,4,31.86,11989,2286,5644,963,87,4027
60,151,9139,6,32.21,11539,2270,5764,1000,95,4326
61,151,9290,8,32.71,11093,2264,5891,1023,102,4619
62,227,9517,9,49.57,10562,2303,6036,1064,103,4923
63,161,9678,9,50.38,10094,2321,6143,1109,95,5229
64,72,9750,9,34.68,9699,2250,6247,1146,98,5551
65,59,9809,11,35.06,9281,2206,6330,1165,100,5907
66,72,9881,12,35.55,8885,2119,6448,1205,97,6234
67,-47,9834,12,35.89,8515,1998,6513,1218,96,6648
68,-4,9830,12,35.98,8132,1939,6576,1208,98,7035
69,-17,9813,14,52.91,7749,1913,6530,1258,106,7430
70,58,9871,14,53.46,7325,1930,6540,1279,111,7801
71,-119,9752,14,36.66,7021,1822,6531,1271,118,8223
72,-156,9596,17,36.31,6732,1758,6432,1276,117,8668
73,-209,9387,17,36.21,6473,1622,6367,1255,131,9135
74,-199,9188,17,35.86,6194,1496,6310,1246,122,9615
75,-199,8989,18,35.79,5934,1389,6217,1238,131,10073
76,-150,8839,19,51.83,5636,1371,6086,1225,142,10521
77,-195,8644,21,51.51,5354,1368,5950,1175,142,10990
78,-276,8368,25,34.69,5148,1285,5761,1170,139,11472
79,-319,8049,25,33.8,4985,1195,5556,1150,125,11964
80,-283,7766,26,33.28,4800,1102,5366,1170,111,12425
81,-305,7461,28,32.78,4640,988,5199,1149,110,12886
82,-273,7188,28,31.96,4459,904,5016,1135,119,13339
83,-313,6875,28,47.42,4290,860,4781,1094,126,13821
84,-240,6635,30,46.36,4104,849,4585,1061,120,14251
85,-294,6341,30,29.94,3975,813,4377,1015,121,14669
86,-329,6012,30,29.03,3873,757,4141,987,119,15093
87,-339,5673,30,28.28,3786,659,3952,952,101,15520
88,-372,5301,30,27.54,3702,561,3744,884,99,15980
89,-293,5008,31,26.7,3610,478,3614,803,99,16365
90,-281,4727,31,41.66,3516,455,3387,777,94,16740
91,-305,4422,31,40.53,3414,456,3138,734,82,17145
92,-334,4088,31,24.59,3366,421,2911,681,74,17516
93,-305,3783,31,24.05,3305,384,2680,634,71,17895
94,-286,3497,31,23.32,3246,365,2492,571,59,18236
95,-264,3233,31,22.97,3195,307,2316,541,58,18552
96,-225,3008,32,22.25,3144,281,2154,505,59,18825
97,-217,2791,33,36.34,3086,276,1977,468,57,19103
98,-180,2611,33,35.88,3036,263,1853,427,57,19331
99,-219,2392,34,20.95,3013,232,1730,380,46,19565
100,-214,2178,35,20.32,2990,210,1589,340,32,19804
101,-181,1997,35,20.19,2961,173,1468,326,23,20014
102,-175,1822,35,19.93,2936,145,1344,309,19,20212
103,-169,1653,35,19.58,2906,133,1220,274,20,20412
104,-159,1494,35,33.44,2884,130,1082,263,16,20590
105,-109,1385,35,33.31,2851,138,981,246,17,20732
106,-120,1265,35,18.86,2842,117,915,212,17,20862
107,-99,1166,35,18.88,2824,111,839,194,17,20980
108,-122,1044,35,18.78,2812,97,765,162,19,21110
109,-122,922,35,18.58,2801,73,690,142,15,21244
110,-89,833,35,18.37,2792,61,621,132,15,21344
111,-53,780,35,31.84,2775,64,572,127,16,21411
112,-45,735,35,31.67,2757,66,531,119,17,21475
113,-62,673,35,17.81,2752,62,487,107,14,21543
114,-66,607,35,17.84,2747,57,444,94,10,21613
115,-64,543,35,17.67,2738,51,398,84,8,21686
116,-69,474,36,17.57,2730,42,348,77,6,21761
117,-40,434,36,17.49,2727,30,329,63,9,21806
118,-46,388,36,31.04,2717,34,286,59,8,21860
119,-32,356,36,30.99,2709,38,258,50,8,21901
120,-28,328,36,17.29,2706,31,239,51,7,21930
121,-38,290,36,17.41,2703,26,210,50,4,21971
122,-35,255,36,17.18,2699,27,184,40,4,22010
123,-30,225,36,17.2,2694,22,162,36,5,22045
124,-12,213,36,17.23,2689,21,151,37,4,22062
125,-24,189,36,30.9,2688,19,131,33,5,22088
126,-14,175,36,30.67,2686,17,125,28,4,22104
127,-16,159,36,17.15,2684,16,112,29,1,22122
128,-12,147,36,17.25,2680,16,103,27,1,22137
129,-12,135,36,17.23,2679,10,103,22,0,22150
130,-10,125,36,17.3,2677,11,91,23,0,22162
131,-13,112,36,17.12,2674,11,81,20,0,22178
132,-21,91,36,30.65,2673,10,64,15,2,22200
133,-1,90,36,30.22,2671,10,66,12,2,22203
134,-9,81,36,17.07,2669,9,62,8,2,22214
135,-12,69,36,17.18,2669,8,50,8,2,22227
136,-5,64,36,17.03,2669,6,47,8,3,22231
137,-8,56,36,17.1,2669,4,42,7,2,22240
138,-4,52,36,17.15,2668,2,41,7,2,22244
139,-5,47,36,30.56,2667,2,37,7,1,22250
140,-7,40,36,30.56,2667,2,32,5,1,22257
141,-1,39,36,17.32,2665,4,29,5,1,22260
142,-3,36,36,17.26,2665,4,27,3,2,22263
143,-5,31,36,17.11,2665,3,23,3,2,22268
144,-3,28,36,17.07,2665,2,24,1,1,22271
145,-4,24,36,17.07,2665,2,19,2,1,22275
146,0,24,36,30.67,2665,0,20,2,1,22276
147,-2,22,36,30.71,2665,0,17,4,1,22277
148,-2,20,36,17.14,2665,0,14,5,1,22279
149,1,21,36,17.09,2663,2,14,4,1,22280
150,-5,16,36,16.96,2663,2,11,3,0,22285
151,-1,15,36,17.24,2663,2,11,2,0,22286
152,-2,13,36,17.13,2663,2,10,1,0,22288
153,-1,12,36,30.83,2663,0,11,1,0,22289
154,0,12,36,31.11,2663,0,11,1,0,22289
155,-1,11,36,17.24,2663,0,9,2,0,22290
156,1,12,36,17.2,2662,1,10,1,0,22290
157,-1,11,36,17.21,2662,1,9,1,0,22291
158,-2,9,36,17.09,2662,1,7,1,0,22293
159,0,9,36,17.12,2662,1,7,1,0,22293
160,-3,6,36,30.98,2662,1,4,1,0,22296
161,0,6,36,30.84,2662,0,6,0,0,22296
162,-1,5,36,17.1,2662,0,5,0,0,22297
163,0,5,36,17.15,2662,0,5,0,0,22297
164,0,5,36,17.22,2662,0,4,1,0,22297
165,0,5,36,17.42,2662,0,4,1,0,22297
166,1,6,36,17.21,2661,1,4,1,0,22297
167,0,6,36,30.76,2661,1,3,2,0,22297
168,-2,4,36,30.86,2661,1,1,2,0,22299
169,1,5,36,17.19,2660,2,1,2,0,22299
170,0,5,36,17.11,2660,1,2,1,1,22299
171,-1,4,36,17.12,2660,1,2,1,0,22300
172,0,4,36,17.08,2660,1,2,1,0,22300
173,0,4,36,17.22,2660,1,2,1,0,22300
174,-1,3,36,30.95,2660,0,3,0,0,22301
175,0,3,36,30.91,2660,0,3,0,0,22301
176,0,3,36,17.07,2660,0,3,0,0,22301
177,0,3,36,17.13,2660,0,3,0,0,22301
178,0,3,36,17.31,2660,0,3,0,0,22301
179,0,3,36,17.38,2660,0,3,0,0,22301
180,0,3,36,17.26,2660,0,3,0,0,22301
181,0,3,36,30.81,2660,0,3,0,0,22301
182,0,3,36,30.42,2660,0,3,0,0,22301
183,0,3,36,17.02,2660,0,2,1,0,22301
184,0,3,36,17.04,2660,0,3,0,0,22301
185,-1,2,36,17.04,2660,0,2,0,0,22302
186,0,2,36,17.05,2660,0,2,0,0,22302
187,-1,1,36,17.12,2660,0,1,0,0,22303
188,-1,0,36,30.83,2660,0,0,0,0,22304
189,0,0,36,30.95,2660,0,0,0,0,22304
190,0,0,36,17.04,2660,0,0,0,0,22304
191,0,0,36,17.15,2660,0,0,0,0,22304
192,0,0,36,17.16,2660,0,0,0,0,22304
193,0,0,36,17.14,2660,0,0,0,0,22304
194,0,0,36,17.18,2660,0,0,0,0,22304
195,0,0,36,30.37,2660,0,0,0,0,22304
196,0,0,36,30.86,2660,0,0,0,0,22304
197,0,0,36,17.03,2660,0,0,0,0,22304
198,0,0,36,17.01,2660,0,0,0,0,22304
199,0,0,36,17.01,2660,0,0,0,0,22304
200,0,0,36,17.05,2660,0,0,0,0,22304
