Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,64,184,0,19.54,24816,64,120,0,0,0
2,47,231,0,19.49,24769,111,117,3,0,0
3,21,252,0,19.5,24748,132,115,5,0,0
4,27,279,0,19.56,24721,159,112,8,0,0
5,18,297,0,19.92,24703,161,120,14,2,0
6,28,325,0,31.55,24675,140,166,17,2,0
7,30,355,0,31.68,24643,137,198,17,3,2
8,24,379,0,19.8,24614,136,217,23,3,7
9,13,392,0,19.79,24595,134,222,33,3,13
10,17,409,0,19.92,24572,127,247,32,3,19
11,20,429,0,19.78,24548,119,271,35,4,23
12,18,447,1,19.87,24520,119,292,34,2,32
13,8,455,1,31.72,24493,121,296,36,2,51
14,13,468,1,32.21,24468,122,301,42,2,64
15,10,478,1,20.89,24441,126,306,44,2,80
16,9,487,1,19.99,24413,134,298,52,3,99
17,4,491,1,19.86,24390,131,301,56,3,118
18,21,512,1,19.92,24358,130,315,63,4,129
19,26,538,1,19.99,24322,137,329,67,5,139
20,33,571,1,31.71,24277,165,334,67,5,151
21,20,591,1,31.84,24242,177,347,58,8,167
22,11,602,1,20.02,24210,172,370,52,8,187
23,24,626,1,20.27,24177,170,393,54,9,196
24,20,646,1,20.13,24141,174,410,54,8,212
25,17,663,1,20.04,24103,170,431,52,9,234
26,18,681,1,19.87,24060,176,441,57,6,259
27,33,714,1,31.07,24011,202,445,60,6,275
28,21,735,1,31.33,23971,199,458,71,7,293
29,25,760,1,20.05,23929,206,470,79,2,313
30,31,791,1,20.1,23877,225,479,84,3,331
31,27,818,1,20.12,23828,225,499,93,1,353
32,6,824,1,20.07,23796,214,508,98,3,380
33,17,841,1,20.22,23754,214,523,90,13,405
34,48,889,1,32.03,23683,243,537,94,15,427
35,26,915,1,32.2,23623,265,553,82,15,461
36,6,921,1,20.45,23583,248,573,85,14,496
37,23,944,1,20.32,23536,257,585,88,12,521
38,7,951,1,20.31,23492,256,600,84,11,556
39,14,965,1,20.51,23445,229,636,91,8,590
40,25,990,1,20.6,23387,234,647,101,8,622
41,44,1034,1,32.57,23309,273,636,115,7,659
42,31,1065,1,32.61,23239,288,647,121,6,698
43,16,1081,1,20.68,23188,299,656,117,9,730
44,10,1091,2,20.68,23134,305,653,121,8,777
45,21,1112,2,20.73,23077,285,694,122,10,810
46,13,1125,2,20.72,23020,272,731,113,9,853
47,46,1171,2,20.76,22939,297,749,115,10,888
48,18,1189,2,32.75,22865,319,749,109,12,944
49,31,1220,2,32.79,22796,337,751,118,13,983
50,29,1249,2,20.83,22727,345,765,123,15,1023
51,19,1268,2,20.87,22665,344,778,130,14,1067
52,26,1294,2,20.73,22592,329,808,139,17,1113
53,40,1334,2,20.86,22507,346,831,139,17,1158
54,33,1367,2,20.77,22426,365,847,143,10,1207
55,30,1397,2,32.71,22341,385,858,141,13,1260
56,54,1451,2,32.72,22246,403,889,145,14,1301
57,28,1479,2,20.97,22173,412,898,154,15,1346
58,27,1506,2,21.08,22105,403,927,154,20,1389
59,40,1546,2,20.92,22012,405,960,156,22,1443
60,33,1579,3,20.72,21927,406,989,163,20,1492
61,52,1631,3,21.0,21822,425,1023,166,16,1545
62,35,1666,3,33.14,21729,432,1050,168,13,1605
63,33,1699,3,33.06,21630,461,1051,173,14,1668
64,17,1716,3,21.25,21567,451,1062,189,13,1715
65,15,1731,3,21.43,21495,427,1102,181,16,1776
66,34,1765,3,21.61,21395,425,1131,194,14,1838
67,24,1789,3,21.36,21303,410,1163,200,14,1907
68,46,1835,3,21.45,21202,429,1178,205,18,1965
69,51,1886,3,33.39,21091,472,1172,226,15,2021
70,42,1928,3,33.13,20986,492,1187,226,19,2087
71,12,1940,3,21.33,20910,478,1215,221,22,2151
72,5,1945,3,21.41,20821,475,1219,224,26,2232
73,-9,1936,3,21.41,20741,444,1235,229,26,2322
74,19,1955,3,21.47,20637,436,1259,230,28,2407
75,45,2000,3,21.44,20527,462,1270,234,33,2471
76,22,2022,3,33.64,20419,488,1269,230,35,2556
77,61,2083,3,33.65,20285,538,1283,230,32,2629
78,30,2113,3,21.62,20175,558,1292,232,28,2712
79,-9,2104,3,21.77,20086,550,1304,224,22,2811
80,3,2107,3,21.7,19989,531,1335,222,17,2903
81,21,2128,4,21.81,19872,509,1365,233,18,2999
82,39,2167,4,21.77,19745,531,1379,235,19,3087
83,70,2237,4,34.19,19587,579,1396,242,16,3176
84,47,2284,4,34.24,19455,615,1393,253,19,3261
85,42,2326,4,22.2,19334,636,1401,262,24,3339
86,24,2350,4,22.18,19225,633,1416,264,33,3425
87,6,2356,5,22.04,19126,608,1452,262,33,3514
88,34,2390,6,21.88,18999,581,1506,270,29,3609
89,33,2423,6,22.02,18895,548,1563,278,30,3680
90,65,2488,6,34.01,18737,596,1569,284,34,3774
91,66,2554,6,33.79,18582,637,1578,304,32,3861
92,15,2569,6,22.37,18477,638,1579,320,29,3951
93,17,2586,6,22.3,18353,641,1608,307,26,4059
94,16,2602,6,22.29,18229,638,1621,315,25,4166
95,27,2629,6,22.3,18107,602,1686,316,19,4264
96,22,2651,6,22.74,17981,600,1716,311,23,4363
97,52,2703,6,34.93,17835,634,1722,318,24,4461
98,16,2719,6,34.4,17696,646,1727,317,26,4582
99,26,2745,6,22.49,17566,659,1734,316,35,4684
100,22,2767,6,22.62,17432,666,1750,309,37,4800
101,5,2772,6,22.55,17315,642,1774,318,37,4908
102,18,2790,6,22.69,17180,639,1803,315,31,5026
103,9,2799,6,22.66,17063,623,1820,324,28,5136
104,43,2842,6,35.11,16905,657,1811,342,30,5249
105,29,2871,7,35.12,16768,668,1822,353,26,5356
106,10,2881,7,22.78,16648,656,1839,354,29,5467
107,-5,2876,7,22.9,16526,651,1843,343,35,5595
108,-23,2853,7,22.91,16412,620,1846,352,33,5730
109,-16,2837,7,23.15,16307,582,1849,368,31,5856
110,-10,2827,7,23.12,16187,578,1848,372,29,5979
111,38,2865,7,35.41,16017,624,1861,347,31,6113
112,38,2903,8,35.39,15859,663,1853,353,30,6234
113,10,2913,9,23.06,15739,668,1873,340,28,6343
114,14,2927,9,23.17,15613,677,1874,342,30,6455
115,-39,2888,10,23.14,15517,645,1862,340,35,6591
116,-9,2879,10,23.04,15393,624,1889,329,32,6723
117,-17,2862,11,23.03,15259,590,1906,337,29,6868
118,3,2865,11,35.19,15127,598,1904,330,31,6999
119,43,2908,11,35.1,14976,646,1891,341,25,7110
120,-16,2892,11,22.93,14859,642,1885,331,32,7240
121,1,2893,13,22.79,14743,638,1882,340,31,7353
122,-33,2860,13,22.99,14641,605,1878,342,26,7495
123,-34,2826,13,22.95,14542,581,1866,350,25,7623
124,-23,2803,13,23.06,14425,549,1868,353,25,7767
125,18,2821,14,35.47,14282,567,1868,360,18,7891
126,20,2841,15,35.55,14135,608,1838,372,21,8011
127,-28,2813,15,22.96,14035,607,1801,372,31,8139
128,-6,2807,15,23.39,13933,597,1791,378,39,8247
129,-16,2791,16,23.61,13824,580,1810,364,33,8373
130,-73,2718,16,23.1,13755,513,1781,384,37,8514
131,-46,2672,16,23.2,13649,481,1782,370,35,8667
132,-12,2660,16,35.51,13529,500,1747,373,32,8803
133,6,2666,16,35.39,13390,537,1735,358,32,8932
134,-64,2602,16,22.73,13319,511,1710,350,28,9066
135,-31,2571,16,22.57,13227,519,1674,347,28,9189
136,-32,2539,16,22.6,13133,504,1662,336,31,9318
137,-28,2511,16,22.57,13027,482,1676,312,35,9452
138,-57,2454,16,22.36,12944,456,1663,300,33,9588
139,17,2471,16,34.67,12809,508,1636,280,37,9714
140,-18,2453,16,34.56,12707,510,1621,286,32,9828
141,-29,2424,16,22.42,12617,510,1592,288,34,9943
142,-27,2397,16,22.47,12528,505,1564,294,32,10061
143,-39,2358,17,22.32,12454,470,1546,306,32,10175
144,-37,2321,17,22.28,12353,456,1530,304,28,10312
145,-20,2301,18,22.02,12271,432,1543,296,26,10414
146,-34,2267,19,33.97,12187,423,1526,286,29,10530
147,12,2279,20,33.91,12081,448,1497,301,30,10623
148,-33,2246,20,22.19,12006,446,1454,309,33,10732
149,-47,2199,20,22.26,11935,416,1443,309,29,10848
150,-52,2147,21,22.06,11869,390,1421,301,30,10968
151,-46,2101,21,22.11,11803,362,1398,308,29,11079
152,-45,2056,21,22.1,11733,342,1387,299,27,11191
153,-15,2041,21,34.22,11636,364,1357,288,28,11306
154,-6,2035,22,34.09,11556,382,1335,289,29,11387
155,-35,2000,22,21.9,11486,388,1315,270,27,11492
156,-59,1941,22,21.8,11442,363,1281,266,28,11598
157,-49,1892,22,21.64,11376,339,1272,251,25,11715
158,-59,1833,22,21.7,11316,305,1261,240,25,11831
159,-34,1799,22,21.51,11256,303,1225,238,31,11925
160,-22,1777,22,33.43,11174,315,1202,231,28,12028
161,-17,1760,22,33.09,11094,335,1160,234,29,12126
162,-27,1733,22,21.54,11051,326,1142,227,34,12198
163,-58,1675,22,21.37,11004,312,1119,216,27,12300
164,-54,1621,23,21.2,10961,289,1084,220,25,12398
