Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,62,182,0,19.47,24818,62,120,0,0,0
2,46,228,0,19.83,24772,108,118,2,0,0
3,15,243,0,19.69,24757,123,109,11,0,0
4,8,251,0,19.56,24749,131,106,14,0,0
5,13,264,0,19.69,24736,131,114,18,1,0
6,40,304,0,31.19,24696,119,162,22,1,0
7,39,343,0,31.28,24650,132,185,25,1,7
8,25,368,0,19.91,24621,137,201,28,2,11
9,15,383,0,19.76,24598,148,204,29,2,19
10,20,403,0,20.02,24575,158,213,28,4,22
11,11,414,1,19.81,24554,130,250,30,4,31
12,38,452,1,20.03,24509,136,275,36,5,38
13,22,474,1,32.05,24473,142,287,40,5,52
14,20,494,1,32.13,24437,158,290,39,7,68
15,7,501,1,19.84,24414,157,298,39,7,84
16,16,517,1,19.84,24388,154,311,45,7,94
17,38,555,1,20.14,24344,166,332,49,7,101
18,22,577,1,19.93,24310,159,356,56,6,112
19,16,593,1,20.04,24278,163,373,52,4,129
20,11,604,1,31.94,24248,170,374,57,3,147
21,32,636,1,31.77,24202,181,392,62,1,161
22,13,649,1,20.04,24169,179,405,61,4,181
23,39,688,1,19.99,24122,187,426,69,6,189
24,29,717,1,20.04,24074,206,435,67,9,208
25,22,739,1,20.27,24032,204,453,73,9,228
26,31,770,1,20.25,23983,214,475,75,5,247
27,24,794,1,32.43,23940,222,482,82,7,266
28,19,813,1,32.45,23894,227,492,89,5,292
29,18,831,1,20.37,23847,223,509,90,9,321
30,38,869,1,20.21,23786,240,521,98,10,344
31,27,896,1,20.15,23731,240,545,99,11,373
32,22,918,1,20.43,23684,240,570,94,13,398
33,32,950,1,20.27,23624,267,572,98,13,425
34,31,981,1,31.81,23558,286,582,104,9,460
35,38,1019,1,31.86,23491,289,613,105,12,489
36,25,1044,1,20.49,23425,309,620,105,9,531
37,20,1064,1,20.47,23373,304,641,109,9,563
38,35,1099,1,20.43,23299,315,663,112,9,601
39,22,1121,1,20.39,23239,315,676,120,9,640
40,35,1156,1,20.38,23177,311,709,127,9,666
41,42,1198,1,32.09,23089,339,717,134,8,712
42,53,1251,1,32.15,23003,359,741,142,8,746
43,23,1274,1,20.46,22933,367,754,140,10,795
44,34,1308,1,20.67,22855,380,774,146,8,836
45,34,1342,1,20.58,22788,371,801,159,10,870
46,45,1387,1,20.71,22703,378,843,156,9,910
47,38,1425,1,20.59,22624,374,883,155,13,950
48,64,1489,1,32.43,22511,410,913,150,15,1000
49,64,1553,1,32.74,22408,437,926,173,16,1039
50,29,1582,1,20.9,22331,442,956,169,14,1087
51,17,1599,1,20.87,22264,431,981,172,14,1137
52,26,1625,1,21.12,22183,422,1002,185,14,1193
53,30,1655,1,21.2,22101,397,1038,204,15,1244
54,41,1696,1,21.17,22005,405,1060,210,19,1300
55,77,1773,1,33.49,21885,454,1081,209,25,1345
56,37,1810,1,33.53,21785,466,1101,218,22,1407
