Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,49,169,0,17.44,24831,49,120,0,0,0
2,52,221,0,17.57,24779,101,116,4,0,0
3,17,238,0,17.7,24762,118,110,10,0,0
4,18,256,0,17.64,24744,136,108,11,1,0
5,14,270,0,17.58,24730,138,117,14,1,0
6,37,307,0,31.97,24693,136,154,16,1,0
7,20,327,0,31.85,24666,121,186,18,2,7
8,33,360,0,17.66,24628,136,202,20,2,12
9,32,392,0,17.77,24594,152,210,27,3,14
10,10,402,0,17.8,24578,146,226,27,3,20
11,24,426,0,17.85,24547,145,249,29,2,28
12,26,452,0,17.79,24512,151,263,34,3,37
13,27,479,0,32.2,24473,155,283,39,1,49
14,22,501,0,32.26,24433,163,301,34,3,66
15,29,530,0,17.83,24394,180,310,37,3,76
16,10,540,0,17.96,24366,174,319,43,4,94
17,33,573,0,18.01,24326,180,339,50,4,101
18,34,607,0,17.98,24283,187,364,53,3,110
19,33,640,0,18.19,24239,194,385,54,5,123
20,38,678,0,32.73,24184,212,406,52,8,138
21,25,703,0,32.81,24137,229,412,55,7,160
22,50,753,0,17.89,24075,242,444,57,9,173
23,39,792,1,18.14,24017,265,456,66,5,190
24,29,821,1,18.15,23972,248,485,83,5,206
25,31,852,1,18.24,23924,253,504,87,7,224
26,25,877,1,18.21,23874,251,533,85,8,248
27,41,918,1,32.73,23805,267,546,96,8,277
28,43,961,1,32.79,23736,284,563,108,6,302
29,48,1009,1,18.31,23674,294,597,112,6,316
30,33,1042,1,18.5,23608,310,616,109,6,350
31,33,1075,1,18.46,23544,319,634,115,7,380
32,31,1106,1,18.49,23479,323,662,115,5,415
33,29,1135,1,18.39,23414,314,693,121,5,452
34,67,1202,1,33.05,23311,355,719,120,8,486
35,40,1242,1,33.18,23226,380,733,120,6,534
36,56,1298,1,18.54,23136,402,756,130,10,565
37,39,1337,2,18.59,23064,418,763,142,12,599
38,41,1378,2,18.5,22987,406,819,139,14,633
39,48,1426,2,18.74,22905,402,872,136,14,669
40,63,1489,2,18.7,22796,427,899,141,20,715
41,64,1553,2,33.53,22692,442,947,144,19,754
42,40,1593,2,33.38,22599,458,965,152,16,808
43,52,1645,2,18.98,22505,477,993,155,16,852
44,47,1692,2,19.18,22396,491,1021,161,16,913
45,55,1747,2,19.24,22292,494,1083,157,12,960
46,56,1803,3,19.12,22181,511,1114,161,13,1017
47,54,1857,3,19.16,22074,521,1141,177,12,1072
48,83,1940,3,34.05,21937,564,1172,185,14,1125
49,78,2018,3,34.16,21799,586,1229,185,16,1182
50,47,2065,3,19.49,21684,589,1265,187,20,1252
51,62,2127,3,19.46,21553,618,1278,208,22,1318
52,96,2223,3,19.51,21399,655,1332,215,18,1378
53,81,2304,3,19.68,21249,679,1376,227,22,1444
54,65,2369,3,19.81,21117,676,1436,235,22,1511
55,108,2477,3,35.02,20938,733,1472,245,23,1586
56,92,2569,3,35.31,20771,766,1516,257,26,1661
57,84,2653,4,20.05,20621,767,1581,274,30,1723
58,89,2742,4,20.39,20449,794,1637,280,30,1806
59,83,2825,4,20.32,20284,816,1679,300,29,1888
60,58,2883,4,20.64,20149,762,1784,314,23,1964
61,137,3020,4,20.59,19924,832,1830,332,24,2054
62,131,3151,6,35.7,19705,894,1879,344,32,2140
63,95,3246,6,36.29,19511,936,1919,361,28,2239
64,54,3300,6,21.16,19368,913,1988,367,28,2330
65,81,3381,7,21.23,19178,937,2032,381,27,2438
66,102,3483,7,21.48,18975,928,2119,404,30,2537
67,73,3556,7,21.37,18781,905,2191,424,34,2658
68,48,3604,8,21.66,18611,891,2233,441,38,2778
69,95,3699,8,37.17,18384,962,2234,456,43,2913
70,111,3810,8,37.47,18141,1016,2288,459,46,3042
71,75,3885,9,21.94,17942,1041,2334,461,42,3171
72,63,3948,9,22.38,17757,1027,2390,485,45,3287
73,55,4003,9,22.33,17553,1030,2436,488,46,3438
74,79,4082,9,22.35,17319,1033,2504,495,48,3592
75,83,4165,9,22.6,17110,1016,2590,500,55,3720
76,124,4289,9,38.85,16830,1097,2634,504,51,3875
77,89,4378,9,38.75,16588,1159,2670,494,52,4028
78,23,4401,9,22.96,16394,1155,2699,495,49,4199
79,41,4442,9,23.0,16197,1127,2755,506,49,4357
80,69,4511,9,23.22,15952,1129,2804,525,50,4531
81,43,4554,9,23.27,15723,1081,2898,515,54,4720
82,28,4582,9,23.42,15512,1073,2915,534,54,4903
83,115,4697,9,39.23,15208,1168,2942,526,56,5091
84,92,4789,10,39.33,14956,1204,2956,565,58,5251
85,21,4810,10,23.98,14773,1163,3008,585,53,5408
86,54,4864,10,24.04,14549,1173,3043,600,46,5579
87,60,4924,12,24.45,14323,1150,3107,609,49,5750
88,-23,4901,12,24.28,14140,1061,3152,622,54,5959
89,49,4950,12,24.26,13893,1052,3200,638,55,6150
90,1,4951,12,40.61,13665,1082,3166,651,49,6375
91,67,5018,14,41.02,13412,1130,3176,651,59,6558
92,-41,4977,14,24.84,13237,1088,3177,642,62,6780
93,-17,4960,14,24.93,13042,1072,3157,649,76,6990
94,-30,4930,15,24.81,12840,1023,3167,665,70,7220
95,-3,4927,15,24.48,12633,1012,3169,671,68,7432
96,-40,4887,16,24.59,12437,978,3193,644,68,7664
97,-14,4873,17,40.52,12213,1026,3181,598,63,7902
98,14,4887,18,40.88,11981,1058,3152,608,61,8122
99,-57,4830,20,24.6,11807,1029,3117,617,59,8351
100,-53,4777,20,24.65,11639,993,3079,630,63,8576
101,-12,4765,20,24.24,11462,939,3129,628,65,8757
102,-91,4674,20,24.45,11293,885,3121,602,65,9014
103,-59,4615,20,24.03,11121,867,3078,576,84,9254
104,17,4632,20,40.18,10911,884,3072,591,81,9441
105,-1,4631,21,39.77,10699,929,3010,615,72,9654
106,-67,4564,22,24.13,10540,916,2974,603,63,9882
107,-77,4487,22,24.06,10387,900,2913,608,62,10108
108,-86,4401,22,24.07,10250,841,2909,578,64,10336
109,-76,4325,22,23.76,10102,796,2862,603,59,10556
110,-100,4225,23,23.83,9979,731,2842,590,58,10777
111,7,4232,24,39.28,9783,741,2834,596,58,10964
112,-48,4184,24,39.08,9607,779,2734,609,59,11188
113,-105,4079,24,23.24,9489,753,2695,582,45,11412
114,-98,3981,24,23.16,9380,720,2631,575,43,11627
115,-131,3850,24,23.19,9271,677,2579,541,46,11862
116,-97,3753,24,22.87,9165,603,2544,551,45,12068
117,-104,3649,25,22.71,9055,559,2493,540,48,12280
118,-54,3595,25,37.82,8896,593,2433,516,51,12486
119,-58,3537,25,37.7,8756,621,2356,500,56,12686
120,-109,3428,26,22.3,8673,603,2280,487,47,12884
121,-132,3296,26,22.11,8594,564,2202,485,39,13090
122,-115,3181,26,22.01,8528,501,2158,479,37,13271
123,-113,3068,26,21.79,8452,432,2138,456,39,13457
124,-122,2946,27,21.7,8377,380,2087,429,41,13659
125,-71,2875,27,37.1,8270,405,1994,426,40,13838
126,-51,2824,29,36.8,8149,454,1926,394,46,14002
127,-118,2706,29,21.11,8073,455,1831,375,41,14196
128,-84,2622,29,21.04,7997,448,1756,370,41,14359
129,-103,2519,29,20.92,7933,432,1696,347,38,14525
130,-100,2419,29,20.53,7869,387,1646,339,41,14689
131,-103,2316,29,20.51,7812,345,1605,327,37,14845
132,-62,2254,29,35.54,7719,365,1537,315,30,15005
133,-64,2190,30,34.79,7645,355,1472,323,38,15137
134,-83,2107,30,20.22,7600,342,1425,303,35,15265
135,-59,2048,31,19.95,7553,325,1365,319,33,15374
136,-76,1972,31,20.01,7503,303,1314,315,35,15499
137,-90,1882,31,19.74,7460,255,1288,304,33,15629
138,-65,1817,31,19.6,7403,245,1253,279,31,15758
139,-64,1753,31,34.32,7331,263,1197,261,29,15888
