Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,70,190,0,16.69,24810,70,120,0,0,0
2,51,241,0,16.79,24759,121,119,1,0,0
3,19,260,0,16.91,24740,140,113,7,0,0
4,29,289,0,16.91,24711,169,110,10,0,0
5,12,301,0,16.8,24699,161,125,14,1,0
6,45,346,0,30.29,24654,159,168,16,2,1
7,33,379,0,30.36,24620,143,215,18,3,1
8,30,409,0,16.94,24583,152,229,24,4,8
9,26,435,0,16.97,24554,161,233,36,5,11
10,26,461,0,16.97,24524,169,247,40,5,15
11,29,490,0,16.98,24485,169,265,50,4,27
12,26,516,0,17.02,24445,171,288,49,6,41
13,33,549,0,30.53,24396,182,311,50,6,55
14,30,579,0,30.63,24350,197,317,60,5,71
15,18,597,0,17.1,24313,210,322,60,5,90
16,25,622,0,17.11,24272,214,344,59,5,106
17,38,660,0,17.12,24216,219,381,56,4,124
18,26,686,0,17.16,24175,220,405,53,7,140
19,31,717,0,17.22,24127,218,439,51,9,156
20,44,761,0,30.98,24063,244,459,50,8,176
21,49,810,0,31.01,24000,265,476,61,8,190
22,33,843,0,17.38,23954,258,516,62,7,203
23,36,879,0,17.35,23900,265,538,69,6,222
24,37,916,1,17.35,23846,274,561,77,4,237
25,41,957,1,17.41,23792,268,596,87,5,251
26,41,998,1,17.46,23735,269,636,85,5,269
27,45,1043,1,31.12,23662,293,651,93,6,294
28,48,1091,1,31.23,23589,316,664,103,8,319
29,43,1134,1,17.54,23515,330,680,115,8,351
30,27,1161,1,17.7,23458,321,713,117,9,381
31,32,1193,2,17.68,23387,335,726,122,10,418
32,58,1251,2,17.71,23301,350,755,133,12,447
33,51,1302,2,17.79,23216,353,800,136,12,481
34,37,1339,2,31.66,23135,373,816,138,11,525
35,35,1374,3,31.72,23057,392,825,143,12,568
36,36,1410,3,17.96,22979,397,848,150,15,608
37,41,1451,3,17.91,22897,395,889,146,17,653
38,59,1510,3,18.05,22791,426,900,166,15,699
39,26,1536,4,17.99,22711,415,927,181,13,749
40,59,1595,4,18.09,22617,440,951,188,15,785
41,65,1660,4,32.11,22496,474,968,201,17,840
42,59,1719,4,32.35,22392,490,1009,198,22,885
43,49,1768,4,18.24,22294,497,1037,205,25,938
44,43,1811,4,18.24,22185,512,1056,216,26,1001
45,39,1850,4,18.31,22080,516,1093,204,30,1073
46,52,1902,5,18.41,21962,529,1137,212,23,1132
47,42,1944,5,18.5,21850,527,1181,215,21,1201
48,70,2014,5,32.73,21710,576,1205,212,19,1273
49,71,2085,5,32.77,21579,602,1240,223,19,1332
50,43,2128,5,18.63,21472,598,1279,225,23,1398
51,62,2190,5,18.66,21338,624,1300,233,28,1472
52,70,2260,5,18.88,21210,614,1378,236,31,1526
53,55,2315,5,18.86,21078,611,1422,249,30,1605
54,68,2383,5,19.05,20946,628,1468,257,28,1668
55,118,2501,5,33.33,20765,685,1504,280,30,1731
56,74,2575,5,33.45,20605,721,1541,282,29,1817
57,39,2614,5,19.21,20460,737,1560,287,26,1925
58,48,2662,6,19.27,20327,731,1605,296,30,2005
59,88,2750,6,19.33,20153,773,1645,298,33,2092
60,74,2824,6,19.42,19997,765,1713,311,32,2176
61,48,2872,6,19.58,19842,751,1767,316,38,2280
62,83,2955,6,33.88,19659,790,1799,318,48,2380
63,104,3059,6,34.03,19462,851,1833,318,55,2475
64,50,3109,6,19.95,19318,837,1880,334,56,2569
65,70,3179,6,20.09,19145,830,1961,335,50,2673
66,72,3251,6,20.09,18963,852,2005,341,49,2784
67,64,3315,6,20.25,18787,830,2077,359,47,2894
