Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,55,175,0,16.94,24825,55,120,0,0,0
2,59,234,0,17.04,24766,114,120,0,0,0
3,22,256,0,17.27,24744,136,116,4,0,0
4,22,278,0,17.08,24722,157,114,7,0,0
5,9,287,0,16.9,24713,154,122,11,0,0
6,19,306,0,30.58,24694,132,159,13,2,0
7,31,337,0,30.69,24658,116,199,20,2,5
8,26,363,0,17.06,24622,124,209,29,1,15
9,33,396,0,17.29,24584,142,217,36,1,20
10,18,414,0,17.18,24563,149,223,39,3,23
11,13,427,0,17.17,24547,143,233,45,5,27
12,18,445,0,17.12,24520,130,258,52,5,35
13,23,468,0,30.72,24487,131,283,49,5,45
14,23,491,0,30.72,24442,143,287,55,5,68
15,25,516,0,17.18,24402,164,290,58,4,82
16,6,522,0,17.18,24384,164,297,58,3,94
17,8,530,0,17.25,24357,160,310,56,4,113
18,20,550,0,17.38,24325,151,340,52,6,126
19,26,576,0,17.28,24282,160,361,50,5,142
20,39,615,0,30.36,24226,177,379,54,4,160
21,30,645,0,30.81,24184,199,378,64,4,171
22,17,662,0,17.35,24144,213,375,69,5,194
23,34,696,0,17.39,24094,229,391,71,5,210
24,30,726,1,17.24,24050,228,420,73,4,224
25,36,762,1,17.3,23995,227,454,75,4,244
26,33,795,1,17.58,23946,234,465,91,5,258
27,38,833,1,31.0,23898,243,485,99,6,268
28,23,856,1,31.16,23851,240,507,102,7,292
29,17,873,1,17.46,23810,230,528,107,8,316
30,21,894,1,17.6,23759,231,544,106,11,348
31,25,919,1,17.71,23706,233,563,113,7,377
32,40,959,1,17.81,23638,252,585,113,8,403
33,41,1000,1,17.9,23571,276,595,115,12,430
34,45,1045,1,31.44,23499,310,604,116,14,456
35,23,1068,2,31.52,23443,317,617,121,12,488
36,40,1108,2,17.87,23378,332,632,132,12,512
37,38,1146,2,17.87,23302,338,657,135,16,550
38,23,1169,2,18.04,23239,326,686,136,19,592
39,50,1219,2,17.93,23157,338,714,148,18,623
40,22,1241,2,18.03,23091,348,731,145,17,666
41,42,1283,2,31.84,23008,358,754,152,15,711
42,24,1307,3,31.74,22933,360,785,147,13,759
43,44,1351,3,18.13,22858,369,808,159,13,790
44,41,1392,3,17.93,22771,386,828,166,12,834
45,35,1427,3,17.95,22684,400,837,174,15,887
46,44,1471,3,18.02,22599,409,865,177,19,928
47,24,1495,3,17.92,22526,394,908,168,23,978
48,47,1542,3,31.65,22423,439,912,172,19,1032
49,59,1601,4,31.78,22323,437,969,176,18,1073
50,47,1648,4,18.33,22222,449,1004,176,18,1127
51,70,1718,4,18.37,22109,480,1050,165,22,1170
52,38,1756,4,18.43,22005,494,1082,158,22,1235
53,58,1814,4,18.37,21885,524,1101,166,20,1300
54,35,1849,4,18.57,21782,542,1105,178,20,1369
55,59,1908,4,32.7,21664,549,1145,191,21,1426
56,48,1956,5,32.63,21554,548,1201,184,20,1488
57,37,1993,5,18.81,21444,551,1232,189,19,1560
58,69,2062,5,18.88,21315,564,1281,198,19,1618
59,73,2135,5,19.01,21185,586,1315,210,21,1678
60,86,2221,5,19.07,21031,620,1351,224,25,1744
61,56,2277,5,19.17,20900,650,1374,231,21,1819
62,82,2359,5,33.23,20752,684,1410,235,27,1887
63,83,2442,6,33.41,20600,696,1475,244,24,1955
64,93,2535,6,19.36,20437,731,1533,246,21,2026
65,62,2597,6,19.42,20289,725,1588,266,18,2108
66,89,2686,6,19.53,20125,769,1619,275,19,2187
67,57,2743,6,19.73,19978,751,1681,288,21,2275
68,91,2834,6,19.86,19808,771,1745,289,27,2354
69,91,2925,6,34.08,19620,799,1800,296,29,2450
70,87,3012,6,34.52,19435,831,1844,308,26,2550
71,66,3078,7,20.12,19274,848,1877,322,28,2644
72,87,3165,7,20.26,19097,860,1938,339,28,2731
73,79,3244,7,20.34,18897,881,1986,345,30,2854
74,73,3317,8,20.52,18722,881,2043,359,32,2955
75,86,3403,8,20.76,18539,890,2112,356,40,3055
76,147,3550,8,35.35,18290,966,2155,386,40,3155
77,76,3626,8,35.36,18083,1006,2171,403,41,3288
78,17,3643,9,20.99,17934,962,2233,403,42,3417
79,83,3726,9,21.25,17739,960,2304,404,50,3534
80,58,3784,9,21.43,17546,960,2336,439,44,3666
81,57,3841,9,21.54,17345,937,2414,441,46,3808
82,87,3928,9,21.54,17126,957,2458,457,53,3940
83,87,4015,9,36.37,16912,997,2491,465,55,4071
84,51,4066,10,36.53,16699,1020,2522,464,54,4231
85,47,4113,10,21.9,16511,1024,2552,475,54,4374
86,43,4156,10,22.11,16309,1025,2584,482,55,4535
87,24,4180,10,21.99,16107,1003,2624,493,56,4707
88,32,4212,10,22.14,15906,977,2658,521,51,4877
89,30,4242,10,22.41,15705,983,2690,518,45,5049
90,67,4309,10,37.52,15445,1050,2708,498,49,5240
91,75,4384,10,37.18,15207,1101,2724,505,49,5404
92,38,4422,10,22.52,15006,1102,2754,518,44,5566
93,23,4445,10,22.78,14805,1091,2781,522,43,5748
94,30,4475,10,22.68,14597,1065,2809,550,47,5922
95,13,4488,10,22.64,14394,1022,2881,543,41,6109
96,9,4497,10,22.99,14189,1002,2897,549,41,6312
97,89,4586,11,38.04,13909,1088,2910,544,40,6498
98,63,4649,12,38.41,13680,1108,2942,555,40,6663
99,20,4669,12,23.08,13487,1101,2948,571,41,6840
100,-27,4642,12,23.75,13309,1059,2966,563,48,7043
101,18,4660,12,23.15,13119,1028,3008,562,56,7215
102,-35,4625,13,23.15,12951,931,3066,565,58,7416
103,10,4635,15,23.53,12761,908,3090,564,67,7595
104,29,4664,15,38.25,12534,951,3083,564,54,7799
105,28,4692,15,38.25,12302,998,3020,612,54,7999
106,-41,4651,16,23.39,12153,960,3026,598,60,8187
107,-42,4609,17,23.3,11974,966,2991,591,58,8403
108,-48,4561,17,23.29,11803,925,3003,568,60,8624
109,-36,4525,17,23.22,11626,871,3004,580,61,8841
110,-75,4450,17,23.34,11482,827,2981,575,58,9060
111,-53,4397,17,37.91,11298,841,2931,562,58,9293
112,-7,4390,17,37.57,11092,880,2887,568,53,9503
113,-71,4319,18,23.07,10952,842,2842,571,57,9718
114,-50,4269,18,22.9,10793,817,2823,564,61,9924
115,-50,4219,18,22.83,10649,819,2792,548,52,10122
116,-88,4131,18,22.74,10508,780,2746,558,41,10349
117,-75,4056,19,22.81,10362,734,2734,541,44,10566
118,-21,4035,20,37.07,10190,747,2699,540,46,10758
119,-13,4022,21,37.29,10010,798,2638,534,41,10958
120,-67,3955,21,22.62,9882,773,2626,507,44,11147
121,-58,3897,21,22.33,9764,735,2603,505,49,11323
122,-99,3798,21,22.29,9642,684,2553,506,50,11544
123,-54,3744,23,22.2,9506,652,2534,508,48,11729
124,-94,3650,23,21.88,9403,610,2483,503,52,11926
125,-47,3603,23,36.27,9252,633,2443,473,51,12125
126,-80,3523,23,36.2,9134,621,2375,466,56,12325
127,-69,3454,23,21.71,9034,604,2329,471,48,12491
128,-78,3376,24,21.52,8935,576,2300,445,48,12672
129,-88,3288,24,21.29,8830,546,2254,431,48,12867
130,-98,3190,25,21.25,8733,502,2213,427,45,13055
131,-99,3091,25,21.33,8641,489,2149,409,39,13248
132,-72,3019,25,35.27,8542,485,2073,418,36,13421
133,-79,2940,25,35.17,8427,500,1994,399,43,13612
