Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,52,172,0,16.77,24828,52,120,0,0,0
2,56,228,0,16.83,24772,108,119,1,0,0
3,14,242,0,16.96,24758,122,112,8,0,0
4,18,260,0,17.04,24740,140,108,12,0,0
5,15,275,0,16.96,24725,146,116,12,1,0
6,29,304,0,30.94,24694,133,155,15,1,2
7,36,340,0,31.02,24655,129,191,19,1,5
8,21,361,0,17.02,24625,136,200,23,2,14
9,26,387,0,17.03,24599,142,216,26,3,14
10,16,403,0,17.08,24580,139,228,34,2,17
11,13,416,0,17.1,24557,122,255,36,3,27
12,15,431,0,17.08,24528,124,266,38,2,42
13,12,443,0,31.1,24499,129,268,43,2,59
14,16,459,0,31.13,24468,132,274,50,3,73
15,19,478,0,17.11,24435,146,272,54,5,88
16,8,486,0,17.15,24416,137,287,55,7,98
17,20,506,0,17.15,24385,142,303,54,7,109
18,11,517,1,17.2,24361,136,318,57,6,121
19,15,532,1,17.2,24329,133,339,53,7,138
20,19,551,1,31.25,24286,150,345,49,7,162
21,16,567,1,31.31,24255,168,337,55,7,177
22,6,573,1,17.25,24236,153,362,52,6,190
23,9,582,1,17.28,24208,149,373,54,5,210
24,15,597,1,17.29,24176,146,386,58,5,228
25,9,606,2,17.27,24147,137,408,56,5,245
26,14,620,2,17.32,24113,146,399,65,8,267
27,35,655,2,31.47,24061,176,406,67,6,282
28,16,671,2,31.73,24022,187,415,65,4,305
29,6,677,2,17.44,23994,185,422,66,4,327
30,-2,675,2,17.41,23973,171,423,76,5,350
31,25,700,2,17.43,23921,177,434,83,5,378
32,15,715,2,17.44,23885,172,448,89,6,398
33,13,728,2,17.52,23844,173,457,86,12,426
34,23,751,2,31.77,23798,199,450,89,13,449
35,18,769,2,31.83,23761,205,458,90,15,469
36,14,783,2,17.6,23727,198,480,90,15,488
37,27,810,2,17.51,23677,203,495,95,14,514
38,-6,804,2,17.49,23640,197,503,95,9,554
39,11,815,2,17.6,23596,194,518,95,8,587
40,4,819,2,17.5,23557,197,513,99,10,622
41,18,837,2,31.71,23510,209,516,98,14,651
42,38,875,3,31.72,23442,234,525,103,12,681
43,18,893,3,17.6,23390,243,539,96,14,715
44,8,901,3,17.67,23347,248,545,97,11,749
45,11,912,3,17.72,23301,249,559,92,11,785
