Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,49,169,0,16.83,24831,49,120,0,0,0
2,55,224,0,16.87,24776,104,119,1,0,0
3,16,240,0,16.97,24760,120,118,2,0,0
4,9,249,0,16.95,24751,129,118,2,0,0
5,12,261,0,16.9,24739,134,122,5,0,0
6,37,298,0,30.98,24702,127,162,9,0,0
7,34,332,0,31.07,24666,115,203,12,1,3
8,18,350,0,17.03,24641,123,210,17,0,9
9,7,357,0,17.1,24626,126,208,23,0,17
10,18,375,0,17.04,24605,122,223,29,1,20
11,11,386,0,17.1,24590,104,244,35,2,25
12,11,397,0,17.11,24567,97,263,35,2,36
13,16,413,0,31.3,24538,103,266,41,3,49
14,5,418,0,31.25,24522,102,267,42,5,62
15,3,421,0,17.17,24500,106,261,48,6,79
16,5,426,0,17.21,24484,106,263,51,6,90
17,1,427,0,17.18,24470,94,276,53,4,103
18,28,455,0,17.16,24434,106,293,52,4,111
19,27,482,0,17.17,24399,120,305,50,7,119
20,18,500,0,31.37,24374,126,313,55,5,127
21,9,509,0,31.36,24345,140,308,53,6,148
22,8,517,0,17.26,24319,149,309,51,7,165
23,9,526,0,17.22,24289,145,323,51,7,185
24,15,541,0,17.35,24255,144,342,49,6,204
25,11,552,0,17.35,24228,141,352,53,6,220
26,15,567,0,17.29,24203,142,358,58,9,230
27,23,590,0,31.4,24165,155,369,56,8,247
28,18,608,0,31.47,24128,160,385,56,7,264
29,1,609,0,17.41,24104,157,392,52,8,287
30,16,625,0,17.4,24067,160,398,60,4,311
31,2,627,0,17.44,24039,157,411,56,3,334
32,12,639,0,17.43,24005,153,423,60,2,357
33,21,660,0,17.46,23971,161,427,70,2,369
34,18,678,0,31.6,23936,162,445,67,2,388
35,16,694,0,31.65,23896,170,452,67,4,411
36,13,707,0,17.51,23858,170,463,69,4,436
37,2,709,0,17.52,23824,174,462,69,4,467
38,3,712,0,17.48,23789,181,440,85,5,500
39,4,716,0,17.39,23754,175,449,88,4,530
40,11,727,0,17.53,23715,177,458,86,6,558
41,29,756,0,31.77,23658,195,467,87,7,586
42,18,774,0,31.9,23613,208,471,85,9,614
43,12,786,0,17.53,23572,213,474,90,8,643
44,19,805,0,17.54,23533,218,483,94,8,664
45,-7,798,0,17.56,23495,211,483,95,9,707
46,21,819,0,17.51,23444,207,513,89,9,738
47,15,834,0,17.62,23397,206,537,83,7,770
48,29,863,0,31.87,23340,233,541,80,8,798
49,-1,862,0,31.91,23300,227,536,84,14,839
50,-13,849,0,14.03,23286,201,535,96,15,867
51,-15,834,0,11.64,23272,177,544,100,13,894
52,-6,828,0,11.64,23245,157,552,103,15,928
53,2,830,0,11.69,23213,129,574,115,12,957
54,-3,827,0,11.68,23184,123,578,116,9,990
55,29,856,0,31.95,23130,157,565,124,8,1016
56,13,869,0,31.96,23090,183,556,118,12,1041
57,-24,845,0,11.69,23077,170,542,122,11,1078
58,-25,820,0,11.67,23063,154,540,115,11,1117
59,-36,784,0,11.65,23050,131,529,111,11,1168
60,-21,763,0,11.63,23030,97,551,107,7,1208
61,-18,745,0,11.61,23020,74,559,104,8,1235
62,-10,735,0,31.78,22982,99,523,108,5,1283
63,-16,719,0,32.14,22956,107,493,114,4,1326
64,-22,697,0,11.6,22946,104,471,115,6,1358
65,-31,666,0,11.52,22939,97,454,108,6,1396
66,-37,629,0,11.49,22926,81,438,101,6,1448
67,-25,604,0,11.47,22915,63,432,101,7,1482
68,-26,578,0,11.45,22905,51,417,100,8,1519
69,-2,576,0,31.57,22877,72,397,96,9,1549
70,8,584,1,31.7,22831,108,380,87,6,1587
71,-18,566,1,17.35,22809,117,360,83,6,1624
72,-19,547,1,17.38,22793,126,343,70,7,1660
73,-6,541,1,17.5,22765,129,333,69,9,1694
74,-4,537,1,17.48,22738,125,326,76,9,1725
75,-6,531,1,17.48,22707,119,329,72,10,1762
76,10,541,1,31.7,22666,140,320,72,7,1794
77,0,541,1,31.43,22637,156,307,70,8,1821
78,-10,531,1,17.31,22619,147,323,54,7,1849
79,-7,524,1,17.29,22593,149,315,54,6,1882
80,-8,516,1,17.33,22566,136,322,53,5,1917
81,-8,508,1,17.22,22539,128,322,54,2,1954
82,-2,506,2,17.25,22510,126,329,46,3,1984
83,12,518,2,31.29,22470,149,321,44,2,2012
84,-1,517,2,31.32,22443,153,317,45,2,2038
85,1,518,2,17.33,22422,144,326,45,2,2059
86,4,522,2,17.31,22394,134,339,47,2,2082
87,22,544,2,17.34,22353,149,341,52,2,2101
88,21,565,2,17.38,22316,149,360,54,1,2118
89,13,578,2,17.4,22283,160,356,60,2,2137
90,21,599,2,34.15,22240,177,355,65,2,2159
91,22,621,2,31.25,22203,182,367,70,2,2174
92,-13,608,2,11.28,22192,159,379,67,3,2198
93,-4,604,2,11.3,22172,143,385,71,4,2223
94,9,613,2,11.33,22155,121,404,82,5,2231
95,-10,603,2,11.33,22140,97,411,88,6,2256
96,-10,593,2,11.36,22130,77,417,92,7,2275
97,12,605,2,31.38,22101,90,412,98,5,2292
98,14,619,2,31.4,22068,105,407,99,8,2311
99,-20,599,2,11.36,22063,90,406,93,9,2337
100,-15,584,2,11.36,22052,93,387,92,11,2363
101,-18,566,2,11.35,22046,79,387,89,11,2386
102,-22,544,2,11.33,22040,55,394,84,11,2414
103,-32,512,2,11.31,22032,38,387,78,9,2454
104,-9,503,2,31.32,22019,41,379,71,10,2478
105,-6,497,3,31.28,21999,54,367,67,8,2502
106,-17,480,3,11.27,21996,53,352,69,6,2521
107,-29,451,3,11.25,21994,49,330,64,6,2554
108,-29,422,3,11.21,21994,42,316,58,6,2581
109,-20,402,3,11.2,21989,30,308,57,5,2608
110,-16,386,3,17.26,21974,29,291,60,5,2638
111,-4,382,3,31.21,21957,39,286,50,7,2658
112,-13,369,3,31.41,21947,47,264,49,6,2684
113,-26,343,3,17.4,21943,49,241,47,6,2711
114,-20,323,3,17.39,21935,52,219,45,7,2739
115,-7,316,3,17.31,21925,45,218,42,9,2758
116,-14,302,3,17.35,21914,44,208,41,9,2781
117,-9,293,3,17.29,21896,50,195,39,9,2808
118,-15,278,3,31.45,21887,56,178,37,7,2832
119,0,278,3,31.3,21876,61,169,41,7,2843
120,-15,263,3,17.05,21871,56,162,42,2,2864
121,-4,259,3,17.17,21856,58,159,39,3,2882
122,-6,253,3,17.13,21848,52,163,35,3,2896
123,-3,250,3,17.06,21837,48,169,27,5,2911
124,-15,235,3,17.13,21824,52,156,23,4,2938
125,1,236,3,31.08,21809,60,147,24,4,2953
126,-4,232,3,31.13,21796,61,145,24,2,2969
127,-6,226,3,17.21,21788,62,138,26,0,2983
128,-1,225,3,17.08,21780,57,146,21,1,2992
129,0,225,3,17.09,21766,56,143,24,1,3007
130,-2,223,3,13.79,21758,49,147,25,2,3016
131,-7,216,3,10.89,21756,40,147,27,2,3025
132,6,222,3,30.69,21736,48,140,32,2,3039
133,-4,218,3,30.69,21729,46,134,34,3,3051
134,-10,208,3,10.89,21726,41,134,32,1,3063
135,-5,203,3,10.89,21723,37,132,32,2,3071
136,-7,196,3,10.88,21718,33,129,31,2,3084
137,-5,191,3,10.88,21716,17,142,30,2,3090
138,-5,186,3,10.88,21712,17,133,33,3,3099
139,4,190,3,30.68,21700,26,127,35,2,3107
140,-5,185,3,30.67,21696,27,123,32,3,3116
141,-6,179,3,10.87,21692,27,120,27,5,3126
142,-7,172,3,10.86,21690,26,112,30,4,3135
143,-6,166,3,10.86,21687,23,114,26,3,3144
144,-1,165,3,10.86,21685,15,117,30,3,3147
145,-5,160,3,10.85,21681,15,116,27,2,3156
146,-6,154,3,30.63,21679,14,108,29,2,3165
147,-2,152,3,30.63,21673,16,104,29,3,3172
148,-8,144,3,10.84,21670,18,94,30,2,3183
149,-11,133,3,10.82,21669,16,94,23,0,3195
150,-6,127,3,17.03,21668,14,89,24,0,3202
151,-9,118,3,17.11,21667,12,80,25,0,3213
152,-2,116,3,17.09,21665,8,84,24,0,3216
153,-4,112,3,31.09,21661,10,80,22,0,3224
154,-4,108,3,31.22,21656,14,69,24,0,3234
155,-7,101,3,17.19,21655,13,63,25,0,3241
156,-6,95,3,17.2,21654,14,56,25,0,3248
157,-2,93,3,17.2,21651,13,58,21,1,3253
158,-1,92,3,17.17,21647,10,57,21,2,3260
159,-11,81,3,17.25,21645,10,51,18,2,3271
160,-4,77,3,31.4,21643,12,48,15,2,3277
161,-5,72,3,31.12,21642,13,43,13,2,3284
162,-5,67,3,17.03,21639,12,43,10,2,3291
163,-2,65,3,17.04,21635,10,44,11,0,3297
164,-5,60,3,16.96,21630,15,36,9,0,3307
165,0,60,3,17.02,21628,14,37,9,0,3309
166,-2,58,3,17.08,21626,16,29,13,0,3313
167,-4,54,3,31.04,21623,16,28,10,0,3320
168,1,55,3,31.55,21620,14,31,10,0,3322
169,3,58,3,17.14,21616,14,36,8,0,3323
170,-1,57,3,17.21,21615,13,37,7,0,3325
171,2,59,3,17.09,21610,16,35,7,0,3329
172,-6,53,3,17.18,21608,16,30,7,0,3336
173,4,57,3,17.1,21603,14,36,7,0,3337
174,4,61,3,31.29,21597,19,35,7,0,3339
175,1,62,3,31.25,21593,19,36,7,0,3342
176,-1,61,3,17.17,21592,18,36,7,0,3344
177,-1,60,3,17.18,21591,16,38,6,0,3346
178,0,60,3,17.24,21588,17,35,7,1,3349
179,2,62,3,17.22,21585,10,44,6,2,3350
180,0,62,3,17.18,21581,13,40,8,1,3354
181,0,62,3,31.35,21577,15,38,8,1,3358
182,0,62,3,31.48,21576,15,36,10,1,3359
183,1,63,3,17.13,21574,14,36,12,1,3360
184,0,63,3,17.1,21572,14,35,13,1,3362
185,-2,61,3,17.17,21572,8,41,12,0,3364
186,-7,54,3,17.12,21572,6,39,9,0,3371
187,3,57,3,17.18,21567,10,40,7,0,3373
188,-4,53,3,31.29,21566,7,42,4,0,3378
189,-1,52,3,31.32,21566,6,41,5,0,3379
190,0,52,3,17.29,21564,8,39,5,0,3381
191,0,52,3,17.16,21564,7,39,6,0,3381
192,6,58,3,17.21,21557,10,43,5,0,3382
193,-5,53,3,17.15,21556,10,38,5,0,3388
194,-3,50,3,17.22,21556,10,35,5,0,3391
195,2,52,3,31.0,21552,12,36,4,0,3393
196,2,54,3,31.24,21547,17,32,5,0,3396
197,-1,53,3,17.16,21545,11,37,5,0,3399
198,0,53,3,17.07,21544,12,35,6,0,3400
199,0,53,3,17.16,21541,14,32,7,0,3403
200,4,57,3,17.14,21536,14,37,6,0,3404
201,-2,55,3,17.13,21536,11,37,7,0,3406
202,-1,54,3,31.14,21533,11,35,8,0,3410
203,0,54,3,31.12,21531,11,35,8,0,3412
204,5,59,3,17.19,21526,14,36,7,1,3413
205,-4,55,3,17.43,21524,14,34,7,0,3418
206,4,59,3,17.21,21519,15,34,10,0,3419
207,3,62,3,17.17,21516,16,36,10,0,3419
208,2,64,3,17.21,21513,17,36,11,0,3420
209,-3,61,3,31.15,21510,16,34,10,0,3427
210,-1,60,3,31.19,21506,17,36,7,0,3431
211,2,62,3,17.17,21502,18,38,4,2,3433
212,2,64,3,17.14,21498,18,38,6,2,3435
213,-1,63,3,17.19,21496,16,41,3,3,3438
214,0,63,3,17.18,21495,15,41,5,2,3439
215,-1,62,3,17.14,21493,12,43,6,1,3442
216,2,64,3,31.1,21486,15,41,8,0,3447
217,4,68,3,31.13,21482,17,42,9,0,3447
218,-3,65,3,17.21,21481,15,38,12,0,3451
219,1,66,3,17.11,21478,16,38,12,0,3453
220,-1,65,4,17.17,21476,13,41,10,1,3455
221,-4,61,4,17.19,21475,12,40,8,1,3460
222,1,62,4,17.13,21473,9,44,7,2,3461
223,3,65,4,31.01,21468,11,44,8,2,3463
224,1,66,4,31.31,21465,13,41,9,2,3466
225,-3,63,4,17.35,21461,15,40,8,0,3472
226,-1,62,4,17.26,21457,18,35,9,0,3477
227,-1,61,4,17.37,21457,16,36,9,0,3478
228,-1,60,4,17.3,21455,13,36,11,0,3481
229,1,61,4,17.36,21453,11,38,12,0,3482
230,2,63,4,31.41,21450,13,39,10,1,3483
231,1,64,4,31.43,21446,11,41,11,1,3486
232,3,67,4,17.34,21443,14,41,11,1,3486
233,0,67,4,17.35,21440,16,39,11,1,3489
234,-2,65,4,17.36,21438,17,36,11,1,3493
235,-4,61,4,17.28,21437,12,39,10,0,3498
236,-1,60,4,17.29,21433,13,40,6,1,3503
237,1,61,4,31.34,21429,14,38,7,2,3506
238,1,62,4,31.35,21425,15,38,7,2,3509
239,-1,61,4,17.28,21423,15,36,9,1,3512
240,0,61,4,17.27,21422,13,38,9,1,3513
241,4,65,4,17.29,21417,15,39,10,1,3514
242,2,67,4,17.38,21414,13,44,9,1,3515
243,0,67,4,17.38,21410,15,40,10,2,3519
244,-5,62,4,31.54,21409,13,37,10,2,3525
245,2,64,4,31.55,21406,15,38,10,1,3526
246,1,65,4,17.43,21403,14,39,11,1,3528
247,1,66,4,17.38,21401,14,39,12,1,3529
248,-2,64,4,17.39,21399,12,42,9,1,3533
249,-2,62,4,17.34,21395,15,39,8,0,3539
250,-2,60,4,17.39,21393,14,35,11,0,3543
251,0,60,4,31.38,21391,11,37,11,0,3546
252,3,63,4,31.46,21386,16,36,11,0,3547
253,0,63,4,17.4,21384,14,37,12,0,3549
254,4,67,4,17.41,21379,17,38,12,0,3550
255,1,68,4,17.32,21378,14,43,10,1,3550
256,-1,67,4,17.39,21377,12,44,10,1,3552
257,1,68,4,17.41,21372,14,44,10,0,3556
258,1,69,4,31.49,21368,16,44,9,0,3559
259,-6,63,4,31.55,21368,12,42,9,0,3565
260,-3,60,4,17.44,21366,11,42,6,1,3570
261,0,60,4,17.39,21363,12,43,4,1,3573
262,0,60,4,17.39,21362,9,42,7,1,3575
263,0,60,4,17.47,21360,8,42,9,1,3576
264,0,60,4,17.44,21357,11,39,10,0,3579
265,-1,59,4,31.48,21356,9,39,11,0,3581
266,3,62,4,31.53,21349,14,37,11,0,3585
267,-1,61,4,17.47,21349,13,39,9,0,3586
268,-1,60,4,17.37,21348,11,38,11,0,3588
269,3,63,4,17.37,21343,13,36,14,0,3590
270,-3,60,4,17.28,21341,12,36,11,1,3595
271,1,61,4,17.43,21337,12,38,10,1,3598
272,-3,58,4,31.63,21336,12,37,8,1,3602
273,-2,56,4,31.1,21334,13,34,8,1,3606
274,0,56,4,17.19,21330,14,33,8,1,3610
275,-1,55,4,17.18,21330,12,32,10,1,3611
276,2,57,4,17.21,21326,10,36,10,1,3613
277,-1,56,4,17.3,21324,12,34,9,1,3616
278,-3,53,4,17.56,21324,10,35,8,0,3619
279,4,57,4,30.82,21320,10,38,9,0,3619
280,-2,55,4,30.95,21318,11,36,8,0,3623
281,-1,54,4,17.16,21315,11,36,7,0,3627
282,0,54,4,17.23,21312,12,34,8,0,3630
283,2,56,4,17.49,21308,15,32,8,1,3632
284,-2,54,4,17.36,21305,15,30,8,1,3637
285,-1,53,4,17.21,21303,15,31,6,1,3640
286,1,54,4,31.07,21300,14,32,7,1,3642
287,1,55,4,31.39,21299,14,33,8,0,3642
288,-1,54,4,17.54,21297,10,35,9,0,3645
289,1,55,4,17.34,21294,12,34,9,0,3647
290,4,59,4,19.38,21289,13,35,10,0,3649
291,-1,58,4,17.45,21286,14,33,10,0,3653
292,-4,54,4,17.52,21286,13,34,7,0,3656
293,2,56,4,31.14,21284,12,37,7,0,3656
294,-1,55,4,34.43,21283,11,36,8,0,3658
295,4,59,4,23.49,21277,12,39,8,0,3660
296,3,62,4,23.36,21273,13,39,10,0,3661
297,-3,59,4,21.09,21270,16,36,7,0,3667
298,-1,58,4,23.87,21268,17,36,5,0,3670
299,0,58,4,21.7,21264,16,37,5,0,3674
300,4,62,4,38.61,21260,15,41,6,0,3674
301,-1,61,4,38.49,21257,16,39,6,0,3678
302,-3,58,4,21.71,21257,13,39,6,0,3681
303,3,61,4,26.24,21253,15,38,8,0,3682
