Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,59,179,0,18.32,24821,59,120,0,0,0
2,63,242,0,18.34,24758,122,119,1,0,0
3,18,260,0,18.35,24740,140,117,3,0,0
4,18,278,0,18.42,24722,158,109,11,0,0
5,10,288,0,18.44,24712,156,120,11,1,0
6,34,322,0,31.48,24678,142,166,13,1,0
7,43,365,0,31.39,24632,135,214,15,1,3
8,25,390,0,18.59,24597,146,222,21,1,13
9,21,411,0,18.58,24571,156,230,24,1,18
10,19,430,0,18.55,24550,157,242,29,1,21
11,19,449,0,18.62,24527,143,270,31,4,25
12,15,464,0,18.65,24500,132,296,30,6,36
13,25,489,0,31.83,24461,135,308,39,7,50
14,19,508,0,31.89,24426,143,315,40,9,67
15,13,521,0,18.69,24395,154,314,43,10,84
16,23,544,0,18.62,24360,164,317,53,10,96
17,12,556,0,18.71,24340,153,332,62,9,104
18,20,576,0,18.66,24309,149,355,61,11,115
19,13,589,0,18.66,24278,149,362,69,9,133
20,29,618,0,31.84,24235,153,384,74,7,147
21,22,640,0,31.69,24196,170,385,77,7,165
22,22,662,0,18.82,24164,173,399,83,6,175
23,3,665,0,18.8,24140,174,404,80,6,196
24,13,678,0,18.9,24101,167,431,73,7,221
25,21,699,0,19.05,24060,166,455,71,7,241
26,30,729,0,18.91,24012,179,460,82,7,260
27,18,747,0,32.33,23968,191,466,88,2,285
28,27,774,0,32.27,23924,216,462,94,2,302
29,13,787,0,18.87,23886,215,475,92,3,329
30,21,808,0,19.01,23843,217,498,88,4,350
31,26,834,0,18.95,23783,221,514,94,4,384
32,21,855,0,18.91,23734,226,527,96,5,412
33,26,881,0,19.0,23682,245,528,99,9,437
34,17,898,0,32.44,23626,256,539,95,7,477
35,9,907,0,32.54,23581,260,539,99,8,513
36,12,919,0,19.11,23535,245,563,102,8,547
37,26,945,0,19.07,23486,240,582,112,10,570
38,32,977,0,19.18,23431,246,597,124,10,592
39,19,996,1,19.17,23371,252,608,121,15,632
40,16,1012,1,19.2,23315,260,631,107,13,673
41,46,1058,1,32.56,23231,300,635,104,16,713
42,11,1069,1,32.56,23172,320,627,106,15,759
43,5,1074,2,19.2,23123,306,649,104,14,802
44,17,1091,2,19.33,23071,293,680,105,13,836
45,28,1119,2,19.42,23013,281,720,105,12,867
46,37,1156,2,19.31,22934,292,746,103,14,909
47,35,1191,2,19.47,22864,314,756,104,17,943
48,47,1238,2,32.78,22784,330,774,118,15,977
49,50,1288,2,32.81,22690,375,776,119,17,1021
50,15,1303,3,19.34,22624,381,789,115,17,1071
51,7,1310,4,19.36,22567,360,806,129,14,1120
52,37,1347,4,19.51,22487,370,833,129,14,1163
53,32,1379,4,19.54,22415,338,895,131,14,1203
54,23,1402,4,19.62,22340,348,896,147,9,1256
55,69,1471,4,33.18,22232,391,912,155,12,1294
56,52,1523,4,33.17,22134,417,938,158,10,1339
57,21,1544,4,19.68,22052,441,937,153,12,1401
58,21,1565,4,19.69,21974,444,953,156,12,1457
59,1,1566,4,19.71,21914,406,980,167,9,1520
60,43,1609,4,19.7,21818,405,1011,177,14,1571
61,30,1639,4,19.9,21728,403,1044,171,21,1629
62,78,1717,4,33.35,21597,449,1073,177,18,1682
63,44,1761,4,33.5,21499,479,1067,194,21,1736
64,14,1775,4,20.09,21425,485,1064,203,22,1797
65,3,1778,4,20.08,21365,457,1092,206,21,1855
66,27,1805,4,20.11,21261,441,1139,203,21,1931
67,30,1835,4,20.2,21162,419,1176,218,20,2001
68,27,1862,4,20.19,21062,431,1199,209,21,2074
69,59,1921,4,33.74,20939,489,1193,217,21,2137
70,53,1974,4,34.08,20820,536,1193,221,20,2206
71,12,1986,4,21.15,20737,522,1215,232,15,2275
72,49,2035,5,20.61,20619,539,1249,225,19,2344
73,14,2049,5,20.41,20525,518,1278,232,18,2424
74,37,2086,5,20.53,20409,517,1303,245,20,2501
75,15,2101,6,20.48,20304,514,1316,245,22,2593
76,66,2167,6,34.23,20165,557,1326,258,24,2664
77,55,2222,6,34.25,20035,578,1361,253,27,2740
78,16,2238,6,20.53,19930,593,1363,253,24,2831
79,8,2246,6,20.69,19824,588,1376,253,25,2928
80,22,2268,6,20.65,19723,559,1428,253,27,3004
81,32,2300,6,20.67,19616,535,1484,247,34,3078
82,40,2340,6,20.67,19489,542,1507,258,31,3167
83,37,2377,6,34.66,19361,554,1526,265,30,3258
84,55,2432,6,34.86,19218,600,1530,262,36,3348
85,25,2457,6,20.85,19116,600,1547,269,38,3424
86,27,2484,6,21.01,19012,592,1570,282,36,3502
87,9,2493,7,20.98,18897,579,1591,291,27,3608
88,49,2542,7,21.08,18747,601,1610,302,28,3705
89,26,2568,7,21.0,18620,598,1635,303,29,3808
90,17,2585,7,34.97,18486,619,1639,299,25,3925
91,57,2642,7,34.92,18344,663,1657,296,26,4007
92,9,2651,7,21.08,18242,660,1655,302,28,4106
93,-23,2628,7,21.2,18139,609,1702,289,25,4229
94,-14,2614,8,21.2,18030,585,1709,290,26,4352
95,5,2619,8,21.33,17915,548,1749,289,29,4462
96,-8,2611,9,21.29,17803,544,1745,291,27,4581
97,61,2672,9,35.11,17632,605,1739,291,34,4690
98,12,2684,9,35.19,17502,629,1729,303,22,4806
99,15,2699,9,21.39,17395,640,1727,310,21,4898
100,-5,2694,9,21.45,17303,608,1733,321,28,4998
101,9,2703,9,21.45,17178,604,1741,330,25,5113
102,-9,2694,10,21.45,17064,554,1781,333,25,5233
103,16,2710,11,21.43,16932,562,1795,325,23,5352
104,27,2737,11,35.54,16791,607,1759,344,26,5462
105,39,2776,11,35.46,16650,628,1782,335,29,5565
106,-19,2757,11,21.43,16543,633,1757,332,32,5692
107,-1,2756,11,21.56,16438,626,1762,327,32,5804
108,-25,2731,12,21.45,16331,590,1775,332,31,5929
109,-39,2692,12,21.46,16218,560,1785,318,24,6083
110,7,2699,12,21.49,16094,558,1795,312,29,6200
111,53,2752,12,35.36,15932,610,1787,320,34,6305
112,21,2773,12,35.22,15792,648,1763,321,37,6427
113,-13,2760,13,21.57,15693,635,1765,317,39,6538
114,-30,2730,13,21.43,15599,608,1757,319,42,6662
115,-21,2709,13,21.38,15491,588,1750,327,41,6790
116,-13,2696,15,21.49,15381,550,1786,321,32,6915
117,-18,2678,15,21.39,15263,527,1773,348,27,7047
118,20,2698,15,35.21,15122,572,1741,354,28,7168
119,15,2713,15,35.37,15004,591,1731,353,32,7274
120,-37,2676,15,22.39,14923,564,1725,348,34,7391
121,-36,2640,15,21.45,14835,537,1718,349,32,7514
122,-40,2600,16,21.45,14726,512,1720,336,28,7662
123,-34,2566,16,21.29,14637,460,1740,336,27,7784
124,-26,2540,16,21.46,14544,468,1707,327,33,7905
125,14,2554,16,35.23,14414,512,1665,340,34,8019
126,33,2587,16,35.18,14266,559,1664,326,34,8135
127,-34,2553,16,21.49,14173,558,1643,315,35,8260
128,-51,2502,17,21.38,14100,542,1604,320,30,8387
129,-29,2473,17,21.39,13991,539,1592,315,23,8523
130,-44,2429,17,21.19,13905,496,1581,322,26,8653
131,-28,2401,17,21.18,13811,462,1597,313,25,8775
132,-3,2398,17,34.63,13690,473,1590,309,24,8897
133,-9,2389,17,34.89,13591,494,1541,325,22,9010
134,-16,2373,17,21.21,13504,480,1547,313,30,9109
135,-27,2346,17,21.55,13422,473,1544,292,34,9218
136,-29,2317,17,21.69,13328,470,1517,294,34,9340
137,-57,2260,18,21.45,13248,442,1506,283,24,9479
138,-31,2229,19,21.31,13162,424,1500,278,22,9595
139,-2,2227,19,34.68,13050,452,1467,283,22,9707
140,-2,2225,19,35.31,12946,471,1451,278,22,9813
141,-39,2186,20,21.37,12870,459,1413,286,21,9931
142,-25,2161,20,21.32,12798,452,1399,280,27,10024
143,-10,2151,20,20.95,12718,429,1409,277,30,10117
144,-68,2083,20,20.85,12658,380,1390,279,31,10242
145,-44,2039,20,20.99,12592,355,1377,271,32,10353
146,1,2040,20,34.36,12496,369,1372,261,34,10448
147,-33,2007,20,34.27,12419,376,1329,263,37,10556
148,-37,1970,20,20.62,12346,374,1296,267,31,10666
149,-22,1948,20,20.42,12274,382,1282,250,31,10761
150,-34,1914,20,20.66,12210,368,1270,246,26,10860
151,-49,1865,20,20.68,12155,331,1266,242,21,10965
152,-38,1827,20,21.48,12098,323,1234,239,26,11060
153,-14,1813,20,34.38,12023,316,1230,241,26,11144
154,-4,1809,20,34.47,11945,324,1201,257,23,11230
155,-63,1746,20,20.94,11906,309,1158,251,23,11333
156,-56,1690,20,20.49,11858,285,1137,245,19,11436
157,-43,1647,20,20.63,11810,277,1103,240,22,11528
158,-54,1593,20,20.64,11756,256,1079,232,25,11632
159,-42,1551,20,20.53,11712,235,1058,235,23,11717
