Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,68,188,0,18.18,24812,68,120,0,0,0
2,36,224,0,18.4,24776,104,118,2,0,0
3,23,247,0,18.46,24753,127,116,4,0,0
4,19,266,0,18.5,24734,145,115,6,0,0
5,17,283,0,18.55,24717,143,131,9,0,0
6,35,318,0,31.99,24682,141,167,10,0,0
7,37,355,0,32.08,24642,139,203,12,1,3
8,16,371,0,18.39,24619,137,215,17,1,11
9,28,399,0,18.44,24589,150,221,27,1,12
10,14,413,0,18.45,24571,145,230,35,2,17
11,15,428,0,18.46,24550,129,257,38,3,23
12,20,448,0,18.68,24523,120,284,41,3,29
13,23,471,0,32.3,24492,120,297,52,1,38
14,14,485,0,32.25,24460,131,292,58,3,56
15,6,491,0,18.62,24442,126,304,57,3,68
16,8,499,0,18.7,24419,129,306,58,5,83
17,18,517,0,18.61,24386,137,319,56,4,98
18,12,529,0,18.51,24352,138,329,57,5,119
19,19,548,0,18.6,24322,144,332,66,6,130
20,20,568,0,31.82,24288,150,339,74,5,144
21,18,586,0,31.85,24251,166,337,77,6,163
22,24,610,0,18.96,24214,166,362,76,5,177
23,34,644,0,19.09,24170,185,372,79,8,186
24,20,664,0,18.78,24133,189,389,76,10,203
25,13,677,0,18.96,24098,178,411,75,12,226
26,25,702,0,18.88,24056,188,433,72,7,244
27,26,728,0,32.47,24007,202,449,70,7,265
28,38,766,0,32.56,23955,209,470,79,7,280
29,12,778,0,18.89,23916,212,470,84,10,308
30,21,799,0,19.12,23869,224,472,90,12,333
31,14,813,0,18.86,23825,216,499,88,10,362
32,18,831,0,19.06,23777,228,500,92,11,392
33,9,840,0,19.06,23742,212,519,94,14,419
34,25,865,0,32.65,23691,224,526,102,13,444
35,29,894,0,32.71,23634,234,536,112,11,473
36,12,906,0,19.07,23585,232,545,119,9,510
37,9,915,0,19.03,23543,242,551,112,10,542
38,-6,909,0,19.18,23506,230,560,109,9,586
39,3,912,0,19.06,23465,223,571,106,11,624
40,-1,911,0,18.95,23422,216,578,107,9,668
41,23,934,0,32.3,23363,222,592,113,7,703
42,17,951,0,32.49,23303,242,586,114,7,748
43,12,963,0,19.29,23251,255,591,110,7,786
44,16,979,0,19.16,23193,274,593,105,7,828
45,1,980,0,19.32,23145,259,605,108,6,877
46,19,999,0,19.35,23088,266,610,114,7,915
47,19,1018,0,19.21,23041,263,626,120,9,941
48,22,1040,0,32.45,22982,266,644,115,15,978
49,19,1059,0,32.67,22927,262,658,124,12,1017
50,10,1069,0,19.41,22872,262,670,124,13,1059
51,39,1108,0,19.45,22803,275,694,123,14,1091
52,5,1113,0,19.49,22755,273,702,123,14,1133
53,28,1141,0,19.47,22694,287,707,131,12,1169
54,16,1157,0,19.49,22629,295,715,135,12,1214
55,58,1215,0,33.34,22539,332,730,139,12,1248
56,30,1245,0,33.34,22465,336,756,141,10,1292
57,7,1252,0,19.42,22407,340,759,141,12,1341
58,33,1285,0,19.51,22331,371,755,140,16,1387
59,29,1314,0,19.63,22256,359,795,141,18,1431
60,6,1320,0,19.33,22193,345,811,146,18,1487
61,25,1345,1,19.56,22119,342,843,142,15,1538
62,44,1389,1,33.34,22030,366,853,148,18,1584
63,41,1430,1,33.49,21947,380,868,162,17,1625
64,32,1462,1,19.79,21877,372,907,166,16,1661
65,6,1468,1,19.39,21818,364,930,156,18,1713
66,18,1486,1,19.61,21749,363,952,155,16,1764
67,41,1527,2,19.42,21662,355,995,156,17,1813
68,31,1558,2,19.46,21585,350,1021,166,20,1856
69,49,1607,3,33.18,21486,393,1024,167,23,1904
70,53,1660,3,33.12,21368,451,1013,175,18,1972
71,11,1671,3,19.76,21292,457,1017,179,17,2035
72,16,1687,3,19.61,21218,443,1038,188,16,2094
73,22,1709,3,19.85,21119,446,1045,202,14,2171
74,31,1740,5,19.64,21032,434,1085,205,13,2226
75,18,1758,5,19.75,20945,426,1098,218,14,2294
76,63,1821,5,33.55,20811,470,1115,217,17,2365
77,72,1893,5,33.46,20684,533,1110,225,22,2421
78,5,1898,5,19.99,20615,508,1148,215,26,2483
79,11,1909,5,20.05,20522,514,1147,216,29,2567
80,26,1935,5,20.0,20425,502,1191,211,31,2635
81,30,1965,5,19.97,20328,473,1241,221,29,2703
82,46,2011,6,20.02,20204,489,1260,227,33,2781
83,37,2048,6,33.73,20106,503,1277,240,27,2841
84,30,2078,6,33.8,20002,521,1289,241,26,2915
85,33,2111,7,20.34,19907,515,1313,259,23,2976
86,16,2127,8,20.21,19804,513,1351,244,18,3062
87,8,2135,8,20.38,19711,490,1368,251,20,3152
88,25,2160,8,20.43,19594,492,1398,248,20,3240
89,9,2169,8,20.33,19499,500,1379,262,23,3329
90,42,2211,8,34.07,19367,538,1404,249,19,3415
91,34,2245,8,34.08,19255,553,1411,251,27,3495
92,20,2265,9,20.35,19150,550,1433,255,25,3578
93,3,2268,9,20.46,19049,552,1435,253,26,3676
94,-5,2263,10,20.5,18956,524,1443,257,36,3774
95,7,2270,10,20.33,18854,509,1470,251,38,3868
96,7,2277,11,20.67,18754,496,1469,273,36,3961
97,49,2326,11,34.79,18616,517,1500,264,43,4049
98,31,2357,12,34.82,18494,550,1493,262,45,4144
99,-4,2353,12,20.75,18400,546,1495,265,42,4240
100,4,2357,12,20.88,18306,544,1506,264,42,4326
101,-4,2353,12,20.82,18214,527,1525,263,35,4424
102,-1,2352,12,20.79,18108,497,1546,274,30,4533
103,12,2364,13,20.67,17989,508,1553,273,28,4636
104,31,2395,13,34.55,17860,541,1552,269,31,4734
105,30,2425,13,34.59,17739,564,1545,288,26,4825
106,-1,2424,13,20.86,17647,563,1532,301,27,4917
107,0,2424,13,20.76,17555,541,1540,311,30,5010
108,4,2428,13,20.77,17440,532,1543,317,32,5123
109,-4,2424,13,20.85,17328,518,1560,316,29,5236
110,-1,2423,13,20.95,17224,525,1547,317,28,5346
111,17,2440,13,35.18,17097,543,1555,310,31,5451
