Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,48,168,0,16.86,24832,48,120,0,0,0
2,38,206,0,16.78,24794,86,119,1,0,0
3,19,225,0,16.77,24775,105,116,4,0,0
4,18,243,0,16.81,24757,123,111,9,0,0
5,17,260,0,16.85,24740,130,116,14,0,0
6,35,295,0,31.73,24705,127,151,17,0,0
7,35,330,0,31.84,24667,133,175,20,1,4
8,24,354,0,17.01,24636,140,188,25,1,10
9,18,372,0,16.89,24616,143,198,30,1,12
10,12,384,0,17.08,24599,137,208,37,2,17
11,19,403,0,16.96,24577,124,238,39,2,20
12,19,422,0,17.13,24545,113,266,40,3,33
13,21,443,0,32.53,24513,119,276,42,4,46
14,18,461,0,32.81,24480,133,282,41,5,59
15,16,477,0,17.34,24451,141,286,43,6,73
16,5,482,0,17.33,24434,138,296,44,4,84
17,18,500,0,17.36,24404,135,308,52,5,96
18,21,521,0,17.31,24380,126,333,55,7,99
19,20,541,0,17.35,24350,124,352,58,7,109
20,21,562,0,32.9,24315,136,355,61,8,125
21,20,582,0,32.93,24277,150,357,67,7,142
22,11,593,0,17.37,24254,148,366,70,9,153
23,11,604,0,17.36,24224,153,371,72,8,172
24,15,619,0,17.22,24195,151,379,78,10,187
25,9,628,0,17.36,24166,148,393,76,11,206
26,17,645,0,17.31,24133,144,414,77,10,222
27,33,678,0,32.67,24086,164,421,82,10,237
28,15,693,1,32.69,24050,172,423,89,9,256
29,-2,691,1,17.32,24020,172,419,87,11,290
30,15,706,1,17.52,23975,191,419,85,11,318
31,5,711,1,17.46,23942,180,442,79,10,346
32,4,715,1,17.62,23911,169,458,78,10,373
33,13,728,1,17.59,23873,177,462,77,12,398
34,23,751,1,33.34,23822,191,469,81,9,427
35,22,773,1,33.29,23783,192,485,86,10,443
36,8,781,1,17.54,23737,203,483,86,8,482
37,-1,780,1,17.49,23708,203,478,93,5,512
38,17,797,1,17.54,23662,211,491,91,4,540
39,-1,796,1,17.41,23633,185,520,86,4,571
40,21,817,1,17.49,23578,199,518,94,6,604
41,11,828,1,32.93,23529,209,515,97,6,643
42,23,851,1,32.94,23476,227,515,103,5,673
43,9,860,1,17.61,23430,234,518,100,6,711
44,8,868,1,17.54,23386,243,529,92,3,746
45,0,868,1,17.48,23346,230,548,86,3,786
46,22,890,2,17.66,23295,232,559,95,3,814
47,18,908,2,17.64,23249,219,593,89,7,841
48,31,939,2,33.09,23173,252,589,91,6,887
49,10,949,2,33.11,23123,259,589,94,7,926
50,9,958,2,17.57,23080,267,584,100,6,961
51,29,987,3,17.52,23020,274,597,109,6,991
52,13,1000,3,17.63,22967,270,610,112,7,1031
53,25,1025,3,17.74,22901,270,632,116,7,1071
54,10,1035,3,17.98,22860,256,650,118,9,1104
55,25,1060,3,33.77,22796,279,654,116,11,1141
56,36,1096,3,33.86,22729,293,664,127,11,1173
57,28,1124,3,18.03,22661,301,679,135,8,1213
58,21,1145,3,17.62,22594,309,678,146,9,1261
59,13,1158,3,17.85,22534,323,684,140,11,1305
60,7,1165,3,17.92,22480,309,707,136,12,1353
61,4,1169,3,18.06,22430,296,719,139,13,1400
62,26,1195,4,33.86,22356,301,730,150,13,1446
63,41,1236,4,33.66,22278,316,760,147,12,1483
64,2,1238,4,17.95,22231,304,767,157,10,1527
65,6,1244,4,18.0,22169,301,777,155,10,1584
66,31,1275,4,17.92,22097,321,786,154,13,1625
67,7,1282,4,18.05,22036,307,809,151,14,1679
68,25,1307,4,17.96,21973,313,817,158,18,1717
69,14,1321,4,33.25,21892,334,816,154,17,1783
70,23,1344,4,33.31,21824,339,825,163,16,1829
71,19,1363,4,17.93,21749,344,843,160,16,1884
72,5,1368,4,18.05,21698,344,846,160,14,1934
73,-9,1359,4,18.23,21633,340,854,146,17,2006
74,19,1378,4,18.14,21566,325,885,151,17,2052
75,8,1386,4,18.26,21508,315,895,160,15,2103
76,44,1430,4,33.83,21409,340,906,166,18,2157
77,44,1474,4,33.9,21320,374,910,172,16,2204
78,0,1474,4,18.42,21248,375,906,171,20,2276
79,-1,1473,5,18.42,21193,371,906,182,12,2331
80,22,1495,5,18.47,21107,382,914,185,11,2396
81,1,1496,5,18.53,21046,345,945,192,12,2455
82,-4,1492,5,18.3,20979,329,955,197,11,2524
83,55,1547,5,33.91,20864,379,966,191,10,2585
84,42,1589,5,34.09,20768,411,984,175,16,2641
85,21,1610,5,18.34,20695,413,998,183,13,2693
86,7,1617,5,18.45,20631,412,1000,192,9,2751
87,-6,1611,5,18.44,20565,398,1021,183,9,2819
88,12,1623,5,18.46,20488,376,1052,182,9,2888
89,21,1644,5,18.57,20400,378,1072,188,4,2953
90,59,1703,5,34.28,20277,423,1075,194,6,3020
91,45,1748,5,34.42,20184,438,1100,202,7,3064
92,4,1752,5,18.73,20112,458,1074,212,7,3132
93,13,1765,5,18.78,20032,452,1105,202,6,3198
94,20,1785,5,18.79,19947,427,1141,205,10,3265
95,5,1790,6,18.71,19869,397,1165,210,17,3336
96,17,1807,7,18.63,19784,394,1183,211,19,3402
97,57,1864,7,34.46,19657,449,1177,219,17,3474
98,50,1914,7,34.16,19540,493,1174,227,18,3541
99,-21,1893,7,18.78,19482,463,1181,225,20,3622
100,11,1904,7,18.8,19399,465,1183,232,22,3692
101,20,1924,7,19.06,19309,441,1236,224,23,3760
102,8,1932,7,19.05,19217,428,1245,232,24,3847
103,-12,1920,7,18.97,19136,411,1249,235,25,3937
104,16,1936,7,34.61,19028,449,1212,247,25,4032
105,45,1981,7,34.25,18922,476,1216,261,28,4090
106,4,1985,8,18.83,18844,464,1247,247,25,4165
107,-3,1982,8,18.84,18767,455,1253,247,25,4245
108,-5,1977,8,18.96,18683,447,1260,246,22,4334
109,1,1978,8,18.91,18586,427,1284,236,27,4432
110,-13,1965,8,19.04,18497,432,1287,216,28,4532
111,52,2017,8,34.67,18364,483,1303,199,29,4614
112,34,2051,8,35.32,18256,511,1301,208,29,4687
113,-19,2032,8,19.12,18192,483,1302,216,28,4771
114,-33,1999,8,19.24,18124,467,1291,210,27,4873
115,-8,1991,8,19.21,18042,441,1308,216,23,4962
116,22,2013,8,18.86,17940,411,1355,216,24,5046
117,-18,1995,8,19.05,17860,405,1347,214,24,5142
118,29,2024,8,35.32,17752,440,1338,222,23,5217
119,6,2030,8,35.12,17648,460,1330,216,22,5316
120,-24,2006,8,19.25,17583,457,1309,214,21,5408
121,3,2009,8,19.02,17498,440,1323,228,15,5488
122,-11,1998,8,19.17,17420,418,1341,217,19,5577
123,-11,1987,8,19.26,17335,409,1332,229,16,5671
124,8,1995,8,18.94,17246,407,1344,228,15,5752
125,14,2009,8,34.61,17141,439,1311,240,15,5846
126,16,2025,8,35.04,17040,456,1301,256,11,5928
127,-14,2011,8,18.97,16971,442,1289,266,14,6010
128,-26,1985,8,19.12,16904,425,1278,257,20,6108
129,-29,1956,9,19.01,16839,401,1279,250,24,6198
130,-17,1939,9,19.0,16762,361,1300,252,23,6293
131,20,1959,9,19.21,16675,363,1312,256,27,6358
132,14,1973,10,35.18,16565,402,1283,264,23,6453
133,22,1995,10,34.85,16467,435,1266,264,24,6534
134,-16,1979,10,19.11,16397,432,1251,270,23,6617
135,-59,1920,10,18.78,16331,423,1220,249,25,6742
136,-15,1905,10,18.89,16262,403,1234,240,26,6825
137,-21,1884,10,18.83,16188,370,1244,243,26,6919
138,-13,1871,11,19.02,16107,361,1238,243,27,7013
139,27,1898,11,34.72,16001,400,1227,246,22,7093
140,-10,1888,11,34.6,15921,416,1196,248,27,7181
141,-25,1863,11,18.87,15859,404,1196,241,21,7268
142,-33,1830,11,19.0,15796,382,1185,238,25,7363
143,-27,1803,11,18.73,15739,352,1196,230,24,7448
144,-26,1777,11,18.66,15664,330,1203,220,21,7551
145,-14,1763,11,18.7,15590,333,1175,230,19,7642
146,2,1765,12,34.61,15498,357,1168,223,17,7725
147,-7,1758,12,34.57,15411,390,1143,204,18,7822
148,-44,1714,12,18.64,15363,379,1111,207,16,7912
149,-16,1698,12,19.0,15304,362,1106,210,18,7988
150,-30,1668,12,18.94,15253,331,1108,212,16,8068
151,-16,1652,12,18.96,15195,292,1121,221,16,8143
152,-10,1642,12,18.87,15122,287,1111,221,21,8226
153,-14,1628,12,34.53,15046,305,1077,226,16,8318
154,-6,1622,12,34.04,14966,329,1060,215,16,8402
155,-40,1582,12,18.7,14920,334,1022,204,18,8490
156,-43,1539,12,18.8,14876,315,1004,199,20,8574
157,-21,1518,12,18.62,14825,281,1004,208,21,8649
158,-16,1502,12,18.72,14766,267,1007,207,19,8722
159,-48,1454,12,18.87,14730,244,975,212,22,8805
160,-12,1442,12,34.19,14660,262,955,205,18,8888
161,19,1461,12,34.53,14584,291,952,200,17,8944
162,-47,1414,13,18.58,14542,285,915,198,14,9033
163,-15,1399,13,18.5,14493,279,909,196,13,9097
164,-17,1382,13,18.52,14447,276,897,193,15,9159
165,-33,1349,13,18.27,14406,248,896,186,17,9234
166,-19,1330,14,18.31,14351,240,891,184,14,9306
167,-14,1316,14,33.87,14292,253,864,185,13,9379
168,4,1320,14,33.73,14231,261,867,181,11,9435
169,-21,1299,14,18.33,14191,262,839,187,10,9497
170,-44,1255,14,18.2,14150,258,812,170,14,9582
171,-8,1247,14,18.14,14104,243,821,170,10,9638
172,-8,1239,15,18.1,14061,220,835,170,13,9686
173,-19,1220,15,18.11,14017,215,818,168,16,9751
174,-17,1203,15,33.49,13968,223,796,167,16,9815
175,4,1207,15,33.44,13910,230,794,166,15,9870
176,-29,1178,16,17.97,13875,230,780,155,13,9931
177,-18,1160,16,17.99,13839,218,773,157,11,9986
178,-30,1130,16,18.03,13807,206,748,155,13,10055
179,-33,1097,16,17.92,13784,172,777,139,9,10103
180,-18,1079,16,18.1,13746,164,763,136,14,10161
181,0,1079,16,33.31,13677,199,730,131,15,10232
182,8,1087,16,33.25,13619,221,705,138,20,10281
183,-31,1056,16,17.93,13591,217,683,140,15,10338
184,-19,1037,16,17.84,13557,223,666,128,18,10392
185,-38,999,16,17.85,13530,208,643,132,16,10455
186,-1,998,16,18.0,13489,187,664,126,19,10499
187,-25,973,16,17.79,13457,166,660,124,20,10557
188,4,977,16,32.76,13407,179,652,128,16,10602
189,-3,974,16,32.73,13358,204,630,129,9,10654
190,-26,948,16,17.75,13336,192,617,128,10,10701
