Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,51,171,0,17.29,24829,51,120,0,0,0
2,57,228,0,16.82,24772,108,118,2,0,0
3,19,247,0,17.28,24753,127,112,8,0,0
4,13,260,0,16.98,24740,140,110,10,0,0
5,15,275,0,17.43,24725,146,114,14,1,0
6,37,312,0,31.08,24688,128,167,16,1,0
7,51,363,0,31.19,24630,151,193,18,1,7
8,26,389,0,17.24,24599,156,209,23,1,12
9,22,411,0,17.23,24573,169,216,23,3,16
10,4,415,0,17.14,24563,156,230,27,2,22
11,18,433,0,17.15,24539,136,264,32,1,28
12,31,464,0,17.51,24502,128,301,35,0,34
13,24,488,0,31.16,24467,131,318,37,2,45
14,20,508,0,31.16,24428,153,310,43,2,64
15,2,510,0,17.38,24410,150,308,47,5,80
16,16,526,0,17.59,24390,143,319,57,6,85
17,16,542,0,17.42,24360,138,333,66,5,98
18,15,557,0,17.51,24338,124,353,71,9,105
19,34,591,0,17.31,24295,131,376,76,8,114
20,40,631,0,31.12,24243,168,369,87,7,126
21,29,660,0,30.88,24199,191,368,94,7,141
22,-4,656,0,17.56,24181,181,386,81,8,163
23,3,659,0,17.54,24150,179,389,79,11,192
24,11,670,0,17.35,24122,172,401,87,10,208
25,13,683,0,17.55,24077,164,428,81,10,240
26,18,701,0,17.44,24037,163,443,83,12,262
27,21,722,0,30.99,23997,180,442,87,13,281
28,24,746,0,30.91,23954,196,456,82,12,300
29,7,753,0,17.37,23920,197,455,89,11,328
30,5,758,0,17.64,23884,194,467,87,9,359
31,14,772,0,17.46,23836,198,477,88,9,392
32,7,779,0,17.54,23802,189,487,91,10,421
33,22,801,0,17.49,23754,200,495,92,13,446
34,28,829,0,31.47,23694,223,515,79,12,477
35,19,848,1,31.77,23649,231,514,92,10,503
36,11,859,1,17.47,23606,230,516,101,11,535
37,13,872,1,17.65,23564,232,518,110,12,563
38,24,896,1,17.53,23514,235,541,107,11,591
39,5,901,1,17.69,23465,225,563,104,8,634
40,11,912,1,17.57,23412,235,566,106,5,675
41,26,938,1,31.02,23349,251,570,112,5,712
42,32,970,2,31.16,23287,272,570,120,7,742
43,1,971,2,17.84,23251,258,594,107,11,777
44,24,995,2,17.72,23191,265,603,118,8,813
45,24,1019,2,17.76,23125,276,621,113,7,856
46,22,1041,2,17.83,23066,275,634,123,7,893
47,21,1062,2,17.91,23005,286,638,127,10,932
48,38,1100,2,31.3,22934,320,649,120,10,965
49,2,1102,2,31.6,22886,305,673,109,13,1012
50,9,1111,2,17.87,22824,305,698,94,11,1066
