Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,62,182,0,17.15,24818,62,120,0,0,0
2,55,237,0,17.23,24763,117,117,3,0,0
3,25,262,0,17.29,24738,142,112,8,0,0
4,11,273,0,17.34,24727,153,110,10,0,0
5,20,293,0,17.27,24707,156,126,11,0,0
6,43,336,0,31.44,24664,151,169,15,0,1
7,27,363,0,31.45,24634,145,194,23,0,4
8,41,404,0,17.33,24588,153,226,24,1,8
9,17,421,0,17.43,24562,166,227,25,3,17
10,15,436,0,17.41,24543,157,249,28,2,21
11,19,455,0,17.46,24518,143,274,38,0,27
12,16,471,0,17.43,24490,139,280,49,1,41
13,20,491,0,31.46,24454,136,300,52,3,55
14,21,512,0,31.47,24414,151,301,54,6,74
15,9,521,0,17.56,24388,156,292,62,9,93
16,11,532,1,17.5,24364,157,298,65,11,104
17,15,547,1,17.47,24336,147,320,69,11,116
18,21,568,2,17.49,24299,151,337,68,11,132
19,8,576,2,17.58,24278,134,357,72,13,144
20,5,581,2,31.64,24248,139,358,73,11,169
21,13,594,2,31.61,24216,144,366,76,7,189
22,6,600,2,17.65,24189,138,378,75,8,210
23,3,603,2,17.78,24166,132,398,66,7,229
24,18,621,2,17.6,24133,143,405,65,8,244
25,8,629,2,17.63,24108,140,410,71,8,261
26,25,654,2,17.63,24066,142,428,75,9,278
27,21,675,2,31.74,24021,167,421,79,8,302
28,12,687,2,31.77,23979,181,424,74,7,333
29,3,690,2,17.73,23950,182,425,79,3,359
30,17,707,2,17.73,23920,178,426,99,2,373
31,26,733,2,17.74,23875,186,440,102,5,390
32,10,743,2,17.79,23836,181,449,103,9,420
33,1,744,2,17.73,23805,172,454,105,12,450
34,19,763,2,31.84,23754,200,447,102,11,484
35,10,773,2,31.85,23716,206,455,102,8,511
36,7,780,2,17.86,23680,191,481,100,8,538
37,3,783,2,17.76,23640,191,486,95,9,577
38,15,798,2,17.8,23596,201,494,94,9,604
39,-4,794,2,17.88,23564,186,508,90,9,641
40,9,803,2,17.86,23529,180,527,85,11,666
41,29,832,2,32.03,23469,213,528,82,7,699
42,5,837,2,32.07,23436,203,536,87,9,727
