Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
1,52,172,0,16.73,24828,52,120,0,0,0
2,55,227,0,16.87,24773,107,118,2,0,0
3,22,249,0,16.95,24751,129,113,7,0,0
4,14,263,0,16.83,24737,143,107,13,0,0
5,13,276,0,16.9,24724,141,116,19,0,0
6,33,309,0,30.44,24691,127,161,20,1,0
7,26,335,0,30.49,24658,123,188,22,2,7
8,32,367,0,17.07,24622,132,207,24,3,12
9,25,392,0,16.92,24594,151,206,32,2,15
10,11,403,1,17.01,24577,143,221,37,2,19
11,20,423,1,17.06,24549,138,244,36,5,27
12,22,445,1,17.02,24517,140,260,40,5,37
13,23,468,1,30.56,24474,151,271,38,8,57
14,34,502,1,30.61,24430,166,278,49,8,68
15,6,508,1,17.16,24407,169,283,47,9,84
16,7,515,1,17.18,24386,165,292,47,10,99
17,9,524,1,17.04,24360,151,316,51,6,115
18,24,548,1,17.14,24329,141,346,57,4,122
19,30,578,1,17.14,24290,144,366,60,8,131
20,27,605,1,30.74,24246,161,367,67,7,151
21,10,615,1,31.03,24209,178,361,67,9,175
22,4,619,1,17.51,24187,165,377,69,8,193
23,11,630,1,17.48,24159,164,390,66,9,211
24,13,643,1,17.53,24122,167,401,65,10,234
25,12,655,1,17.38,24092,158,417,71,9,252
26,14,669,1,17.37,24065,148,432,81,8,265
27,25,694,1,31.14,24020,165,437,82,9,286
28,17,711,1,31.15,23979,177,446,82,6,309
29,3,714,1,17.67,23956,164,465,77,6,331
30,11,725,1,17.55,23922,171,467,80,5,354
31,3,728,1,17.35,23889,167,474,81,6,382
32,14,742,1,17.44,23846,168,483,83,8,411
33,8,750,1,17.68,23812,171,489,82,8,437
34,17,767,1,31.74,23770,185,492,82,8,462
35,28,795,1,31.75,23719,199,499,88,9,485
36,6,801,1,17.49,23680,209,491,93,8,518
37,-7,794,1,17.67,23652,201,492,92,8,554
38,11,805,1,17.46,23616,196,510,92,7,578
39,11,816,1,17.46,23577,183,530,97,6,606
40,17,833,1,17.41,23530,193,540,95,3,638
41,40,873,1,31.11,23466,213,560,96,4,660
42,4,877,1,31.07,23424,221,550,99,6,699
43,14,891,1,17.6,23379,232,550,99,8,731
44,1,892,1,17.52,23343,223,555,104,10,764
45,9,901,1,17.54,23298,223,554,110,12,802
46,3,904,1,17.62,23256,209,569,111,12,842
47,-7,897,1,17.51,23222,201,561,120,13,882
48,26,923,1,31.15,23160,218,573,116,16,916
49,26,949,1,31.18,23103,230,583,119,15,949
50,11,960,1,17.66,23060,229,593,125,13,979
51,2,962,1,17.61,23019,231,598,125,7,1019
52,7,969,1,17.85,22967,238,604,119,7,1064
53,0,969,1,17.88,22919,238,611,110,9,1112
54,7,976,2,17.69,22869,226,638,101,8,1156
55,29,1005,2,31.47,22802,256,631,111,5,1193
56,32,1037,2,31.56,22729,290,629,109,7,1234
57,1,1038,2,17.95,22698,272,637,121,8,1262
58,7,1045,2,17.73,22654,269,641,121,12,1301
59,13,1058,2,17.71,22595,268,655,123,11,1346
60,-2,1056,2,18.01,22547,244,679,121,11,1396
61,25,1081,2,17.77,22481,253,695,119,12,1438
62,32,1113,2,31.59,22414,280,699,123,11,1471
63,23,1136,2,31.57,22340,302,692,133,8,1523
64,13,1149,2,17.84,22289,297,704,140,8,1560
65,20,1169,2,17.74,22230,311,711,140,7,1599
66,14,1183,2,17.66,22171,301,729,145,8,1644
67,4,1187,2,17.74,22129,272,759,145,11,1682
68,9,1196,2,17.72,22074,264,765,153,14,1728
69,57,1253,2,31.45,21987,297,774,168,14,1758
70,47,1300,2,31.54,21899,332,785,167,15,1800
71,8,1308,2,17.94,21845,328,799,164,15,1847
72,-7,1301,2,17.86,21792,328,791,165,17,1905
73,-1,1300,2,17.94,21734,319,809,154,16,1966
74,15,1315,2,18.19,21659,312,834,150,17,2026
75,3,1318,2,18.2,21604,296,850,154,18,2076
76,51,1369,2,32.04,21503,334,868,148,18,2127
77,6,1375,2,31.61,21434,352,851,154,15,2192
78,22,1397,2,18.0,21362,363,853,162,14,2244
79,6,1403,2,18.09,21290,361,873,152,13,2309
80,10,1413,2,17.99,21235,356,872,169,15,2351
81,13,1426,2,18.05,21159,340,899,169,16,2415
82,30,1456,2,18.02,21083,340,926,173,15,2461
83,34,1490,2,31.82,20993,364,935,178,13,2515
84,25,1515,2,31.82,20908,383,945,173,14,2575
85,4,1519,3,18.09,20848,379,953,166,19,2632
86,15,1534,3,18.18,20781,378,969,171,15,2683
87,10,1544,3,18.26,20705,365,993,164,20,2750
88,21,1565,3,18.26,20618,352,1026,171,14,2816
89,16,1581,3,18.42,20549,357,1030,173,20,2868
90,32,1613,3,32.74,20452,389,1026,168,25,2937
91,20,1633,3,32.73,20361,417,1025,167,24,3003
92,26,1659,3,18.47,20281,415,1043,177,23,3058
93,0,1659,3,18.29,20208,406,1054,177,21,3131
94,19,1678,3,18.26,20121,421,1047,184,22,3202
95,-23,1655,3,18.4,20057,386,1054,201,12,3287
96,6,1661,4,18.34,19979,380,1066,198,15,3358
97,42,1703,5,32.12,19860,411,1076,193,22,3433
98,39,1742,5,32.59,19755,438,1082,201,20,3499
99,1,1743,5,18.43,19683,436,1079,206,21,3570
100,5,1748,5,18.54,19610,434,1086,207,21,3637
101,17,1765,5,18.49,19534,422,1089,231,20,3699
102,0,1765,5,18.53,19457,390,1129,227,18,3774
103,8,1773,5,18.61,19388,366,1137,248,17,3839
104,61,1834,5,32.62,19265,417,1145,250,21,3897
105,23,1857,5,32.71,19166,437,1152,248,19,3973
106,-46,1811,5,18.64,19112,422,1121,246,21,4073
107,0,1811,5,18.53,19031,424,1118,246,20,4156
108,-6,1805,5,18.68,18955,405,1133,247,18,4237
109,18,1823,5,18.67,18873,385,1168,243,21,4305
110,16,1839,5,18.87,18769,407,1174,235,23,4387
111,12,1851,5,33.25,18678,426,1183,216,22,4470
112,10,1861,5,33.21,18580,453,1169,213,23,4557
113,-14,1847,6,18.76,18511,436,1163,225,23,4636
114,-11,1836,6,18.92,18454,410,1183,217,24,4706
115,11,1847,6,18.78,18377,389,1203,226,25,4774
116,3,1850,7,18.88,18290,364,1232,229,24,4854
117,11,1861,7,18.88,18210,370,1240,227,23,4923
118,31,1892,7,32.8,18098,411,1234,227,19,5004
119,4,1896,7,33.19,18015,426,1212,235,21,5084
120,-17,1879,7,18.72,17956,414,1217,222,23,5161
121,-1,1878,7,18.77,17883,400,1225,225,25,5235
122,-2,1876,7,18.64,17784,395,1226,227,24,5337
123,-6,1870,7,18.6,17702,376,1234,231,27,5423
124,-12,1858,7,18.69,17622,398,1196,239,23,5515
125,39,1897,7,33.19,17523,429,1205,238,24,5574
126,23,1920,7,33.22,17416,463,1180,251,24,5659
127,-34,1886,7,18.72,17355,426,1200,236,21,5755
128,-15,1871,8,18.79,17277,421,1198,230,20,5846
129,3,1874,8,18.78,17189,422,1197,230,21,5933
130,-1,1873,8,19.0,17089,416,1210,228,18,6031
131,-3,1870,8,18.76,17004,417,1207,225,20,6119
132,3,1873,8,32.83,16925,431,1178,246,18,6194
133,5,1878,8,32.75,16844,419,1197,239,20,6273
134,-6,1872,8,18.85,16770,413,1195,243,21,6350
135,-14,1858,8,19.01,16698,387,1218,232,18,6439
136,-22,1836,8,18.76,16625,374,1216,231,13,6533
137,4,1840,8,18.81,16542,373,1205,238,17,6617
138,3,1843,8,18.79,16456,385,1188,247,18,6698
139,3,1846,8,32.5,16374,396,1193,238,18,6773
140,7,1853,8,32.53,16278,425,1164,245,17,6863
141,-11,1842,8,18.81,16214,412,1172,237,19,6938
142,-7,1835,8,18.96,16145,392,1179,237,22,7017
143,-13,1822,9,18.77,16064,378,1186,229,28,7106
144,-35,1787,9,18.96,16006,349,1180,225,29,7202
145,1,1788,9,18.87,15925,360,1163,239,25,7279
146,12,1800,10,32.85,15828,382,1154,238,24,7364
147,-2,1798,10,33.41,15747,393,1148,228,27,7447
148,-29,1769,10,18.82,15695,372,1143,230,22,7528
149,-11,1758,10,18.88,15626,383,1118,236,17,7610
150,-9,1749,10,18.86,15562,346,1156,227,18,7681
151,-16,1733,10,18.69,15489,330,1155,229,17,7770
152,-18,1715,10,18.69,15431,316,1142,235,20,7846
153,8,1723,10,32.67,15336,356,1112,237,15,7934
154,12,1735,10,32.6,15240,391,1094,230,16,8019
155,-32,1703,10,18.86,15179,384,1059,232,26,8110
156,-32,1671,10,18.84,15126,369,1049,227,24,8195
157,8,1679,10,18.73,15059,348,1082,222,23,8256
158,-33,1646,10,18.62,14996,334,1060,228,21,8351
159,-18,1628,10,18.69,14934,310,1074,225,17,8430
160,14,1642,10,32.62,14839,334,1077,211,17,8512
161,26,1668,10,32.28,14745,377,1064,204,18,8582
162,-40,1628,10,18.6,14692,372,1020,216,15,8675
163,-13,1615,10,18.61,14634,357,1020,217,18,8744
164,-15,1600,10,18.44,14583,329,1041,207,21,8809
165,-26,1574,10,18.63,14522,299,1054,206,13,8896
166,-13,1561,10,18.52,14465,283,1065,200,13,8964
167,25,1586,10,32.2,14385,309,1061,202,12,9021
168,-6,1580,10,32.28,14312,325,1047,198,9,9099
169,-39,1541,10,18.68,14272,310,1022,201,7,9178
170,-34,1507,10,18.52,14227,287,1014,192,6,9264
171,-48,1459,10,18.62,14185,265,997,184,10,9349
172,-10,1449,10,18.61,14124,246,1010,180,12,9418
173,-30,1419,10,18.64,14076,232,989,178,17,9498
174,6,1425,10,32.19,13998,268,950,185,19,9570
175,-1,1424,10,32.12,13930,299,918,189,17,9637
176,-34,1390,10,18.53,13897,288,891,186,20,9708
177,-32,1358,10,18.43,13863,252,891,188,24,9772
178,-24,1334,10,18.28,13812,243,878,186,24,9847
179,-39,1295,10,18.3,13776,214,874,182,22,9922
180,-30,1265,10,18.31,13729,206,868,170,20,9997
181,-16,1249,10,32.01,13672,224,833,170,20,10071
182,-18,1231,11,31.94,13615,242,799,171,18,10144
183,-32,1199,11,18.18,13584,233,780,170,15,10207
184,-20,1179,11,18.3,13550,218,769,174,14,10264
185,-35,1144,11,18.02,13511,206,755,167,14,10336
186,-12,1132,11,18.15,13463,202,768,149,13,10394
187,-14,1118,11,18.02,13419,198,754,150,15,10453
188,-6,1112,11,32.25,13368,215,744,137,14,10511
189,-5,1107,11,31.51,13319,234,722,137,14,10563
190,-25,1082,11,18.04,13283,224,714,129,15,10624
191,-30,1052,11,17.85,13245,216,693,128,14,10693
192,-26,1026,11,17.95,13206,211,672,130,13,10757
193,-28,998,11,18.01,13176,194,666,116,18,10819
194,-30,968,11,17.89,13150,172,651,124,17,10875
195,-11,957,11,31.35,13109,177,642,124,13,10924
196,9,966,11,31.31,13058,190,639,121,14,10967
197,-23,943,11,17.85,13027,180,634,118,11,11019
198,-10,933,11,17.8,12995,177,626,118,11,11062
199,-22,911,11,17.95,12966,175,609,118,9,11112
200,-7,904,12,18.02,12935,162,619,112,10,11150
