Day,Variation of Infected,Prevalence,Deaths,Seconds,classS,classE,classI,classT3,classT4,classR
154,5,1402,12,33.85,17345,303,907,176,15,6242
155,-29,1373,12,19.69,17308,286,897,171,17,6309
156,3,1376,12,19.41,17254,287,898,175,16,6358
157,5,1381,12,19.36,17200,274,909,180,16,6409
158,-3,1378,12,19.13,17138,269,913,177,19,6472
159,-25,1353,12,19.57,17087,266,904,164,18,6549
160,5,1358,12,33.97,17030,277,891,167,21,6602
161,19,1377,12,33.77,16961,296,889,169,22,6651
162,-26,1351,12,19.72,16912,283,881,166,20,6726
163,5,1356,12,19.5,16847,284,879,171,21,6786
164,-21,1335,12,18.85,16795,279,861,176,17,6860
165,-15,1320,12,19.24,16750,273,844,187,14,6920
166,-9,1311,12,19.02,16703,257,859,177,15,6977
167,0,1311,12,33.39,16634,269,856,169,17,7043
168,15,1326,12,33.69,16571,270,873,160,21,7093
169,-12,1314,12,19.0,16528,269,857,163,23,7148
170,-24,1290,12,18.93,16485,270,839,154,24,7216
171,-18,1272,12,18.84,16441,252,842,151,24,7278
172,-21,1251,12,18.81,16395,223,856,148,23,7343
173,-18,1233,12,18.79,16345,226,833,149,23,7412
174,-13,1220,12,33.05,16297,234,822,144,20,7471
175,9,1229,12,33.32,16236,245,814,149,19,7525
176,-8,1221,12,18.96,16195,248,808,148,15,7574
177,-16,1205,12,19.0,16145,251,794,143,15,7640
178,-17,1188,12,19.12,16109,230,805,139,13,7692
179,-24,1164,12,18.99,16070,215,792,141,13,7757
180,-26,1138,12,18.78,16035,201,783,141,13,7815
181,12,1150,12,32.38,15973,215,782,136,13,7869
182,-10,1140,12,32.59,15919,227,757,142,13,7930
183,-23,1117,12,18.8,15895,214,745,145,12,7977
184,-7,1110,12,18.76,15845,219,739,138,14,8033
185,-13,1097,12,18.95,15816,204,730,148,12,8078
186,-14,1083,12,18.83,15771,196,737,137,12,8135
187,-32,1051,12,18.74,15733,189,723,124,14,8205
188,13,1064,12,32.77,15675,209,712,126,14,8252
189,1,1065,12,32.66,15625,221,707,125,11,8299
190,-24,1041,12,18.56,15590,222,685,123,8,8360
191,-20,1021,12,18.54,15546,225,673,111,9,8424
192,-7,1014,12,18.64,15509,221,668,113,9,8468
193,-12,1002,12,18.71,15475,191,688,114,8,8512
194,-19,983,12,18.55,15441,183,679,110,10,8565
195,-4,979,12,32.12,15395,195,659,113,11,8615
196,13,992,12,32.28,15347,201,661,119,11,8649
197,-3,989,12,18.45,15312,189,672,114,12,8689
198,-8,981,12,18.46,15269,204,645,115,15,8740
199,-5,976,12,18.52,15232,199,648,117,12,8780
200,-27,949,12,18.53,15210,177,643,113,16,8829
